word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS
o(/ssas,ὅσος,adjective,d',δέ,particle,ei(=le,αἱρέω,verb,po/leis,πόλις,adjective,po/ron,πόρος,noun,ou),οὐ,adverb,diaba\s,διαβαίνω,verb,*(/aluos,Ἅλυς,proper,potamoi=o,ποταμός,noun,ou)d',οὐδέ,particle,a)f',ἀπό,preposition,e(sti/as,ἑστία,noun,suqei/s,σεύω,verb,oi(=ai,οἷος,adjective,*strumoni/ou,Στρυμόνιος,proper,pela/gous,πέλαγος,noun,*)axelwi/des,Ἀχελωίδες,proper,ei)si\,εἰμί,verb,pa/roikoi,πάροικος,adjective,*qrh|ki/wn,Θράκιος,proper,e)pau/lwn,ἔπαυλος,noun,li/mnas,λίμνη,noun,t',τε,particle,e)/ktoqen,ἔκτοθεν,adverb,ai(\,ὅς,pronoun,kata\,κατά,preposition,xe/rson,χέρσος,noun,e)lhlame/nai,ἐλαύνω,verb,pe/ri,περί,preposition,pu/rgon,πύργος,noun,tou=d',ὅδε,pronoun,a)/naktos,ἄναξ,noun,a)/ion,ἀίω,verb,*(/ellas,Ἕλλη,proper,t',τε,particle,a)mfi\,ἀμφί,preposition,po/ron,πόρος,noun,platu\n,πλατύς,adjective,eu)xo/menai,εὔχομαι,verb,muxi/a,μύχιος,adjective,te,τε,particle,*proponti/s,Προποντίς,proper,kai\,καί,conjunction,sto/mwma,στόμωμα,noun,*po/ntou,Πόντος,proper,,,,,,,,,,,,,,,,,,,,,
na=soi/,νῆσος,noun,q',τε,particle,ai(\,ὅς,pronoun,kata\,κατά,preposition,prw=n',πρών,noun,a(/lion,ἅλιος,adjective,peri/klustoi,περίκλυστος,adjective,ta=|de,ὅδε,pronoun,ga=|,γῆ,noun,prosh/menai,προσέω,verb,oi(/a,οἷος,adjective,*le/sbos,Λέσβος,proper,e)laio/futo/s,ἐλαιόφυτος,adjective,te,τε,particle,*sa/mos,Σάμος,proper,*xi/os,Χίος,proper,h)de\,ἠδέ,conjunction,*pa/ros,Πάρος,proper,*na/cos,Νάξος,proper,*mu/konos,Μύκονος,proper,*th/nw|,Τῆνος,proper,te,τε,particle,suna/ptous',συνάπτω,verb,*)andros,,,a)gxigei/twn,ἀγχιγείτων,adjective,kai\,καί,conjunction,ta\s,ὁ,article,a)gxia/lous,ἀγχίαλος,adjective,e)kra/tune,κρατύνω,verb,mesa/ktous,μέσακτος,adjective,*lh=mnon,Λῆμνος,proper,*)ika/rou,Ἴκαρος,proper,q',τε,particle,e(/dos,ἕδος,noun,kai\,καί,conjunction,*(ro/don,,,h)de\,ἠδέ,conjunction,*kni/don,Κνίδος,proper,*kupri/as,Κύπριος,proper,te,τε,particle,po/leis,πόλις,adjective,*pa/fon,Πάφος,proper,h)de\,ἠδέ,conjunction,*so/lous,σόλος,noun,*salami=na/,Σαλαμίς,proper,te,τε,particle,ta=s,ὁ,article,nu=n,νῦν,adverb,matro/polis,μητρόπολις,adjective,tw=nd',ὅδε,pronoun,ai)ti/a,αἰτία,noun,stenagmw=n,στεναγμός,noun
kai\,καί,conjunction,ta\s,ὁ,article,eu)ktea/nous,εὐκτέανος,adjective,kata\,κατά,preposition,klh=ron,κλῆρος,adjective,*)iao/nion,Ἰαόνιος,proper,polua/ndrous,πολύανδρος,adjective,*(ella/nwn,Ἕλλην,proper,e)kra/tei,κρατέω,verb,sfete/rais,σφέτερος,adjective,fresi/n,φρήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ka/maton,ἀκάματος,adverb,de\,δέ,particle,parh=n,πάρειμι,verb,sqe/nos,σθένος,noun,a)ndrw=n,ἀνήρ,noun,teuxhsth/rwn,τευχηστήρ,noun,pammi/ktwn,πάμμικτος,adjective,t',τε,particle,e)pikou/rwn,ἐπίκουρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,d',δέ,particle,ou)k,οὐ,adverb,a)mfilo/gws,ἀμφίλογος,adjective,qeo/trepta,θεότρεπτος,adjective,ta/d',ὅδε,pronoun,au)=,αὖ,interjection,fe/romen,φέρω,verb,pole/moisi,πόλεμος,noun,dmaqe/ntes,δαμάζω,verb,mega/lws,μέγας,adverb,plagai=si,πληγή,noun,ponti/aisin,πόντιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w/,ἰώ,interjection,du/sthnos,δύστηνος,adjective,e)gw\,ἐγώ,pronoun,stugera=s,στυγερός,adjective,moi/ras,μοῖρα,adjective,th=sde,ὅδε,pronoun,kurh/sas,κυρέω,verb,a)tekmartota/ths,ἀτέκμαρτος,adjective,w(s,ὡς,conjunction,w)mofro/nws,ὠμόφρων,adverb,dai/mwn,δαίμων,adjective,e)ne/bh,ἐμβαίνω,verb,*persw=n,Πέρσης,proper,genea=|,γενεά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,pa/qw,πάσχω,verb,tlh/mwn,τλήμων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/lutai,λύω,verb,ga\r,γάρ,particle,e)moi\,ἐγώ,pronoun,gui/wn,γυῖον,noun,r(w/mh,ῥώμη,noun,th/nd',ὅδε,pronoun,h(liki/an,ἡλικία,noun,e)sido/nt',εἰσεῖδον,verb,a)stw=n,ἄστυ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/q',εἴθε,interjection,o)/felen,ὀφείλω,verb,*zeu=,Ζεύς,proper,ka)me\,ἐγώ,pronoun,met',μετά,preposition,a)ndrw=n,ἀνήρ,noun,tw=n,ὁ,article,oi)xome/nwn,οἴχομαι,verb,qana/tou,θάνατος,adjective,kata\,κατά,preposition,moi=ra,μοῖρα,adjective,kalu/yai,καλύπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)totoi=,ὀτοτοῖ,interjection,basileu=,βασιλεύς,noun,stratia=s,στρατία,noun,a)gaqh=s,ἀγαθός,adjective,kai\,καί,conjunction,persono/mou,Περσονόμος,proper,timh=s,τιμή,noun,mega/lhs,μέγας,adverb,ko/smou,κόσμος,noun,t',τε,particle,a)ndrw=n,ἀνήρ,noun,ou(\s,ὅς,pronoun,nu=n,νῦν,adverb,dai/mwn,δαίμων,adjective,e)pe/keiren,ἐπικείρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ga=,γῆ,noun,d',δέ,particle,ai)a/zei,αἰάζω,verb,ta\n,ὁ,article,e)ggai/an,ἔγγαιος,adjective,h(/ban,ἥβη,noun,*ce/rca|,Ξέρξης,proper,ktame/nan,κτάομαι,verb,*(/aidou,Ἅιδης,proper,sa/ktori,σάκτωρ,noun,*persa=n,Πέρσης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(|doba/tai,,,ga\r,γάρ,particle,polloi\,πολύς,adjective,fw=tes,φώς,adjective,xw/ras,χώρα,noun,a)/nqos,ἄνθος,adjective,tocoda/mantes,τοξόδαμνος,adjective,pa/nu,πάνυ,adverb,tarfu/s,ταρφύς,adjective,tis,τις,pronoun,muria\s,μυριάς,noun,a)ndrw=n,ἀνήρ,noun,e)ce/fqintai,ἐκφθίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)ai=,αἰαῖ,interjection,ai)ai=,αἰαῖ,interjection,kedna=s,κεδνός,adjective,a)lka=s,ἀλκή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)asi/a,Ἄσιος,proper,de\,δέ,particle,xqw/n,χθών,noun,basileu=,βασιλεύς,noun,gai/as,γαῖα,noun,ai)nw=s,αἰνός,adjective,ai)nw=s,αἰνός,adjective,e)pi\,ἐπί,preposition,go/nu,γόνυ,noun,ke/klitai,κλίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/d',ὅδε,pronoun,e)gw/,ἐγώ,pronoun,oi)oi=,οἰάω,verb,ai)akto\s,αἰακτός,adjective,me/leos,μέλεος,adjective,ge/nna|,γέννας,noun,ga=|,γῆ,noun,te,τε,particle,patrw/|a|,πατρώιος,adjective,kako\n,κακός,adjective,a)/r',ἄρα,particle,e)geno/man,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro/sfqoggo/n,πρόσφθογγος,adjective,soi,σύ,pronoun,no/stou,νόστος,noun,ta\n,ὁ,article,kakofa/tida,κακόφατις,noun,boa/n,βοή,noun,kakome/leton,κακομέλετος,adjective,i)a\n,ἰά,noun,*mariandunou=,Μαριανδυνός,proper,qrhnhth=ros,θρηνητήρ,noun,pe/myw,πέμπω,verb,pe/myw,πέμπω,verb,polu/dakrun,πολύδακρυς,noun,i)axa/n,ἰαχή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(/et',ἵημι,verb,ai)anh=,αἰανής,adjective,pa/ndurton,πάνδυρτος,adjective,du/sqroon,δύσθροος,adjective,au)da/n,αὐδή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dai/mwn,δαίμων,adjective,ga\r,γάρ,particle,o(/d',ὅδε,pronoun,au)=,αὖ,interjection,meta/tropos,μετάτροπος,adjective,e)p',ἐπί,preposition,e)moi/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(/sw,ἕζομαι,verb,toi,σύ,pronoun,ta\n,ὁ,article,pa/ndurton,πάνδυρτος,adjective,sa\,σός,adjective,pa/qh,πάθη,noun,te,τε,particle,se/bwn,σέβω,verb,a(li/tupa/,ἁλίτυπος,adjective,te,τε,particle,ba/rh,βάρος,noun,po/lews,πόλις,adjective,ge/nnas,γέννας,noun,penqhth=ros,πενθητήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kla/gcw,κλάζω,verb,kla/gcw,κλάζω,verb,de\,δέ,particle,go/on,γόος,noun,a)ri/dakrun,ἀρίδακρυς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)ia/nwn,Ἰάν,proper,ga\r,γάρ,particle,a)phu/ra,ἀπαυράω,verb,*)ia/nwn,Ἰάν,proper,nau/fraktos,ναύφρακτος,adjective,*)/arhs,Ἄρης,proper,e(teralkh\s,ἑτεραλκής,adverb,nuxi/an,νύχιος,adjective,pla/ka,πλάξ,adjective,kersa/menos,κείρω,verb,dusdai/mona/,δυσδαίμων,adjective,t',τε,particle,a)kta/n,ἀκτή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)oioi=,οἰοιοῖ,interjection,bo/a,βόα,noun,kai\,καί,conjunction,pa/nt',πᾶς,adjective,e)kpeu/qou,ἐκπεύθομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pou=,πού,adverb,de\,δέ,particle,fi/lwn,φίλος,adjective,a)/llos,ἄλλος,adjective,o)/xlos,ὄχλος,noun,pou=,πού,adverb,de/,δέ,particle,soi,σύ,pronoun,parasta/tai,παραστάτης,adjective,oi(=os,οἷος,adjective,h)=n,εἰμί,verb,*faranda/khs,,,*sou/sas,Σούσα,proper,*pela/gwn,Πέλαγος,proper,*dota/mas,,,h)d',ἠδέ,conjunction,*)agdaba/tas,,,*ya/mmis,Ψάμμις,proper,*sousiska/nhs,,,t',τε,particle,*)agba/tana,Ἀγβάτανα,proper,lipw/n,λείπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)loou\s,ὀλοός,adjective,a)pe/leipon,ἀπολείπω,verb,*turi/as,Τύριος,proper,e)k,ἐκ,preposition,nao\s,ναός,noun,e)/rrontas,ἔρρω,verb,e)p',ἐπί,preposition,a)ktai=s,ἀκτέα,noun,*salaminia/si,Σαλαμινιάς,proper,stufelou=,στυφελός,adjective,qei/nontas,θείνω,verb,e)p',ἐπί,preposition,a)kta=s,ἀκτέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)oioi=,οἰοιοῖ,interjection,bo/a,βοάω,verb,pou=,πού,adverb,soi,σύ,pronoun,*farnou=xos,Φαρνοῦχος,proper,*)ario/mardo/s,Ἀριόμαρδος,proper,t',τε,particle,a)gaqo/s,ἀγαθός,adjective,pou=,πού,adverb,de\,δέ,particle,*seua/lkhs,,,a)/nac,ἄναξ,noun,h)\,ἠέ,conjunction,*li/laios,,,eu)pa/twr,εὐπάτωρ,adjective,*me/mfis,Μέμφις,proper,*qa/rubis,,,kai\,καί,conjunction,*masi/stras,,,*)artemba/rhs,Ἀρτεμβάρης,proper,t',τε,particle,h)d',ἠδέ,conjunction,*(ustai/xmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/de,ὅδε,pronoun,s',σύ,pronoun,e)panero/man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,i)w/,ἰώ,interjection,moi/,ἐγώ,pronoun,moi,ἐγώ,pronoun,ta\s,ὁ,article,w)gugi/ous,Ὠγύγιος,proper,katido/ntes,κατεῖδον,verb,stugna\s,στυγνός,adjective,*)aqa/nas,Ἀθήνη,proper,pa/ntes,πᾶς,adjective,e(ni\,εἷς,adjective,pitu/lw|,πίτυλος,noun,e)h\,ἐή,interjection,e)h/,ἐή,interjection,tla/mones,τλήμων,adjective,a)spai/rousi,ἀσπαίρω,verb,xe/rsw|,χέρσος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,kai\,καί,conjunction,to\n,ὁ,article,*persa=n,Πέρσης,proper,au)tou=,αὐτός,pronoun,to\n,ὁ,article,so\n,σός,adjective,pisto\n,πιστός,adjective,pa/nt',πᾶς,adjective,o)fqalmo\n,ὀφθαλμός,noun,muri/a,μυρίος,adjective,muri/a,μυρίος,adjective,pempasta\n,πεμπαστής,noun,*batanw/xou,,,pai=d',παῖς,adjective,*)/alpiston,,,tou=,ὁ,article,*shsa/ma,σησάμη,noun,tou=,ὁ,article,*megaba/ta,Μεγαβάτης,proper,*pa/rqon,,,te,τε,particle,me/gan,μέγας,adverb,t',σύ,pronoun,*oi)ba/rhn,Οἰβάρης,proper,e)/lipes,λείπω,verb,e)/lipes,λείπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)\,ὦ,interjection,w)\,ὦ,interjection,w)\,ὦ,interjection,da/|wn,δάιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*pe/rsais,Πέρσης,proper,a)gauoi=s,ἀγαυός,adjective,kaka\,κακός,adjective,pro/kaka,πρόκακος,adjective,le/geis,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,i)w\,ἰώ,interjection,dh=ta,δῆτα,adverb,i)/ugg',,,a)gaqw=n,ἀγαθός,adjective,e(ta/rwn,ἑταῖρος,noun,moi,ἐγώ,pronoun,kinei=s,κινέω,verb,a)/lasta,ἄλαστος,adjective,stugna\,στυγνός,adjective,pro/kaka,πρόκακος,adjective,le/gwn,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boa=|,βοάω,verb,boa=|,βοάω,verb,moi,ἐγώ,pronoun,mele/wn,μέλη,noun,e)/ntosqen,ἔντοσθε,adverb,h)=tor,ἦτορ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,a)/llous,ἄλλος,adjective,ge,γε,particle,poqou=men,ποθέω,verb,*ma/rdwn,,,a)ndrw=n,ἀνήρ,noun,muriotago\n,μυριοταγός,noun,*ca/nqin,,,a)/reio/n,ἄρειος,adjective,t',τε,particle,*)agxa/rhn,ἀναχαίρω,verb,*di/aici/n,,,t',τε,particle,h)d',ἠδέ,conjunction,*)arsa/khn,Ἀρσάκης,proper,i(ppia/naktas,ἱππιάναξ,adjective,*khgdada/tan,,,kai\,καί,conjunction,*luqi/mnan,,,*to/lmon,,,t',τε,particle,ai)xma=s,αἰχμή,noun,a)ko/reston,ἀκόρεστος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/tafon,τέθηπα,verb,e)/tafon,τέθηπα,verb,ou)k,οὐ,adverb,a)mfi\,ἀμφί,preposition,skhnai=s,σκηνή,noun,troxhla/toisin,,,o)/piqen,ὄπισθεν,adverb,e(pome/nous,ἕπομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beba=si,βαίνω,verb,ga\r,γάρ,particle,toi/per,τοι,particle,a)gre/tai,ἀγρέτης,noun,stratou=,στρατός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beba=sin,βαίνω,verb,oi)/,οἰ,interjection,nw/numoi,νώνυμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)h\,ἰή,interjection,i)h/,ἰή,interjection,i)w\,ἰώ,interjection,i)w/,ἰώ,interjection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,i)w/,ἰώ,interjection,dai/mones,δαίμων,adjective,e)/qeq',ἔθω,verb,a)/elpton,ἄελπτος,adjective,kako\n,κακός,adjective,diapre/pon,διαπρέπω,verb,oi(=on,οἷος,adjective,de/dorken,δέρκομαι,verb,*)/ata,Ἄτη,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
