word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/63/lemma/@_entry,word/63/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS
teleutai=on,τελευταῖος,adjective,de\,δέ,particle,w(s,ὡς,conjunction,e)ne/keito,ἔγκειμαι,verb,*(ippo/qoos,Ἱππόθοος,proper,ou)ke/t),οὐκέτι,adverb,e)/xousa,ἔχω,verb,o(/,ὅς,pronoun,ti,τις,pronoun,poih/seie,ποιέω,verb,ka/llion,κάλλιον,adverb,ei)=nai,εἰμί,verb,nomi/zousa,νομίζω,verb,ei)pei=n,εἶπον,verb,pa/nta,πᾶς,adjective,au)tw=|,αὐτός,pronoun,ta\,ὁ,article,a)po/rrhta,ἀπόρρητος,adjective,h)\,ἠέ,conjunction,parabh=nai,παράπτω,verb,ta\s,ὁ,article,pro\s,πρός,preposition,*(abroko/mhn,ἁβροκόμης,noun,sunqh/kas,συνθήκη,noun,le/gei,λέγω,verb,to\n,ὁ,article,*(abroko/mhn,ἁβροκόμης,noun,th\n,ὁ,article,*)/efeson,Ἔφεσος,proper,to\n,ὁ,article,e)/rwta,ἔρως,noun,tou\s,ὁ,article,o(/rkous,ὅρκος,noun,ta\s,ὁ,article,sumfora/s,συμφορά,noun,ta\,ὁ,article,lh|sth/ria,λῃστήριον,noun,kai\,καί,conjunction,sunexe\s,συνεχής,adverb,*(abroko/mhn,ἁβροκόμης,noun,a)nwdu/reto,ἀνοδύρομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,*(ippo/qoos,Ἱππόθοος,proper,a)kou/sas,ἀκέω,verb,o(/ti,ὅστις,pronoun,te,τε,particle,*)/anqeia,Ἄνθεια,proper,ei)/h,ἀίω,verb,kai\,καί,conjunction,o(/ti,ὅστις,pronoun,gunh\,γυνή,noun,tou=,ὁ,article,pa/ntwn,πᾶς,adjective,au)tw=|,αὐτός,pronoun,filta/tou,φίλτατος,adjective,a)spa/zetai/,ἀσπάζομαι,verb,te,τε,particle,au)th\n,αὐτός,pronoun,kai\,καί,conjunction,eu)qumei=n,εὐθυμέω,verb,pareka/lei,παρακαλέω,verb,kai\,καί,conjunction,th\n,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,pro\s,πρός,preposition,*(abroko/mhn,ἁβροκόμης,noun,fili/an,φιλία,noun,dihgei=tai,διηγέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*kai\,καί,conjunction,th\n,ὁ,article,me\n,μέν,particle,ei)=xen,ἔχω,verb,e)pi\,ἐπί,preposition,th=s,ὁ,article,oi)ki/as,οἰκία,noun,pa=san,πᾶς,adjective,prosa/gwn,προσάγω,verb,e)pime/leian,ἐπιμέλεια,noun,*(abroko/mhn,ἁβροκόμης,noun,ai)dou/menos,αἰδέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)to\s,αὐτός,pronoun,de\,δέ,particle,pa/nta,πᾶς,adjective,a)nhreu/na,ἀνερευνάω,verb,ei)/,εἰ,conjunction,pou,πού,adverb,to\n,ὁ,article,*(abroko/mhn,ἁβροκόμης,noun,a)neu/roi,ἀνευρίσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(o,ὁ,article,de\,δέ,particle,*(abroko/mhs,ἁβροκόμης,noun,ta\,ὁ,article,me\n,μέν,particle,prw=ta,πρότερος,adjective,e)pipo/nws,ἐπίπονος,adjective,e)n,ἐν,preposition,tw=|,ὁ,article,*noukeri/w|,,,ei)rga/zeto,ἐργάζομαι,verb,teleutai=on,τελευταῖος,adjective,de\,δέ,particle,ou)ke/ti,οὐκέτι,adverb,fe/rwn,φέρω,verb,tou\s,ὁ,article,po/nous,πόνος,noun,die/gnw,διαγιγνώσκω,verb,new\s,ναός,noun,e)piba/s,ἐπιβαίνω,verb,ei)s,εἰς,preposition,*)/efeson,Ἔφεσος,proper,a)na/gesqai,ἀνάγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*kai\,καί,conjunction,o(,ὁ,article,me\n,μέν,particle,nu/ktwr,νύκτωρ,adverb,katelqw\n,κατέρχομαι,verb,e)pi\,ἐπί,preposition,qa/lassan,θάλασσα,noun,e)pitugxa/nei,ἐπιτυγχάνω,verb,ploi/w|,πλοῖον,noun,a)nagome/nw|,ἀνάγω,verb,kai\,καί,conjunction,e)piba\s,ἐπιβαίνω,verb,e)/plei,πλέω,verb,th\n,ὁ,article,e)pi\,ἐπί,preposition,*sikeli/as,Σικελία,proper,pa/lin,πάλιν,adverb,w(s,ὡς,conjunction,e)kei=qen,ἐκεῖθεν,adverb,e)pi\,ἐπί,preposition,*krh/thn,Κρήτη,proper,te,τε,particle,kai\,καί,conjunction,*ku/pron,Κύπρος,proper,kai\,καί,conjunction,*(ro/don,,,a)fico/menos,ἀφίζω,verb,ka)kei=qen,ἐκεῖθεν,adverb,ei)s,εἰς,preposition,*)/efeson,Ἔφεσος,proper,genhso/menos,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/lpize,ἐλπίζω,verb,de\,δέ,particle,e)n,ἐν,preposition,tw=|,ὁ,article,makrw=|,μακρός,adjective,plw=|,πλόος,noun,kai\,καί,conjunction,peri\,περί,preposition,*)anqei/as,Ἄνθεια,proper,ti,τις,pronoun,peu/sesqai,πυνθάνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*kai\,καί,conjunction,o(,ὁ,article,me\n,μέν,particle,o)li/ga,ὀλίγος,adjective,e)/xwn,ἔχω,verb,ta\,ὁ,article,e)pith/deia,ἐπιτήδειος,adjective,a)nagago/menos,ἀνάγω,verb,kai\,καί,conjunction,dianu/sas,διανύω,verb,to\n,ὁ,article,plou=n,πλόος,noun,ta\,ὁ,article,me\n,μέν,particle,prw=ta,πρότερος,adjective,e)pi\,ἐπί,preposition,th=s,ὁ,article,*sikeli/as,Σικελία,proper,e)/rxetai,ἔρχομαι,verb,kai\,καί,conjunction,eu(ri/skei,εὑρίσκω,verb,to\n,ὁ,article,pro/teron,πρότερος,adjective,ce/non,ξένος,noun,to\n,ὁ,article,*ai)giale/a,Αἰγιάλευς,proper,teqnhko/ta,θνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pene/gkas,ἐπιφέρω,verb,de\,δέ,particle,au)tw=|,αὐτός,pronoun,xoa\s,χοή,noun,kai\,καί,conjunction,polla\,πολύς,adjective,katadakru/sas,καταδακρύω,verb,a)naxqei\s,ἀνάγω,verb,pa/lin,πάλιν,adverb,kai\,καί,conjunction,*krh/thn,Κρήτη,proper,parelqw/n,παρέρχομαι,verb,e)n,ἐν,preposition,*ku/prw|,Κύπρος,proper,geno/menos,γίγνομαι,verb,h(me/ras,ἡμέρα,noun,diatri/yas,διατρίβω,verb,o)li/gas,ὀλίγος,adjective,kai\,καί,conjunction,eu)ca/menos,εὔχομαι,verb,th=|,ὁ,article,patri/w|,πάτριος,adjective,*kupri/wn,Κύπρια,proper,qew=|,θεός,noun,a)nh/geto,ἀνάγω,verb,kai\,καί,conjunction,h(=ken,ἥκω,verb,ei)s,εἰς,preposition,*(ro/don,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ntau=qa,ἐνταῦθα,adverb,plhsi/on,πλησίος,adjective,tou=,ὁ,article,lime/nos,λιμήν,noun,ei)sw|ki/sato,εἰσοικίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*kai\,καί,conjunction,h)/dh,ἤδη,adverb,te,τε,particle,e)ggu\s,ἐγγύς,adverb,e)gi/neto,γίγνομαι,verb,*)efe/sou,Ἔφεσος,proper,kai\,καί,conjunction,pa/ntwn,πᾶς,adjective,au)to\n,αὐτός,pronoun,e)/nnoia,ἔννοια,noun,tw=n,ὁ,article,deinw=n,δεινός,adjective,ei)sh/rxeto,εἰσέρχομαι,verb,th=s,ὁ,article,patri/dos,πατρίς,adjective,tw=n,ὁ,article,pate/rwn,πατήρ,noun,th=s,ὁ,article,*)anqei/as,Ἄνθεια,proper,tw=n,ὁ,article,oi)ketw=n,οἰκέτης,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,a)nastena/cas,ἀναστενάζω,verb,feu=,φεῦ,interjection,e)/fh,φημί,verb,tw=n,ὁ,article,kakw=n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)s,εἰς,preposition,*)/efeson,Ἔφεσος,proper,i(/comai,ἵζω,verb,mo/nos,μόνος,adjective,kai\,καί,conjunction,patra/sin,πατήρ,noun,o)fqh/somai,ὁράω,verb,toi=s,ὁ,article,e)mautou=,ἐμαυτοῦ,pronoun,xwri\s,χωρίς,adverb,*)anqei/as,Ἄνθεια,proper,kai\,καί,conjunction,pleu/somai,πλέω,verb,plou=n,πλόος,noun,o(,ὁ,article,dustuxh\s,δυστυχής,adverb,keno\n,κενός,adjective,kai\,καί,conjunction,dihgh/somai,διηγέομαι,verb,dihgh/mata,διήγημα,noun,i)/sws,ἴσως,adverb,a)/pista,ἄπιστος,adjective,koinwno\n,κοινωνός,noun,w(=n,ὅς,pronoun,pe/ponqa,πάσχω,verb,ou)k,οὐ,adverb,e)/xwn,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,karte/rhson,καρτερέω,verb,*(abroko/mh,ἁβροκόμης,noun,kai\,καί,conjunction,geno/menos,γίγνομαι,verb,e)n,ἐν,preposition,*)efe/sw|,Ἔφεσος,proper,tosou=ton,τοσοῦτος,adjective,e)pibi/wson,ἐπιβιόω,verb,xro/non,χρόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/fon,τάφος,noun,e)/geiron,ἐγείρω,verb,*)anqei/a|,,,kai\,καί,conjunction,qrh/nhson,θρηνέω,verb,au)th\n,αὐτός,pronoun,kai\,καί,conjunction,xoa\s,χοή,noun,e)pe/negkon,,,kai\,καί,conjunction,sauto\n,σαυτοῦ,pronoun,h)/dh,ἤδη,adverb,par),πηρός,adjective,au)th\n,αὐτός,pronoun,a)/ge,ἄγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*tau=ta,οὗτος,pronoun,e)/lege,λέγω,verb,kai\,καί,conjunction,perih/|ei,περεῖμι,verb,th\n,ὁ,article,po/lin,πόλις,adjective,a)lu/wn,ἀλύω,verb,a)pori/a|,ἀπορία,noun,me\n,μέν,particle,tw=n,ὁ,article,kata\,κατά,preposition,th\n,ὁ,article,*)/anqeian,Ἄνθεια,proper,a)pori/a|,ἀπορία,noun,de\,δέ,particle,tw=n,ὁ,article,e)pithdei/wn,ἐπιτήδειος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(o,ὁ,article,de\,δέ,particle,*leu/kwn,Λεύκων,proper,e)n,ἐν,preposition,tou/tw|,οὗτος,pronoun,kai\,καί,conjunction,h(,ὁ,article,*(ro/dh,,,diatri/bontes,διατρίβω,verb,e)n,ἐν,preposition,*(ro/dw|,,,a)na/qhma,ἀνάθημα,noun,a)nateqei/kesan,ἀνατίθημι,verb,e)n,ἐν,preposition,tw=|,ὁ,article,tou=,ὁ,article,*(hli/ou,Ἥλιος,proper,i(erw=|,ἱερόν,noun,para\,παρά,preposition,th\n,ὁ,article,xrush=n,χρύσεος,adjective,panopli/an,πανοπλία,noun,h(\n,ὅς,pronoun,*)/anqeia,Ἄνθεια,proper,kai\,καί,conjunction,*(abroko/mhs,ἁβροκόμης,noun,a)nateqei/kesan,ἀνατίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ne/qesan,,,sth/lhn,στήλη,noun,gra/mmasi,γράμμα,noun,xrusoi=s,χρύσεος,adjective,gegramme/nhn,γράφω,verb,u(pe\r,ὑπέρ,preposition,*(abroko/mou,ἁβροκόμης,noun,kai\,καί,conjunction,*)anqei/as,Ἄνθεια,proper,a)nege/grapto,ἀναγράφω,verb,de\,δέ,particle,kai\,καί,conjunction,tw=n,ὁ,article,a)naqe/ntwn,ἀνατίθημι,verb,ta\,ὁ,article,o)no/mata,ὄνομα,adjective,o(/,ὅς,pronoun,te,τε,particle,*leu/kwn,Λεύκων,proper,kai\,καί,conjunction,h(,ὁ,article,*(ro/dh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*tau/th|,οὗτος,pronoun,th=|,ὁ,article,sth/lh|,στήλη,noun,o(,ὁ,article,*(abroko/mhs,ἁβροκόμης,noun,e)pitugxa/nei,ἐπιτυγχάνω,verb,e)lhlu/qei,ἔρχομαι,verb,de\,δέ,particle,proseu/casqai,προσεύχομαι,verb,tw=|,ὁ,article,qew=|,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)anagnou\s,ἀναγιγνώσκω,verb,ou)=n,οὖν,particle,kai\,καί,conjunction,gnwri/sas,γνωρίζω,verb,tou\s,ὁ,article,a)naqe/ntas,ἀνατίθημι,verb,kai\,καί,conjunction,th\n,ὁ,article,tw=n,ὁ,article,oi)ketw=n,οἰκέτης,noun,eu)/noian,εὔνοια,noun,plhsi/on,πλησίος,adjective,de\,δέ,particle,kai\,καί,conjunction,th\n,ὁ,article,panopli/an,πανοπλία,noun,i)dw/n,εἶδον,verb,me/ga,μέγας,adverb,a)nwdu/reto,ἀνοδύρομαι,verb,parakaqesqei\s,καθέζομαι,verb,th=|,ὁ,article,sth/lh|,στήλη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)=w,ὦ,interjection,pa/nta,πᾶς,adjective,e)/legen,λέγω,verb,e)gw\,ἐγώ,pronoun,dustuxh/s,δυστυχής,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,to\,ὁ,article,te/rma,τέρμα,noun,h(/kw,ἥκω,verb,tou=,ὁ,article,bi/ou,βίος,adjective,kai\,καί,conjunction,ei)s,εἰς,preposition,a)na/mnhsin,ἀνάμνησις,noun,tw=n,ὁ,article,e)mautou=,ἐμαυτοῦ,pronoun,sumforw=n,συμφορά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)dou\,ἰδού,adverb,tau/thn,οὗτος,pronoun,me\n,μέν,particle,th\n,ὁ,article,panopli/an,πανοπλία,noun,e)gw\,ἐγώ,pronoun,met),μετά,preposition,*)anqei/as,Ἄνθεια,proper,a)ne/qhka,ἀνατίθημι,verb,kai\,καί,conjunction,met),μετά,preposition,e)kei/nhs,ἐκεῖνος,pronoun,a)popleu/sas,ἀποπλέω,verb,*(ro/dou,,,h(/kw,ἥκω,verb,nu=n,νῦν,adverb,e)kei/nhn,ἐκεῖνος,pronoun,ou)k,οὐ,adverb,a)/gwn,ἄγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
