word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/3/lemma/@_entry,word/3/lemma/@_POS,word/5/lemma/@_entry,word/5/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS
mh/ti,μήτις,noun,de\,δέ,particle,ou(/tw,οὕτως,adverb,ka)kei=no,le/getai,λέγω,verb,o(/ti,,,,,,,ἐκεῖνος,pronoun,ὅστις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filei=,φιλέω,verb,tou=to,οὗτος,pronoun,gi/nesqai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)/htoi,ἤτοι,particle,e)ntau=qa,ἐνταῦθα,adverb,zh=|s,ζάω,verb,kai\,h)/dh,ἤδη,adverb,ei)/qikas,,,,,,,καί,conjunction,ἐθίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,e)/cw,ἔξω,adverb,u(pa/geis,ὑπάγω,verb,kai\,tou=to,οὗτος,pronoun,h)/qeles,,,,,,,καί,conjunction,ἐθέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,a)poqnh/|skeis,ἀποθνήσκω,verb,kai\,καί,conjunction,a)peleitou/rghsas,,,,,,,,,,,ἀπολειτουργέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
para\,παρά,preposition,de\,δέ,particle,tau=ta,οὗτος,pronoun,ou)de/n,,,,,,,,,,,οὐδείς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,eu)qu/mei,εὐθυμέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)enarge\s,ἐναργής,adverb,e)/stw,εἰμί,verb,a)ei\,ἀεί,adverb,to\,o(/ti,ὅστις,pronoun,toiou=to,e)kei=no,ἐκεῖνος,pronoun,o(,ὁ,article,ὁ,article,τοιοῦτος,adjective,a)gro/s,ἀγρός,noun,e)sti,εἰμί,verb,kai\,καί,conjunction,pw=s,πῶς,adverb,pa/nta,πᾶς,adjective,e)sti\,εἰμί,verb,ta\,ὁ,article,au)ta\,αὐτός,pronoun,e)nqa/de,ἐνθάδε,adverb,toi=s,ὁ,article,e)n,ἐν,preposition,a)/krw|,ἄκρος,adjective,tw=|,ὁ,article,o)/rei,ὄρος,adjective,h)\,ἠέ,conjunction,e)pi\,ἐπί,preposition,tou=,ὁ,article,ai)gialou=,αἰγιαλός,noun,h)\,ἠέ,conjunction,o(/pou,ὅπου,adverb,qe/leis,ἐθέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/ntikrus,ἄντικρυς,adverb,ga\r,γάρ,particle,eu(rh/seis,εὑρίσκω,verb,ta\,tou=,ὁ,article,*pla/twnos,,,,,,,ὁ,article,Πλάτων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'shko\n,σηκός,noun,e)n,ἐν,preposition,o)/rei,ὄρος,adjective,fhsi/,periballo/menos,περιβάλλω,verb,kai\,bda/llwn,βδάλλω,verb,blhxh/mata',βλήχημα,noun,φημί,verb,καί,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ti/,τίς,pronoun,e)sti/,εἰμί,verb,moi,ἐγώ,pronoun,to\,h(gemoniko/n,ἡγεμονικός,adjective,mou,kai\,καί,conjunction,poi=o/n,ποῖος,adjective,ὁ,article,ἐγώ,pronoun,ti,τις,pronoun,au)to\,αὐτός,pronoun,e)gw\,ἐγώ,pronoun,poiw=,ποιέω,verb,nu=n,νῦν,adverb,kai\,καί,conjunction,pro\s,πρός,preposition,ti/,τίς,pronoun,pote,ποτέ,particle,au)tw=|,αὐτός,pronoun,nu=n,νῦν,adverb,xrw=mai,χράομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/ti,μήτις,noun,keno\n,κενός,adjective,nou=,νόος,adjective,e)sti,,,,,,,,,,,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/ti,μήτις,noun,a)po/luton,ἀπόλυτος,adjective,kai\,καί,conjunction,a)pespasme/non,koinwni/as,κοινωνία,noun,,,,,,,,ἀποσπάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/ti,μήτις,noun,prostethko\s,προστήκομαι,verb,kai\,καί,conjunction,a)nakekrame/non,tw=|,ὁ,article,sarkidi/w|,w(/ste,ὥστε,conjunction,tou/tw|,οὗτος,pronoun,ἀνακεράννυμι,verb,σαρκίδιον,noun,suntre/pesqai,συντρέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(o,ὁ,article,to\n,ὁ,article,ku/rion,κύριος,adjective,feu/gwn,drape/ths,δραπέτης,noun,,,,,,,,φεύγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ku/rios,κῦρος,noun,de\,δέ,particle,o(,ὁ,article,no/mos,kai\,καί,conjunction,o(,paranomw=n,παρανομέω,verb,ou)=n,οὖν,particle,νόμος,noun,ὁ,article,drape/ths,δραπέτης,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,kai\,καί,conjunction,o(,ὁ,article,lupou/menos,h)\,ἠέ,conjunction,o)rgizo/menos,h)\,ἠέ,conjunction,fobou/menos,φοβέω,verb,λυπέω,verb,ὀργίζω,verb,ou),οὐ,adverb,bou/letai/,βούλομαι,verb,ti,τις,pronoun,gegone/nai,γίγνομαι,verb,h)\,ἠέ,conjunction,gi/nesqai,γίγνομαι,verb,h)\,ἠέ,conjunction,genh/sesqai,γίγνομαι,verb,tw=n,ὁ,article,u(po\,ὑπό,preposition,tou=,ὁ,article,ta\,ὁ,article,pa/nta,πᾶς,adjective,dioikou=ntos,διοικέω,verb,tetagme/nwn,τάσσω,verb,o(/s,ὅς,pronoun,e)sti,εἰμί,verb,no/mos,νόμος,noun,ne/mwn,νέμω,verb,o(/sa,ὅσος,adjective,e(ka/stw|,ἕκαστος,adjective,e)piba/llei,ἐπιβάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,a)/ra,ἄρα,particle,fobou/menos,φοβέω,verb,h)\,lupou/menos,λυπέω,verb,h)\,o)rgizo/menos,ὀργίζω,verb,drape/ths,δραπέτης,noun,ἠέ,conjunction,ἠέ,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*spe/rma,σπέρμα,noun,ei)s,εἰς,preposition,mh/tran,μήτρα,noun,a)fei\s,a)pexw/rhse,ἀποχωρέω,verb,kai\,loipo\n,λοιπός,adjective,a)/llh,ἄλλος,adjective,ἀφίημι,verb,καί,conjunction,ai)ti/a,αἰτία,noun,paralabou=sa,παραλαμβάνω,verb,e)rga/zetai,ἐργάζομαι,verb,kai\,καί,conjunction,a)potelei=,ἀποτελέω,verb,bre/fos,βρέφος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)c,ἐκ,preposition,oi(/ou,οἷος,adjective,oi(=on,οἷος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trofh\n,τροφή,noun,dia\,διά,preposition,fa/ruggos,φάρυγξ,noun,a)fh=ke,kai\,καί,conjunction,loipo\n,a)/llh,ἄλλος,adjective,ai)ti/a,αἰτία,noun,ἀφήκω,verb,λοιπός,adjective,paralabou=sa,παραλαμβάνω,verb,ai)/sqhsin,αἴσθησις,noun,kai\,καί,conjunction,o(rmh\n,ὁρμή,noun,kai\,καί,conjunction,to\,ὁ,article,o(/lon,ὅλος,adjective,zwh\n,ζωή,noun,kai\,καί,conjunction,r(w/mhn,ῥώμη,noun,kai\,καί,conjunction,a)/lla,ἄλλος,adjective,o(/sa,ὅσος,adjective,kai\,καί,conjunction,oi(=a),οἷος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,ou)=n,οὖν,particle,e)n,ἐν,preposition,toiau/th|,e)gkalu/yei,ἐγκάλυψις,noun,gino/mena,qewrei=n,θεωρέω,verb,kai\,καί,conjunction,τοιοῦτος,adjective,γίγνομαι,verb,th\n,ὁ,article,du/namin,δύναμις,adjective,ou(/tws,οὕτως,adverb,o(ra=n,ὁράω,verb,w(s,ὡς,conjunction,kai\,καί,conjunction,th\n,ὁ,article,bri/qousan,βρίθω,verb,kai\,καί,conjunction,th\n,ὁ,article,a)nwferh=,ἀνωφερής,adverb,o(rw=men,ὁράω,verb,ou)xi\,οὐ,adverb,toi=s,ὁ,article,o)fqalmoi=s,ὀφθαλμός,noun,a)ll',ἀλλά,adverb,ou)x,οὐ,adverb,h(=tton,ἥσσων,adverb,e)nargw=s,ἐναργής,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*sunexw=s,συνεχής,adverb,e)pinoei=n,ἐπινοέω,verb,pw=s,πῶς,adverb,pa/nta,toiau=ta,τοιοῦτος,adjective,o(poi=a,nu=n,νῦν,adverb,gi/netai,γίγνομαι,verb,πᾶς,adjective,ὁποῖος,adjective,kai\,καί,conjunction,pro/sqen,πρόσθεν,adverb,e)gi/neto,γίγνομαι,verb,kai\,καί,conjunction,e)pinoei=n,ἐπινοέω,verb,genhso/mena,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(/la,ὅλος,adjective,dra/mata,δρᾶμα,noun,kai\,skhna\s,σκηνή,noun,o(moeidei=s,o(/sa,ὅσος,adjective,e)k,ἐκ,preposition,καί,conjunction,ὁμοειδής,adverb,pei/ras,πεῖρα,noun,th=s,ὁ,article,sh=s,σός,adjective,h)\,ἠέ,conjunction,th=s,ὁ,article,presbute/ras,πρέσβυς,noun,i(stori/as,ἱστορία,noun,e)/gnws,γιγνώσκω,verb,pro\,πρό,preposition,o)mma/twn,ὄμμα,noun,ti/qesqai,τίθημι,verb,oi(=on,οἷος,adjective,au)lh\n,αὐλή,noun,o(/lhn,ὅλος,adjective,*(adrianou=,,,kai\,καί,conjunction,au)lh\n,αὐλή,noun,o(/lhn,ὅλος,adjective,*)antwni/nou,,,kai\,καί,conjunction,au)lh\n,αὐλή,noun,o(/lhn,ὅλος,adjective,*fili/ppou,Φίλιππος,proper,*)aleca/ndrou,Ἀλέξανδρος,proper,*kroi/sou,Κροῖσος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/nta,πᾶς,adjective,ga\r,γάρ,particle,e)kei=na,ἐκεῖνος,pronoun,toiau=ta,h)=n,εἰμί,verb,mo/non,di),διά,preposition,e(te/rwn,ἕτερος,adjective,τοιοῦτος,adjective,μόνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*fanta/zou,φαντάζομαι,verb,pa/nta,πᾶς,adjective,to\n,ὁ,article,e)f',w(|tiniou=n,ὅστις,pronoun,lupou/menon,h)\,ἠέ,conjunction,dusarestou=nta,δυσαρεστέω,verb,ἐπί,preposition,λυπέω,verb,o(/moion,ὅμοιος,adjective,tw=|,ὁ,article,quome/nw|,θύω,verb,xoiridi/w|,χοιρίδιον,noun,kai\,καί,conjunction,a)polakti/zonti,ἀπολακτίζω,verb,kai\,καί,conjunction,kekrago/ti,κράζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
