word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS
e)k,ἐκ,preposition,poi/ou,ποῖος,adjective,fronh/matos,φρόνημα,noun,a)ndrw=n,ἀνήρ,noun,*pelasgw=n,Πελασγός,proper,th/nd',ὅδε,pronoun,a)tima/zeis,ἀτιμάζω,verb,xqo/na,χθών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,h)=,ἦ,adverb,gunaikw=n,γυνή,noun,e)s,εἰς,preposition,po/lin,πόλις,adjective,dokei=s,δοκέω,verb,molei=n,βλώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka/rbanos,κάρβανος,adjective,w)\n,εἰμί,verb,d',δέ,particle,*(/ellhsin,Ἕλλην,proper,e)gxli/eis,ἐγχλίω,verb,a)/gan,ἄγαν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,po/ll',πολύς,adjective,a(martw\n,ἁμαρτάνω,verb,ou)de\n,οὐδείς,pronoun,w)/rqwsas,ὀρθόω,verb,freni/,φρήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,h)mpla/khtai,ἀμπλακεῖν,verb,tw=nd',ὅδε,pronoun,e)moi\,ἐγώ,pronoun,di/khs,δίκη,adjective,a)/ter,ἄτερ,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce/nos,ξένος,noun,me\n,μέν,particle,ei)=nai,εἰμί,verb,prw=ton,πρότερος,adjective,ou)k,οὐ,adverb,e)pi/stasai,ἐφίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,d',δέ,particle,ou)xi/,οὐ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta)/m',ἁμός,adjective,o)lwlo/q',ὄλλυμι,verb,eu(ri/skwn,εὑρίσκω,verb,a)/gw,ἄγαμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poi/oisin,ποιέω,verb,ei)pw\n,εἶπον,verb,proce/nois,πρόξενος,noun,e)gxwri/ois,ἐγχώριος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(ermh=|,Ἑρμῆς,proper,megi/stw|,μέγας,adverb,proce/nw|,πρόξενος,noun,masthri/w|,μαστήριος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qeoi=sin,θεός,noun,ei)pw\n,εἶπον,verb,tou\s,ὁ,article,qeou\s,θεός,noun,ou)de\n,οὐδείς,pronoun,se/bh|,σέβομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,a)mfi\,ἀμφί,preposition,*nei=lon,Νεῖλος,proper,dai/monas,δαίμων,adjective,sebi/zomai,σεβίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ἕ,pronoun,d',δέ,particle,e)nqa/d',ἐνθάδε,adverb,ou)de/n,οὐδείς,pronoun,w(s,ὡς,conjunction,e)gw\,ἐγώ,pronoun,se/qen,σύ,pronoun,klu/w,κλύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/goim',ἄγω,verb,a)/n,ἄν,particle,ei)/,εἰ,conjunction,tis,τις,pronoun,ta/sde,ὅδε,pronoun,mh\,μή,conjunction,'cairh/setai,ἐξαιρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kla/ois,,,a)/n,ἄν,particle,ei),εἰ,conjunction,yau/seias,ψαύω,verb,ou),οὐ,adverb,ma/l',μάλα,adverb,e)s,εἰς,preposition,makra/n,μακρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/kousa,ἀκούω,verb,tou)/pos,ἔπος,adjective,d',δέ,particle,ou)damw=s,οὐδαμός,adverb,filo/cenon,φιλόξενος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,cenou=mai,ξενόω,verb,tou\s,ὁ,article,qew=n,θέα,noun,sulh/toras,συλήτωρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/goim',λέγω,verb,a)\n,ἄν,particle,e)lqw\n,ἔρχομαι,verb,paisi\n,παῖς,adjective,*ai)gu/ptou,Αἴγυπτος,proper,ta/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)bouko/lhton,ἀβουκόλητος,adjective,tou=t',οὗτος,pronoun,e)mw=|,ἐμός,adjective,fronh/mati,φρόνημα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,w(s,ὡς,conjunction,a)\n,ἄν,particle,ei)dw\s,οἶδα,verb,e)nne/pw,ἐνέπω,verb,safe/steron,σαφής,adverb,kai\,καί,conjunction,ga\r,γάρ,particle,pre/pei,πρέπω,verb,kh/ruk',κῆρυξ,noun,a)pagge/llein,ἀπαγγέλλω,verb,torw=s,τορός,adjective,e(/kasta,ἕκαστος,adjective,pw=s,πῶς,adverb,fw=,φημί,verb,pro\s,πρός,preposition,ti/nos,τίς,pronoun,t',τε,particle,a)faireqei\s,ἀφαιρέω,verb,h(/kein,ἥκω,verb,gunaikw=n,γυνή,noun,au)tane/yion,αὐτανέψιος,noun,sto/lon,στόλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/toi,οὔτοι,adverb,dika/zei,δικάζω,verb,tau=ta,οὗτος,pronoun,martu/rwn,μάρτυρος,noun,u(/po,ὑπό,preposition,*)/arhs,Ἄρης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,nei=kos,νεῖκος,noun,d',δέ,particle,ou)k,οὐ,adverb,e)n,ἐν,preposition,a)rgu/rou,ἄργυρος,noun,labh=|,λαβή,noun,e)/lusen,ἐλύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,polla\,πολύς,adjective,gi/gnetai,γίγνομαι,verb,pa/ros,πάρος,preposition,pesh/mat',πέσημα,noun,a)ndrw=n,ἀνήρ,noun,ka)polaktismoi\,ἀπολακτισμός,noun,bi/ou,βίος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,soi,σύ,pronoun,le/gein,λέγω,verb,xrh\,χρή,verb,tou)/nom',ὄνομα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,xro/nw|,χρόνος,noun,maqw\n,μανθάνω,verb,ei)/sh|,εἴδομαι,verb,su/,σύ,pronoun,t',τε,particle,au)to\s,αὐτός,pronoun,xoi),ὁ,article,cune/mporoi,συνέμπορος,noun,se/qen,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau/tas,οὗτος,pronoun,d',δέ,particle,e(kou/sas,ἑκών,adjective,me\n,μέν,particle,kat',κατά,preposition,eu)/noian,εὔνοια,noun,frenw=n,φρήν,noun,a)/gois,ἄγω,verb,a)/n,ἄν,particle,ei)/per,εἴπερ,conjunction,eu)sebh\s,εὐσεβής,adjective,pi/qoi,πίθος,adjective,lo/gos,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi/a,τοῖος,adjective,de\,δέ,particle,dhmo/praktos,δημόπρακτος,adjective,e)k,ἐκ,preposition,po/lews,πόλις,adjective,mi/a,εἷς,adjective,yh=fos,ψῆφος,noun,ke/krantai,κεράννυμι,verb,mh/pot',μήποτε,adverb,e)kdou=nai,ἐκδίδωμι,verb,bi/a|,βία,adjective,sto/lon,στόλος,noun,gunaikw=n,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=nd',ὅδε,pronoun,e)fh/lwtai,ἐφηλόω,verb,torw=s,τορός,adjective,go/mfos,γόμφος,noun,diampa/c,διαμπάξ,adverb,w(s,ὡς,conjunction,me/nein,μένω,verb,a)raro/tws,ἀραρότως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=t',οὗτος,pronoun,ou),οὐ,adverb,pi/naci/n,πίναξ,adjective,e)stin,εἰμί,verb,e)ggegramme/na,ἐγγράφω,verb,ou)d',οὐδέ,particle,e)n,ἐν,preposition,ptuxai=s,πτυχή,noun,bi/blwn,βίβλος,noun,katesfragisme/na,κατασφραγίζω,verb,safh=,σαφής,adverb,d',δέ,particle,a)kou/eis,ἀκούω,verb,e)c,ἐκ,preposition,e)leuqerosto/mou,ἐλευθερόστομος,adjective,glw/sshs,γλῶσσα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
komi/zou,κομίζω,verb,d',δέ,particle,w(s,ὡς,conjunction,ta/xist',τάχιστος,adjective,e)c,ἐκ,preposition,o)mma/twn,ὄμμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/oigmen,ἔοικα,verb,h)/dh,ἤδη,adverb,po/lemon,πόλεμος,noun,a)rei=sqai,ἀείρω,verb,ne/on,νέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/h,ἀίω,verb,de\,δέ,particle,ni/kh,νίκη,noun,kai\,καί,conjunction,kra/th,κράτος,noun,toi=s,ὁ,article,a)/rsesin,ἄρσην,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,a)/rsena/s,ἄρσην,noun,toi,σύ,pronoun,th=sde,ὅδε,pronoun,gh=s,γῆ,noun,oi)kh/toras,οἰκήτωρ,noun,eu(rh/set',εὑρίσκω,verb,ou),οὐ,adverb,pi/nontas,πίνω,verb,e)k,ἐκ,preposition,kriqw=n,κριθή,noun,me/qu,μέθυ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(mei=s,σύ,pronoun,de\,δέ,particle,pa=sai,πᾶς,adjective,su\n,σύν,preposition,fi/lais,φίλος,adjective,o)pa/osi,,,qra/sos,θράσος,adjective,labou=sai,λαμβάνω,verb,stei/xet',στείχω,verb,eu)erkh=,εὐερκής,adverb,po/lin,πόλις,adjective,pu/rgwn,πύργος,noun,baqei/a|,βαθύς,adjective,mhxanh=|,μηχανεύς,noun,keklh|me/nhn,κλείω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,dw/mat',δῶμα,noun,e)sti\,εἰμί,verb,polla\,πολύς,adjective,me\n,μέν,particle,ta\,ὁ,article,dh/mia,δήμιος,adjective,dedwma/twmai,δωματόομαι,verb,d',δέ,particle,ou)d',οὐδέ,particle,e)gw\,ἐγώ,pronoun,smikra=|,μικρός,adjective,xeri/,χείρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/nq',ἔνθα,adverb,u(mi/n,σύ,pronoun,e)stin,εἰμί,verb,eu)tu/kous,εὔτυκος,adjective,nai/ein,ναίω,verb,do/mous,δόμος,noun,pollw=n,πολύς,adjective,met',μετά,preposition,a)/llwn,ἄλλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de/,δέ,particle,tis,τις,pronoun,mei/zwn,μέγας,adverb,xa/ris,χάρις,noun,pa/restin,πάρειμι,verb,oi)kei=n,οἰκέω,verb,kai\,καί,conjunction,monorru/qmous,μονόρρυθμος,adjective,do/mous,δόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/twn,οὗτος,pronoun,ta\,ὁ,article,lw=|sta,λῷστος,adjective,kai\,καί,conjunction,ta\,ὁ,article,qumhde/stata,θυμηδής,adverb,pa/resti,πάρειμι,verb,lwti/sasqe,λωτίζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prosta/ths,προστάτης,noun,d',δέ,particle,e)gw\,ἐγώ,pronoun,a)stoi/,ἀστός,noun,te,τε,particle,pa/ntes,πᾶς,adjective,w(=nper,ὅς,pronoun,h(/de,ὅδε,pronoun,krai/netai,κραίνω,verb,yh=fos,ψῆφος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,tw=nde,ὅδε,pronoun,kuriwte/rous,κύριος,adjective,me/neis,μένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,a)nt',ἀντί,preposition,a)gaqw=n,ἀγαθός,adjective,a)gaqoi=si,ἀγαθός,adjective,bru/ois,βρύω,verb,di=e,δῖος,adjective,*pelasgw=n,Πελασγός,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe/myon,πέμπω,verb,de\,δέ,particle,pro/frwn,πρόφρων,adverb,deu=r',δεῦρο,adverb,h(me/teron,ἡμέτερος,adjective,pate/r',πατήρ,noun,eu)qarsh=,εὐθαρσής,adverb,*danao/n,Δαναός,proper,pro/noon,πρόνοος,adjective,kai\,καί,conjunction,bou/larxon,βούλαρχος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,ga\r,γάρ,particle,prote/ra,πρότερος,adjective,mh=tis,μῆτις,noun,o(/pou,ὅπου,adverb,xrh\,χρή,verb,dw/mata,δῶμα,noun,nai/ein,ναίω,verb,kai\,καί,conjunction,to/pos,τόπος,noun,eu)/frwn,εὔφρων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa=s,πᾶς,adjective,tis,τις,pronoun,e)peipei=n,ἐπεῖπον,verb,yo/gon,ψόγος,noun,a)lloqro/ois,ἀλλόθροος,adjective,eu)/tukos,εὔτυκος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/h,ἀίω,verb,de\,δέ,particle,ta\,ὁ,article,lw=|sta,λῷστος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su/n,σύν,preposition,t',τε,particle,eu)klei/a|,εὔκλεια,noun,kai\,καί,conjunction,a)mhni/tw|,ἀμήνιτος,adjective,ba/cei,βάξις,noun,law=n,λαός,noun,e)gxw/rwn,ἔγχωρος,adjective,ta/ssesqe,τάσσω,verb,fi/lai,φίλος,adjective,dmwi/des,δμωίς,noun,ou(/tws,οὕτως,adverb,w(s,ὡς,conjunction,e)f',ἐπί,preposition,e(ka/sth|,ἕκαστος,adjective,dieklh/rwsen,διακληρόω,verb,*danao\s,Δαναός,proper,qeraponti/da,θεραποντίς,noun,fernh/n,φερνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
