word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS
u(mei=s,σύ,pronoun,d',δέ,particle,e)s,εἰς,preposition,a)llo/fulon,ἀλλόφυλος,adjective,e)lqou=sai,ἔρχομαι,verb,xqo/na,χθών,noun,gh=s,γῆ,noun,th=sd',ὅδε,pronoun,e)rasqh/sesqe,ἔραμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prounne/pw,προεννέπω,verb,ta/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(pirre/wn,ἐπιρρέω,verb,ga\r,γάρ,particle,timiw/teros,τίμιος,adjective,xro/nos,χρόνος,noun,e)/stai,εἰμί,verb,poli/tais,πολίτης,noun,toi=sde,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,su\,σύ,pronoun,timi/an,τίμιος,adjective,e(/dran,ἕδρα,noun,e)/xousa,ἔχω,verb,pro\s,πρός,preposition,do/mois,δόμος,noun,*)erexqe/ws,Ἐρεχθεύς,proper,teu/ch|,τεύχω,verb,par',παρά,preposition,a)ndrw=n,ἀνήρ,noun,kai\,καί,conjunction,gunaikei/wn,γυναικεῖος,adjective,sto/lwn,στόλος,noun,o(/swn,ὅσος,adjective,par',παρά,preposition,a)/llwn,ἄλλος,adjective,ou)/pot',οὔποτε,adverb,a)\n,ἄν,particle,sxe/qois,σχέθω,verb,brotw=n,βροτός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,e)n,ἐν,preposition,to/poisi,τόπος,noun,toi=s,ὁ,article,e)moi=si,ἐμός,adjective,mh\,μή,conjunction,ba/lh|s,βάλλω,verb,mh/q',μήτε,particle,ai(mathra\s,αἱματηρός,adjective,qhga/nas,θηγάνη,adjective,spla/gxnwn,σπλάγχνον,noun,bla/bas,βλάβη,adjective,ne/wn,νέος,adjective,a)oi/nois,ἄοινος,adjective,e)mmanei=s,ἐμμαίνομαι,verb,qumw/masin,θύμωμα,adjective,mh/t',μήτε,particle,e)celou=s',ἐξαιρέω,verb,w(s,ὡς,conjunction,kardi/an,καρδία,noun,a)lekto/rwn,ἀλέκτωρ,adjective,e)n,ἐν,preposition,toi=s,ὁ,article,e)moi=s,ἐμός,adjective,a)stoi=sin,ἀστός,noun,i(dru/sh|s,ἱδρύω,verb,*)/arh,Ἄρης,proper,e)mfu/lio/n,ἐμφύλιος,adjective,te,τε,particle,kai\,καί,conjunction,pro\s,πρός,preposition,a)llh/lous,ἀλλήλων,pronoun,qrasu/n,θρασύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qurai=os,θυραῖος,adjective,e)/stw,εἰμί,verb,po/lemos,πόλεμος,noun,ou),οὐ,adverb,mo/lis,μόλις,adverb,parw/n,πάρειμι,verb,e)n,ἐν,preposition,w(=|,ὅς,pronoun,tis,τις,pronoun,e)/stai,εἰμί,verb,deino\s,δεινός,adjective,eu)klei/as,εὔκλεια,noun,e)/rws,ἔρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)noiki/ou,ἐνοίκιος,adjective,d',δέ,particle,o)/rniqos,ὄρνις,noun,ou),οὐ,adverb,le/gw,λέγω,verb,ma/xhn,μάχη,noun,toiau=q',τοιοῦτος,adjective,e(le/sqai,αἱρέω,verb,soi,σύ,pronoun,pa/restin,πάρειμι,verb,e)c,ἐκ,preposition,e)mou=,ἐγώ,pronoun,eu)=,εὖ,adverb,drw=san,δράω,verb,eu)=,εὖ,adverb,pa/sxousan,πάσχω,verb,eu)=,εὖ,adverb,timwme/nhn,τιμάω,verb,xw/ras,χώρα,noun,metasxei=n,μετέχω,verb,th=sde,ὅδε,pronoun,qeofilesta/ths,θεοφιλής,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)me\,ἐγώ,pronoun,paqei=n,πάσχω,verb,ta/de,ὅδε,pronoun,feu=,φεῦ,interjection,e)me\,ἐγώ,pronoun,palaio/frona,παλαιόφρων,noun,kata/,κατά,preposition,te,τε,particle,ga=s,γῆ,noun,oi)kei=n,οἰκέω,verb,feu=,φεῦ,interjection,a)ti/eton,ἀτίετος,adjective,mu/sos,μύσος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pne/w,πνέω,verb,toi,τοι,particle,me/nos,μένος,noun,a(/panta/,ἅπας,adjective,te,τε,particle,ko/ton,κότος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)=,οἰ,interjection,oi)=,οἰ,interjection,da=,δᾶ,interjection,feu=,φεῦ,interjection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,m',ἐγώ,pronoun,u(podu/etai,ὑποδύομαι,verb,ti/s,τίς,pronoun,o)du/na,ὀδύνη,noun,pleura/s,πλευρά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qumo\n,θυμός,noun,a)/ie,ἀίω,verb,ma=ter,μήτηρ,noun,*nu/c,Νύξ,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)po\,ἀπό,preposition,ga/r,γάρ,particle,me,ἐγώ,pronoun,tima=n,τιμάω,verb,danaia=n,δηναιός,adjective,qew=n,θέα,noun,duspa/lamoi,δυσπάλαμος,adjective,par',παρά,preposition,ou)de\n,οὐδείς,pronoun,h)=ran,αἴρω,verb,do/loi,δόλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/toi,οὔτοι,adverb,kamou=mai/,κάμνω,verb,soi,σύ,pronoun,le/gousa,λέγω,verb,ta)gaqa/,ἀγαθός,adjective,w(s,ὡς,conjunction,mh/pot',μήποτε,adverb,ei)/ph|s,εἶπον,verb,pro\s,πρός,preposition,newte/ras,νέος,adjective,e)mou=,ἐγώ,pronoun,qeo\s,θεός,noun,palaia\,παλαιός,adjective,kai\,καί,conjunction,polissou/xwn,πολισσοῦχος,adjective,brotw=n,βροτός,noun,a)/timos,ἄτιμος,adjective,e)/rrein,ἔρρω,verb,tou=d',ὅδε,pronoun,a)po/cenos,ἀπόξενος,adjective,pe/dou,πέδον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ei),εἰ,conjunction,me\n,μέν,particle,a(gno/n,ἁγνός,adjective,e)sti/,εἰμί,verb,soi,σύ,pronoun,*peiqou=s,Πειθώ,proper,se/bas,σέβας,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glw/sshs,γλῶσσα,noun,e)mh=s,ἐμός,adjective,mei/ligma,μείλιγμα,noun,kai\,καί,conjunction,qelkth/rion,θελκτήριον,noun,su\,σύ,pronoun,d',δέ,particle,ou)=n,οὖν,particle,me/nois,μένω,verb,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,mh\,μή,conjunction,qe/leis,ἐθέλω,verb,me/nein,μένω,verb,ou)/,οὐ,adverb,ta)\n,ἄν,particle,dikai/ws,δίκαιος,adjective,th=|d',ὅδε,pronoun,e)pirre/pois,ἐπιρρέπω,verb,po/lei,πόλις,adjective,mh=ni/n,μῆνις,noun,tin',τις,pronoun,h)\,ἠέ,conjunction,ko/ton,κότος,noun,tin',τις,pronoun,h)\,ἠέ,conjunction,bla/bhn,βλάβος,noun,stratw=|,στρατός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/cesti,ἔξεστι,verb,ga/r,γάρ,particle,soi,σύ,pronoun,th=sde,ὅδε,pronoun,gamo/rw|,γημόρος,noun,xqono\s,χθών,noun,ei)=nai,εἰμί,verb,dikai/ws,δίκαιος,adjective,e)s,εἰς,preposition,to\,ὁ,article,pa=n,πᾶς,adjective,timwme/nh|,τιμάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/nass',ἄνασσα,adjective,*)aqa/na,Ἀθήνη,proper,ti/na,τίς,pronoun,me,ἐγώ,pronoun,fh\s,φημί,verb,e)/xein,ἔχω,verb,e(/dran,ἕδρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/shs,πᾶς,adjective,a)ph/mon',ἀπήμων,adjective,oi)zu/os,ὀιζύς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de/xou,δέχομαι,verb,de\,δέ,particle,su/,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,dh\,δή,particle,de/degmai,δέχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,de/,δέ,particle,moi,ἐγώ,pronoun,timh\,τιμή,noun,me/nei,μένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,mh/,μή,conjunction,tin',τις,pronoun,oi)=kon,οἶκος,noun,eu)qenei=n,εὐθενέω,verb,a)/neu,ἄνευ,preposition,se/qen,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,tou=to,οὗτος,pronoun,pra/ceis,πρᾶξις,adjective,w(/ste,ὥστε,conjunction,me,ἐγώ,pronoun,sqe/nein,σθένω,verb,to/son,τόσος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=|,ὁ,article,ga\r,γάρ,particle,se/bonti,σέβω,verb,sumfora\s,συμφορά,noun,o)rqw/somen,ὀρθόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,moi,ἐγώ,pronoun,pro/pantos,πρόπας,adjective,e)ggu/hn,ἐγγύα,noun,qh/sh|,τίθημι,verb,xro/nou,χρόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/cesti,ἔξεστι,verb,ga/r,γάρ,particle,moi,ἐγώ,pronoun,mh\,μή,conjunction,le/gein,λέγω,verb,a(\,ὅς,pronoun,mh\,μή,conjunction,telw=,τέλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qe/lcein,θέλγω,verb,m',ἐγώ,pronoun,e)/oikas,ἔοικα,verb,kai\,καί,conjunction,meqi/stamai,μεθίστημι,verb,ko/tou,κότος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiga\r,τοιγάρ,particle,kata\,κατά,preposition,xqo/n',χθών,noun,ou)=s',εἰμί,verb,e)pikth/sh|,ἐπικτάομαι,verb,fi/lous,φῖλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ou)=n,οὖν,particle,m',ἐγώ,pronoun,a)/nwgas,ἄνωγα,verb,th=|d',ὅδε,pronoun,e)fumnh=sai,ἐφυμνέω,verb,xqoni/,χθών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(poi=a,ὁποῖος,adjective,ni/khs,νίκη,noun,mh\,μή,conjunction,kakh=s,κακός,adjective,e)pi/skopa,ἐπίσκοπος,adjective,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,gh=qen,γῆθεν,adverb,e)/k,ἐκ,preposition,te,τε,particle,ponti/as,πόντιος,adjective,dro/sou,δρόσος,noun,e)c,ἐκ,preposition,ou)ranou=,οὐρανός,noun,te,τε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)ne/mwn,ἄνεμος,noun,a)h/mata,ἄημα,noun,eu)hli/ws,εὐήλιος,adjective,pne/ont',πνέω,verb,e)pistei/xein,ἐπιστείχω,verb,xqo/na,χθών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karpo/n,καρπός,noun,te,τε,particle,gai/as,γαῖα,noun,kai\,καί,conjunction,botw=n,βότης,noun,e)pi/rruton,ἐπίρρυτος,adjective,a)stoi=sin,ἀστός,noun,eu)qenou=nta,εὐθενέω,verb,mh\,μή,conjunction,ka/mnein,κάμνω,verb,xro/nw|,χρόνος,noun,kai\,καί,conjunction,tw=n,ὁ,article,brotei/wn,βρότειος,adjective,sperma/twn,σπέρμα,noun,swthri/an,σωτηρία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,eu)sebou/ntwn,εὐσεβέω,verb,d',δέ,particle,e)kforwte/ra,ἔκφορος,adjective,pe/lois,πέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ste/rgw,στέργω,verb,ga/r,γάρ,particle,a)ndro\s,ἀνήρ,noun,fitupoi/menos,φιτυποίμην,noun,di/khn,δίκη,adjective,to\,ὁ,article,tw=n,ὁ,article,dikai/wn,δίκαιος,adjective,tw=nd',ὅδε,pronoun,a)pe/nqhton,ἀπένθητος,adjective,ge/nos,γένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiau=ta,τοιοῦτος,adjective,sou)/sti,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,a)reifa/twn,ἀρείφατος,adjective,d',δέ,particle,e)gw\,ἐγώ,pronoun,preptw=n,πρεπτός,adjective,a)gw/nwn,ἀγών,noun,ou)k,οὐ,adverb,a)ne/comai,ἀνέχω,verb,to\,ὁ,article,mh\,μή,conjunction,ou),οὐ,adverb,th/nd',ὅδε,pronoun,a)stu/nikon,ἀστύνικος,adjective,e)n,ἐν,preposition,brotoi=s,βροτός,noun,tima=n,τιμάω,verb,po/lin,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de/comai,δέχομαι,verb,*palla/dos,Παλλάς,proper,cunoiki/an,συνοικία,noun,ou)d',οὐδέ,particle,a)tima/sw,ἀτιμάω,verb,po/lin,πόλις,adjective,ta\n,ὁ,article,kai\,καί,conjunction,*zeu\s,Ζεύς,proper,o(,ὁ,article,pagkrath\s,παγκρατής,adjective,*)/arhs,Ἄρης,proper,te,τε,particle,frou/rion,φρούριον,noun,qew=n,θέα,noun,ne/mei,νέμω,verb,r(usi/bwmon,ῥυσίβωμος,adjective,*(ella/nwn,Ἕλλην,proper,a)/galma,ἄγαλμα,noun,daimo/nwn,δαίμων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(=|t',ὅστε,pronoun,e)gw\,ἐγώ,pronoun,kateu/xomai,κατεύχομαι,verb,qespi/sasa,θεσπίζω,verb,preumenw=s,πρευμενής,adverb,e)pissu/tous,ἐπίσσυτος,adjective,bi/ou,βίος,adjective,tu/xas,τύχη,noun,o)nhsi/mous,ὀνήσιμος,adverb,gai/as,γαῖα,noun,e)cambru=sai,,,faidro\n,φαιδρός,adjective,a(li/ou,ἥλιος,noun,se/las,σέλας,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/d',ὅδε,pronoun,e)gw\,ἐγώ,pronoun,profro/nws,πρόφρων,adverb,toi=sde,ὅδε,pronoun,poli/tais,πολίτης,noun,pra/ssw,πράσσω,verb,mega/las,μέγας,adverb,kai\,καί,conjunction,dusare/stous,δυσάρεστος,adjective,dai/monas,δαίμων,adjective,au)tou=,αὐτός,pronoun,katanassame/nh,καταναίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/nta,πᾶς,adjective,ga\r,γάρ,particle,au(=tai,οὗτος,pronoun,ta\,ὁ,article,kat',κατά,preposition,a)nqrw/pous,ἄνθρωπος,noun,e)/laxon,λαγχάνω,verb,die/pein,διέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,mh\,μή,conjunction,ku/rsas,κυρέω,verb,barew=n,βαρύς,adjective,tou/twn,οὗτος,pronoun,ou)k,οὐ,adverb,oi)=den,οἶδα,verb,o(/qen,ὅθεν,adverb,plhgai\,πληγή,noun,bio/tou,βίοτος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,ga\r,γάρ,particle,e)k,ἐκ,preposition,prote/rwn,πρότερος,adjective,a)plakh/mata/,ἀμπλάκημα,noun,nin,νιν,pronoun,pro\s,πρός,preposition,ta/sd',ὅδε,pronoun,a)pa/gei,ἀπάγω,verb,sigw=n,σιγάω,verb,d',δέ,particle,o)/leqros,ὄλεθρος,noun,kai\,καί,conjunction,me/ga,μέγας,adverb,fwnou=nt',φωνέω,verb,e)xqrai=s,ἐχθρός,adjective,o)rgai=s,ὀργή,noun,a)maqu/nei,ἀμαθύνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dendroph/mwn,δενδροπήμων,adjective,de\,δέ,particle,mh\,μή,conjunction,pne/oi,πνέω,verb,bla/ba,βλάβος,noun,ta\n,ὁ,article,e)ma\n,ἐμός,adjective,xa/rin,χάρις,noun,le/gw,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flogmo/s,φλογμός,noun,t',τε,particle,o)mmatosterh\s,ὀμματοστερής,adjective,futw=n,φυτόν,noun,to\,ὁ,article,mh\,μή,conjunction,pera=n,περάω,verb,o(/ron,ὅρος,adjective,to/pwn,τόπος,noun,mhd',μηδέ,particle,a)/karpos,ἄκαρπος,adjective,ai)anh\s,αἰανής,adjective,e)ferpe/tw,ἐφέρπω,verb,no/sos,νόσος,noun,mh=la/,μῆλον,noun,t',τε,particle,eu)qenou=nta,εὐθενέω,verb,ga=,γῆ,noun,cu\n,σύν,preposition,diploi=sin,διπλός,adjective,e)mbru/ois,ἔμβρυος,adjective,tre/foi,τρέφω,verb,xro/nw|,χρόνος,noun,tetagme/nw|,τάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go/nos,γόνος,noun,d',δέ,particle,plouto/xqwn,πλουτόχθων,noun,e(rmai/an,ἑρμαῖος,adjective,daimo/nwn,δαίμων,adjective,do/sin,δόσις,noun,ti/oi,τίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
