word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS
tosou=ton,τοσοῦτος,adjective,d',δέ,particle,ou)=n,οὖν,particle,sune/docen,συνδοκέω,verb,ei)s,εἰς,preposition,ta\s,ὁ,article,phga\s,πηγάς,noun,ta\s,ὁ,article,qerma\s,θερμός,adjective,komi/sai,κομίζω,verb,e)peidh\,ἐπεί,conjunction,kai\,καί,conjunction,to\n,ὁ,article,e)n,ἐν,preposition,th=|,ὁ,article,po/lei,πόλις,adjective,a)e/ra,ἀήρ,adjective,fe/rein,φέρω,verb,ou)x,οὐ,adverb,oi(=o/s,οἷος,adjective,te,τε,particle,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ta\,ὁ,article,e)pi\,ἐπί,preposition,tou/tois,οὗτος,pronoun,dh\,δή,particle,mikrw=|,μικρός,adjective,pro/sqen,πρόσθεν,adverb,dihgou/mhn,διηγέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,toiou/twn,τοιοῦτος,adjective,kai\,καί,conjunction,tosou/twn,τοσοῦτος,adjective,w(s,ὡς,conjunction,braxe/ws,βραχύς,adjective,te,τε,particle,kai\,καί,conjunction,a)mudrw=s,ἀμυδρός,adjective,ei)pei=n,εἶπον,verb,h(,ὁ,article,no/sos,νόσος,noun,h)skh/qh,ἀσκέω,verb,kai\,καί,conjunction,suneskeua/sqh,συσκευάζω,verb,kata\,κατά,preposition,prosqh/khn,προσθήκη,noun,xro/nou,χρόνος,noun,proi+ou=sa,πρόειμι,verb,a)ei/,ἀεί,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,parelqo/ntos,παρέρχομαι,verb,e)niautou=,ἐνιαυτός,noun,kai\,καί,conjunction,mhnw=n,μήνη,noun,e)pi\,ἐπί,preposition,th\n,ὁ,article,e)n,ἐν,preposition,*perga/mw|,Πέργαμον,proper,kaqe/dran,καθέδρα,noun,h)/lqomen,ἔρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,de\,δέ,particle,o(/qen,ὅθεν,adverb,e)ce/bhmen,ἐκβαίνω,verb,trepw/meqa,τρέπω,verb,pro\s,πρός,preposition,ta\,ὁ,article,loutra\,λουτρόν,noun,ta\,ὁ,article,qei=a,θεῖος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)du/nai,ὀδύνη,noun,de\,δέ,particle,kai\,καί,conjunction,no/soi,νόσος,noun,kai\,καί,conjunction,ki/ndunoi,κίνδυνος,noun,pa/ntes,πᾶς,adjective,e)rro/ntwn,ἔρρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gkatekekli/mhn,ἐγκατακλίνω,verb,metacu\,μεταξύ,adverb,tw=n,ὁ,article,te,τε,particle,qurw=n,θύρα,noun,kai\,καί,conjunction,tw=n,ὁ,article,kigkli/dwn,κιγκλίς,noun,tou=,ὁ,article,new\,ναός,noun,kata\,κατά,preposition,dh/,δή,particle,tina,τις,pronoun,o)nei/ratos,ὄνειρος,noun,o)/yin,ὄψις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,moi,ἐγώ,pronoun,xrh=|,χράομαι,verb,o(,ὁ,article,qeo\s,θεός,noun,to\,ὁ,article,e)/pos,ἔπος,adjective,to/de,ὅδε,pronoun,e(spe/rioi,ἑσπέριος,adjective,d',δέ,particle,h)/kmazon,ἀκμάζω,verb,e)pi\,ἐπί,preposition,krh/nais,κρήνη,noun,xloerai=sin,χλοερός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,e)xrio/mhn,χράω,verb,te,τε,particle,e)n,ἐν,preposition,tw=|,ὁ,article,u(pai/qrw|,ὕπαιθρος,adjective,e)n,ἐν,preposition,tw=|,ὁ,article,peribo/lw|,περίβολος,adjective,tou=,ὁ,article,i(erou=,ἱερόν,noun,kai\,καί,conjunction,e)lou/mhn,λόω,verb,tw=|,ὁ,article,fre/ati,φρέαρ,noun,tw=|,ὁ,article,i(erw=|,ἱερόν,noun,kai\,καί,conjunction,ou)dei\s,οὐδείς,pronoun,h)=n,εἰμί,verb,o(/stis,ὅστις,pronoun,ou)x,οὐ,adverb,o(rw=n,ὁράω,verb,h)pi/stei,ἀπιστέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mikrou=,μικρός,adjective,pa=san,πᾶς,adjective,e)ce/balon,ἐκβάλλω,verb,th\n,ὁ,article,no/son,νόσος,noun,ei),εἰ,conjunction,mh\,μή,conjunction,tou=,ὁ,article,qeou=,θεός,noun,shmei=a,σημεῖον,noun,fai/nontos,φαίνω,verb,kai\,καί,conjunction,metaba/llontos,μεταβάλλω,verb,h)/dh,ἤδη,adverb,th\n,ὁ,article,di/aitan,δίαιτα,noun,au)to\s,αὐτός,pronoun,me\n,μέν,particle,ou(/tws,οὕτως,adverb,ei)=xon,ἔχω,verb,w(s,ὡς,conjunction,tau/th|,ταύτῃ,adverb,poih/swn,ποιέω,verb,boulh\,βουλή,noun,de\,δέ,particle,kakh\,κακός,adjective,ni/khsen,νικάω,verb,e(tai/rwn,ἑταῖρος,noun,oi(\,ἕ,pronoun,sofi/as,σοφία,noun,te,τε,particle,a)ntipoiou/menoi,ἀντιποιέω,verb,kai/,καί,conjunction,tina,τις,pronoun,e)/xein,ἔχω,verb,peri\,περί,preposition,tau=ta,οὗτος,pronoun,dokou=ntes,δοκέω,verb,deino/thta,δεινότης,noun,a)topw/teron,ἄτοπος,adjective,ta\,ὁ,article,e)nu/pnia,ἐνύπνιον,noun,e)chgou=nto,ἐξηγέομαι,verb,fa/skontes,φάσκω,verb,di',διά,preposition,u(perbolh=s,ὑπερβολή,noun,e)ndei/knusqai,ἐνδείκνυμι,verb,to\n,ὁ,article,qeo\n,θεός,noun,o(/ti,ὅστις,pronoun,xrh\,χρή,verb,me/nein,μένω,verb,e)pi\,ἐπί,preposition,tw=n,ὁ,article,au)tw=n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)gw\,ἐγώ,pronoun,sunexw/rhsa,συγχωρέω,verb,a)/kwn,ἀέκων,adjective,me\n,μέν,particle,kai\,καί,conjunction,u(forw/menos,ὑφοράω,verb,kai\,καί,conjunction,nomi/zwn,νομίζω,verb,au)to\s,αὐτός,pronoun,a)/meinon,ἀμείνων,adjective,gignw/skein,γιγνώσκω,verb,w(s,ὡς,conjunction,d',δέ,particle,a)\n,ἄν,particle,mh\,μή,conjunction,dokoi/hn,δοκέω,verb,e)mautw=|,ἐμαυτοῦ,pronoun,tis,τις,pronoun,ei)=nai,εἰμί,verb,mo/nw|,μόνος,adjective,peiqo/menos,πείθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paqw\n,πάσχω,verb,d',δέ,particle,e)/gnwn,γιγνώσκω,verb,kalw=s,καλός,noun,w(s,ὡς,conjunction,o)rqw=s,ὀρθός,adjective,e)gi/gnwskon,γιγνώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,o(/sa,ὅσος,adjective,me\n,μέν,particle,su/mbouloi,σύμβουλος,noun,dih/marton,διαμαρτάνω,verb,xwri\s,χωρίς,adverb,e)/stw,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,e)/oike,ἔοικα,verb,tw=n,ὁ,article,sfo/dra,σφόδρα,adverb,pro\s,πρός,preposition,to\n,ὁ,article,qeo\n,θεός,noun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,th\n,ὁ,article,au)th\n,αὐτός,pronoun,di/aitan,δίαιτα,noun,kai\,καί,conjunction,ta\,ὁ,article,au)ta\,αὐτός,pronoun,pra/gmata,πρᾶγμα,noun,o(po/te,ὁπότε,adverb,me\n,μέν,particle,o(,ὁ,article,qeo\s,θεός,noun,h(goi=to/,ἡγέομαι,verb,te,τε,particle,kai\,καί,conjunction,diarrh/dhn,διαρρήδην,adverb,ei)/poi,εἶπον,verb,swthri/an,σωτηρία,noun,i)sxu\n,ἰσχύς,noun,koufo/thta,κουφότης,noun,r(a|stw/nhn,ῥᾳστώνη,noun,eu)qumi/an,εὐθυμία,noun,pa/nta,πᾶς,adjective,ta\,ὁ,article,ka/llista,κάλλιστα,adverb,kai\,καί,conjunction,tw=|,ὁ,article,sw/mati,σῶμα,adjective,kai\,καί,conjunction,th=|,ὁ,article,yuxh=|,ψυχή,noun,fe/rein,φέρω,verb,a)/llou,ἄλλος,adjective,de/,δέ,particle,tou,τις,pronoun,sumbouleu/santos,συμβουλεύω,verb,kai\,καί,conjunction,mh\,μή,conjunction,stoxasame/nou,στοχάζομαι,verb,th=s,ὁ,article,gnw/mhs,γνώμη,noun,tou=,ὁ,article,qeou=,θεός,noun,pa/nta,πᾶς,adjective,ta)nanti/a,ἐναντίος,adjective,tou/tois,οὗτος,pronoun,e)pife/rein,ἐπιφέρω,verb,pw=s,πῶς,adverb,ou),οὐ,adverb,me/giston,μέγας,adverb,shmei=on,σημεῖον,noun,tou=,ὁ,article,qeou=,θεός,noun,th=s,ὁ,article,duna/mews,δύναμις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe/re,φέρω,verb,dh\,δή,particle,pa/lin,πάλιν,adverb,tw=n,ὁ,article,par',παρά,preposition,au)tou=,αὐτός,pronoun,mnhmoneu/swmen,μνημονεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=n,εἰμί,verb,i)shmeri/a,ἰσημερία,noun,h(,ὁ,article,meta\,μετά,preposition,xeimw=na,χειμών,noun,o(/te,ὅτε,conjunction,phlou=ntai,πηλόομαι,verb,tw=|,ὁ,article,qew=|,θεός,noun,e)moi\,ἐγώ,pronoun,d',δέ,particle,ou)x,οὐ,adverb,oi(=o/n,οἷος,adjective,t',τε,particle,h)=n,εἰμί,verb,ei),εἰ,conjunction,mh/,μή,conjunction,ti,τις,pronoun,shmh/neie,σημαίνω,verb,parakinei=n,παρακινέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)pw/knhsa,ἀποκνέω,verb,ou)=n,οὖν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,de\,δέ,particle,h(me/ra,ἡμέρα,noun,kata\,κατά,preposition,mnh/mhn,μνήμη,noun,e)mh\n,ἐμός,adjective,kai\,καί,conjunction,pa/nu,πάνυ,adverb,a)leeinh\,ἀλεεινός,adjective,e)ge/neto,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,pollai=s,πολύς,adjective,de\,δέ,particle,u(/steron,ὕστερος,adjective,h(me/rais,ἡμέρα,noun,xeimw\n,χειμών,noun,e)pigi/gnetai,ἐπιγίγνομαι,verb,kai\,καί,conjunction,bore/as,Βορέας,proper,e)w/qei,ἔθω,verb,pa/nta,πᾶς,adjective,to\n,ὁ,article,ou)rano\n,οὐρανός,noun,kai\,καί,conjunction,nefe/lai,νεφέλη,noun,me/lainai,μέλας,adjective,h)gei/ronto,ἀγείρω,verb,sunexei=s,συνεχής,adverb,kai\,καί,conjunction,pa/lin,πάλιν,adverb,e)k,ἐκ,preposition,ne/as,ναῦς,noun,xeimw/n,χειμών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiou/twn,τοιοῦτος,adjective,d',δέ,particle,o)/ntwn,εἰμί,verb,prose/tace,προστάσσω,verb,xrh/sasqai,χράω,verb,tw=|,ὁ,article,phlw=|,πηλός,noun,pro\s,πρός,preposition,tw=|,ὁ,article,fre/ati,φρέαρ,noun,tw=|,ὁ,article,i(erw=|,ἱερόν,noun,kai\,καί,conjunction,lou/sasqai,λούω,verb,au)to/qen,αὐτόθεν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pare/sxon,παρέχω,verb,ou)=n,οὖν,particle,qe/an,θέα,noun,kai\,καί,conjunction,to/te,τότε,adverb,tosau/th,τοσοῦτος,adjective,d',δέ,particle,h)=n,εἰμί,verb,tou=,ὁ,article,te,τε,particle,phlou=,πηλός,noun,kai\,καί,conjunction,tou=,ὁ,article,a)e/ros,ἀήρ,adjective,h(,ὁ,article,yuxro/ths,ψυχρότης,noun,w(/ste,ὥστε,conjunction,e(/rmaion,ἕρμαιον,noun,e)poihsa/mhn,ποιέω,verb,prosdramei=n,προστρέχω,verb,tw=|,ὁ,article,fre/ati,φρέαρ,noun,kai/,καί,conjunction,moi,ἐγώ,pronoun,to\,ὁ,article,u(/dwr,ὕδωρ,noun,a)nt',ἀντί,preposition,a)/llhs,ἄλλος,adjective,a)le/as,ἀλέα,noun,h)/rkese,ἀρκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tau=t',οὗτος,pronoun,e)sti\,εἰμί,verb,ta\,ὁ,article,prw=ta,πρότερος,adjective,tou=,ὁ,article,qau/matos,θαῦμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|,ὁ,article,d',δέ,particle,e)piou/sh|,ἔπειμι,verb,nukti\,νύξ,adjective,prosta/ttei,προστάσσω,verb,tw=|,ὁ,article,te,τε,particle,phlw=|,πηλός,noun,pa/lin,πάλιν,adverb,kata\,κατά,preposition,ta\,ὁ,article,au)ta\,αὐτός,pronoun,xrh/sasqai,χράω,verb,kai\,καί,conjunction,dramei=n,τρέχω,verb,ku/klw|,κύκλος,noun,peri\,περί,preposition,tou\s,ὁ,article,new\s,ναός,noun,ei)s,εἰς,preposition,tri/s,τρίς,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tou=,ὁ,article,bore/ou,Βορέας,proper,to\,ὁ,article,xrh=ma,χρῆμα,adjective,a)mu/qhton,ἀμύθητος,adjective,h)=n,εἰμί,verb,kai\,καί,conjunction,o(,ὁ,article,krumo\s,κρυμός,noun,e)phu/chto,ἐπαυξάνω,verb,ou)x,οὐ,adverb,ou(/tws,οὕτως,adverb,puknh\n,πυκνός,adjective,eu(=res,εὑρίσκω,verb,a)\n,ἄν,particle,e)sqh=ta,ἐσθής,noun,w(/ste,ὥστε,conjunction,i(kanh\n,ἱκανός,adjective,ei)=nai,εἰμί,verb,ste/gein,στέγω,verb,a)lla\,ἀλλά,adverb,diech/|ei,διέξειμι,verb,kai\,καί,conjunction,prose/pipte,προσπίτνω,verb,tai=s,ὁ,article,pleurai=s,πλευρά,noun,w(/sper,ὥσπερ,adverb,be/los,βέλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,ou)=n,οὖν,particle,e(tai/rwn,ἑταῖρος,noun,tine\s,τις,pronoun,w(sperei\,ὥσπερ,adverb,paramuqei=sqai/,παραμυθέομαι,verb,me,ἐγώ,pronoun,boulo/menoi,βούλομαι,verb,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,ou)de\n,οὐδείς,pronoun,deo/menon,δέομαι,verb,e)/gnwsan,γιγνώσκω,verb,parakinduneu=sai/,παρακινδυνεύω,verb,te,τε,particle,kai\,καί,conjunction,mimh/sasqai,μιμέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,me\n,μέν,particle,dh\,δή,particle,xrisa/menos,χρίω,verb,perie/qeon,περιθέω,verb,pare/xwn,παραχώννυμι,verb,tw=|,ὁ,article,bore/a|,βοράω,verb,cai/nein,ξαίνω,verb,eu)=,εὖ,adverb,kai\,καί,conjunction,kalw=s,καλός,noun,kai\,καί,conjunction,teleutw=n,τελευτάω,verb,proselqw\n,προσέρχομαι,verb,pro\s,πρός,preposition,to\,ὁ,article,fre/ar,φρέαρ,noun,a)pelousa/mhn,ἀπολούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,de\,δέ,particle,o(,ὁ,article,me/n,μέν,particle,tis,τις,pronoun,eu)qu\s,εὐθύς,adverb,a)pestra/fh,ἀποστρέφω,verb,o(,ὁ,article,de\,δέ,particle,spasmw=|,σπασμός,noun,te,τε,particle,ei)/xeto,ἔχω,verb,kai\,καί,conjunction,komisqei\s,κομίζω,verb,u(po\,ὑπό,preposition,spoudh=s,σπουδή,noun,ei)s,εἰς,preposition,balanei=on,βαλανεῖον,noun,meta\,μετά,preposition,pollw=n,πολύς,adjective,pragma/twn,πρᾶγμα,noun,e)ceqermai/neto,ἐκθερμαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
