word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS
ei),εἰ,conjunction,de\,δέ,particle,i)/son,ἴσος,adjective,sumfwnei=n,συμφωνέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ou)/pote,οὔποτε,adverb,a(lw/sh|,ἁλίσκομαι,verb,filoneiki/as,φιλονεικία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/meinon,ἀμείνων,adjective,th=|,ὁ,article,a)lhqei/a|,ἀλήθεια,adjective,sugxwrh/santa,συγχωρέω,verb,th\n,ὁ,article,do/can,δόξα,noun,nika=n,νικάω,verb,h)\,ἠέ,conjunction,th=|,ὁ,article,do/ch|,δόξα,noun,sugxwrh/santa,συγχωρέω,verb,pro\s,πρός,preposition,th=s,ὁ,article,a)lhqei/as,ἀλήθεια,adjective,h(tta=sqai,ἡσσάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zhtw=n,ζητέω,verb,th\n,ὁ,article,a)lh/qeian,ἀλήθεια,adjective,ou),οὐ,adverb,zhth/seis,ζήτησις,noun,to\,ὁ,article,e)k,ἐκ,preposition,panto\s,πᾶς,adjective,tro/pou,τρόπος,noun,nika=n,νικάω,verb,kai\,καί,conjunction,eu(rw\n,εὑρίσκω,verb,th\n,ὁ,article,a)lh/qeian,ἀλήθεια,adjective,e(/ceis,ἔχω,verb,to\,ὁ,article,mh\,μή,conjunction,nika=sqai,νικάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,a)lh/qeia,ἀλήθεια,adjective,par',παρά,preposition,au(th=|,ἑαυτοῦ,pronoun,nika=|,νικάω,verb,h(,ὁ,article,de\,δέ,particle,do/ca,δόξα,noun,para\,παρά,preposition,toi=s,ὁ,article,e)/cw,ἔξω,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)leuqeri/a,ἐλευθερία,noun,kai\,καί,conjunction,doulei/a,δουλεία,noun,to\,ὁ,article,me\n,μέν,particle,a)reth=s,ἀρετή,noun,o)/noma,ὄνομα,adjective,to\,ὁ,article,de\,δέ,particle,kaki/as,κακία,noun,a)/mfw,ἄμφω,noun,de\,δέ,particle,proaire/sews,προαίρεσις,noun,e)/rga,ἔργον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(=s,ὅς,pronoun,de\,δέ,particle,proai/resis,προαίρεσις,noun,ou),οὐ,adverb,koinwnei=,κοινωνέω,verb,tou/twn,οὗτος,pronoun,yau/ei,ψαύω,verb,me\n,μέν,particle,ou)de/teron,οὐδέτερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tu/xh,τύχη,noun,de\,δέ,particle,despo/zein,δεσπόζω,verb,ei)/wqe,ἔθω,verb,sw/matos,σῶμα,adjective,kai\,καί,conjunction,o(/sa,ὅσος,adjective,tw=n,ὁ,article,a)mfi\,ἀμφί,preposition,sw=ma,σῶμα,adjective,proaire/sews,προαίρεσις,noun,a)koinw/nhta,ἀκοινώνητος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)dei\s,οὐδείς,pronoun,ga\r,γάρ,particle,dou=los,δοῦλος,noun,th\n,ὁ,article,proai/resin,προαίρεσις,noun,u(pa/rxwn,ὑπάρχω,verb,e)leu/qeros,ἐλεύθερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kako\s,κακός,adjective,desmo\s,δεσμός,noun,sw/matos,σῶμα,adjective,me\n,μέν,particle,tu/xh,τύχη,noun,yuxh=s,ψυχή,noun,de\,δέ,particle,kaki/a,κακία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,to\,ὁ,article,sw=ma,σῶμα,adjective,lelume/nos,λύω,verb,th\n,ὁ,article,de\,δέ,particle,yuxh\n,ψυχή,noun,dedeme/nos,δέω,verb,dou=los,δοῦλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,au)=,αὖ,interjection,to\,ὁ,article,sw=ma,σῶμα,adjective,dedeme/nos,δέω,verb,th\n,ὁ,article,de\,δέ,particle,yuxh\n,ψυχή,noun,lelume/nos,λύω,verb,e)leu/qeros,ἐλεύθερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,me\n,μέν,particle,tou=,ὁ,article,sw/matos,σῶμα,adjective,desmo\n,δεσμός,noun,lu/ei,λύω,verb,kai\,καί,conjunction,fu/sis,φύσις,noun,dia\,διά,preposition,qana/tou,θάνατος,adjective,kai\,καί,conjunction,kaki/a,κακία,noun,dia\,διά,preposition,xrhma/twn,χρῆμα,adjective,to\n,ὁ,article,de\,δέ,particle,th=s,ὁ,article,yuxh=s,ψυχή,noun,a)reth\,ἀρετή,noun,dia\,διά,preposition,maqh/sews,μάθησις,noun,kai\,καί,conjunction,e)mpeiri/as,ἐμπειρία,noun,kai\,καί,conjunction,a)skh/sews,ἄσκησις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,bou/lei,βούλομαι,verb,a)tara/xws,ἀτάρακτος,adverb,kai\,καί,conjunction,eu)are/stws,εὐάρεστος,adjective,zh=n,ζάω,verb,peirw=,πειράω,verb,tou\s,ὁ,article,sunoikou=nta/s,συνοικέω,verb,soi,σύ,pronoun,su/mpantas,σύμπας,adjective,a)gaqou\s,ἀγαθός,adjective,e)/xein,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/ceis,ἔχω,verb,de\,δέ,particle,a)gaqou/s,ἀγαθός,adjective,ei),εἰ,conjunction,tou\s,ὁ,article,me\n,μέν,particle,e(ko/ntas,ἑκών,adjective,paideu/ois,παιδεύω,verb,tou\s,ὁ,article,de\,δέ,particle,a)/kontas,ἄκων,noun,e)/peita,ἔπειτα,adverb,kexeirwme/nous,χειρόω,verb,a)polu/ois,ἀπολύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sumfeu/cetai,συμφεύγω,verb,ga\r,γάρ,particle,toi=s,ὁ,article,fugou=sin,φεύγω,verb,h(,ὁ,article,moxqhri/a,μοχθηρία,noun,a(/ma,ἅμα,adverb,kai\,καί,conjunction,h(,ὁ,article,doulei/a,δουλεία,noun,sunapoleifqh/setai,σύναπολείπω,verb,de\,δέ,particle,toi=s,ὁ,article,summe/nousi/,συμμένω,verb,soi,σύ,pronoun,h(,ὁ,article,xrhsto/ths,χρηστότης,noun,kai\,καί,conjunction,h(,ὁ,article,e)leuqeri/a,ἐλευθερία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be/ltion,βελτίων,adverb,meta\,μετά,preposition,e(no\s,εἷς,adjective,e)leuqe/rou,ἐλεύθερος,adjective,zw=nta,ζάω,verb,a)/fobon,ἄφοβος,adjective,kai\,καί,conjunction,e)leu/qeron,ἐλεύθερος,adjective,u(pa/rxein,ὑπάρχω,verb,h)\,ἠέ,conjunction,meta\,μετά,preposition,pollw=n,πολύς,adjective,douleu/ein,δουλεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/per,ὅσπερ,adjective,feu/geis,φεύγω,verb,paqei=n,πάσχω,verb,tou=to,οὗτος,pronoun,mh\,μή,conjunction,e)pixei/rei,ἐπιχειρέω,verb,diatiqe/nai,διατίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feu/geis,φεύγω,verb,de\,δέ,particle,doulei/an,δουλεία,noun,fula/ssou,φυλάσσω,verb,to\,ὁ,article,douleu/esqai,δουλεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(pome/nwn,ὑπομένω,verb,ga\r,γάρ,particle,douleu/esqai,δουλεύω,verb,au)to\s,αὐτός,pronoun,u(pa/rxein,ὑπάρχω,verb,pro/teron,πρότερος,adjective,e)/oikas,ἔοικα,verb,dou=los,δοῦλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/te,οὔτε,adverb,ga\r,γάρ,particle,kaki/a|,κακία,noun,a)reth\,ἀρετή,noun,koinwnei=,κοινωνέω,verb,ou)/te,οὔτε,adverb,e)leuqeri/a,ἐλευθερία,noun,doulei/a|,δουλεία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/sper,ὥσπερ,adverb,o(,ὁ,article,u(giai/nwn,ὑγιαίνω,verb,ou)k,οὐ,adverb,a)\n,ἄν,particle,u(po\,ὑπό,preposition,nosou/ntwn,νοσέω,verb,bou/loito,βούλομαι,verb,qerapeu/esqai,θεραπεύω,verb,ou)de\,οὐδέ,particle,tou\s,ὁ,article,sunoikou=ntas,συνοικέω,verb,e(autw=|,ἑαυτοῦ,pronoun,nosei=n,νοσέω,verb,ou(/tws,οὕτως,adverb,ou)d',οὐδέ,particle,o(,ὁ,article,e)leu/qeros,ἐλεύθερος,adjective,a)na/sxoit',ἀνέχω,verb,a)\n,ἄν,particle,u(po\,ὑπό,preposition,dou/lwn,δοῦλος,noun,u(phretei=sqai,ὑπηρετέω,verb,h)\,ἠέ,conjunction,tou\s,ὁ,article,sumbiou=ntas,συμβιόω,verb,e(autw=|,ἑαυτοῦ,pronoun,douleu/ein,δουλεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,bou/lei,βούλομαι,verb,dou/lwn,δοῦλος,noun,e)kto\s,ἐκτός,adverb,u(pa/rxein,ὑπάρχω,verb,au)to\s,αὐτός,pronoun,a)polu/qhti,ἀπολύω,verb,doulei/as,δουλεία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sh|,εἰμί,verb,d',δέ,particle,e)leu/qeros,ἐλεύθερος,adjective,e)a\n,ἐάν,conjunction,a)poluqh=|s,ἀπολύω,verb,e)piqumi/as,ἐπιθυμία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/te,οὔτε,adverb,ga\r,γάρ,particle,*)aristei/dhs,Ἀριστείδης,proper,ou)/te,οὔτε,adverb,*)epameinw/ndas,Ἐπαμεινώνδης,proper,ou)/te,οὔτε,adverb,*lukou=rgos,Λυκοῦργος,proper,ploutou=ntes,πλουτέω,verb,kai\,καί,conjunction,douleuo/menoi,δουλεύω,verb,o(,ὁ,article,me\n,μέν,particle,di/kaios,δίκαιος,adjective,o(,ὁ,article,de\,δέ,particle,swth/r,σωτήρ,noun,o(,ὁ,article,de\,δέ,particle,qeo\s,θεός,noun,a)nhgoreu/qhsan,ἀναγορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,o(/ti,ὅστις,pronoun,peno/menoi,πένομαι,verb,th\n,ὁ,article,*(ella/da,Ἑλλάς,proper,doulei/as,δουλεία,noun,a)pe/luon,ἀπολύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,bou/lei,βούλομαι,verb,soi,σύ,pronoun,th\n,ὁ,article,oi)ki/an,οἰκία,noun,eu)=,εὖ,adverb,oi)kei=sqai,οἰκέω,verb,mimou=,μιμέομαι,verb,to\n,ὁ,article,*spartia/thn,Σπαρτιάτης,proper,*lukou=rgon,Λυκοῦργος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\n,ὅς,pronoun,ga\r,γάρ,particle,tro/pon,τρόπος,noun,ou(=tos,οὗτος,pronoun,ou),οὐ,adverb,tei/xesi,τεῖχος,noun,th\n,ὁ,article,po/lin,πόλις,adjective,e)/fracen,φράσσω,verb,a)ll',ἀλλά,adverb,a)reth=|,ἀρετή,noun,tou\s,ὁ,article,e)noikou=ntas,ἐνοικέω,verb,w)xu/rwse,ὀχυρόω,verb,kai\,καί,conjunction,diapanto\s,διαπαντός,adverb,e)th/rhsen,τηρέω,verb,e)leuqe/ran,ἐλεύθερος,adjective,th\n,ὁ,article,po/lin,πόλις,adjective,ou(/tw,οὕτως,adverb,kai\,καί,conjunction,su\,σύ,pronoun,mh\,μή,conjunction,mega/lhn,μέγας,adverb,au)lh\n,αὐλή,noun,periba/llou,περιβάλλω,verb,kai\,καί,conjunction,pu/rgous,πύργος,noun,u(yhlou\s,ὑψηλός,adjective,a)ni/sta,ἀνίστημι,verb,a)lla\,ἀλλά,adverb,tou\s,ὁ,article,e)noikou=ntas,ἐνοικέω,verb,eu)noi/a|,εὔνοια,noun,kai\,καί,conjunction,pi/stei,πίστις,noun,kai\,καί,conjunction,fili/a|,φιλία,noun,sth/rize,στηρίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ou)de\n,οὐδείς,pronoun,ei)s,εἰς,preposition,au)th\n,αὐτός,pronoun,ei)seleu/setai,εἰσέρχομαι,verb,blabero/n,βλαβερός,adjective,ou)d',οὐδέ,particle,a)\n,ἄν,particle,to\,ὁ,article,su/mpan,σύμπας,adjective,th=s,ὁ,article,kaki/as,κακία,noun,parata/chtai,παρατάσσω,verb,sti=fos,στῖφος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,pi/naci,πίναξ,adjective,kai\,καί,conjunction,grafai=s,γραφή,noun,th\n,ὁ,article,oi)ki/an,οἰκία,noun,sou,σύ,pronoun,peri/balle,περιβάλλω,verb,a)lla\,ἀλλά,adverb,swfrosu/nh|,σωφροσύνη,noun,kata/grafe,κατάγραφος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,a)lloi=on,ἀλλοῖος,adjective,tw=n,ὁ,article,o)fqalmw=n,ὀφθαλμός,noun,e)stin,εἰμί,verb,e)pi/kairos,ἐπίκαιρος,adjective,gohtei/a,γοητεία,noun,to\,ὁ,article,de\,δέ,particle,su/mfutos,σύμφυτος,adjective,kai\,καί,conjunction,a)neca/leiptos,ἀνεξάλειπτος,adjective,kai\,καί,conjunction,a)i/dios,ἀίδιος,adjective,oi)ki/as,οἰκία,noun,ko/smos,κόσμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)nti\,ἀντί,preposition,bow=n,βόα,noun,a)ge/lhs,ἀγέλη,noun,peirw=,πειράω,verb,fi/lwn,φίλος,adjective,a)ge/las,ἀγέλη,noun,e)nagela/zesqai/,ἐναγελάζομαι,verb,sou,σύ,pronoun,th=|,ὁ,article,oi)ki/a|,οἰκία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/sper,ὥσπερ,adverb,lu/kos,λύκος,adjective,o(/moion,ὅμοιος,adjective,kuni/,κύων,noun,ou(/tw,οὕτως,adverb,kai\,καί,conjunction,ko/lac,κόλαξ,noun,kai\,καί,conjunction,moixo\s,μοιχός,noun,kai\,καί,conjunction,para/sitos,παράσιτος,noun,o(/moion,ὅμοιος,adjective,fi/lw|,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro/sexe,προσέχω,verb,toigarou=n,τοιγάρ,particle,mh\,μή,conjunction,a)nti\,ἀντί,preposition,kunw=n,κύων,noun,fula/kwn,φύλαξ,noun,la/qh|s,λανθάνω,verb,lumew=nas,λυμεών,noun,ei)sdexo/menos,εἰσδέω,verb,lu/kous,λύκος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,gu/yw|,γύψος,noun,leukanqi/zousan,λευκανθίζω,verb,spouda/zein,σπουδάζω,verb,qauma/zesqai,θαυμάζω,verb,th\n,ὁ,article,oi)ki/an,οἰκία,noun,a)peiroka/lou,ἀπειρόκαλος,adverb,to\,ὁ,article,de\,δέ,particle,h)=qos,ἦθος,adjective,xrhsto/thti,χρηστότης,noun,koinwni/as,κοινωνία,noun,lampru/nein,λαμπρύνω,verb,filoka/lou,φιλόκαλος,adjective,a(/ma,ἅμα,adverb,kai\,καί,conjunction,filanqrw/pou,φιλάνθρωπος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
