word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS
e)gw\,ἐγώ,pronoun,de/,δέ,particle,tu,σύ,pronoun,e)stefa/nica,στεφανίζω,verb,ka)dwrhsa/man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,e)/klepton,κλέπτω,verb,e)p',ἐπί,preposition,a)gaqw=|,ἀγαθός,adjective,ge,γε,particle,th=|,ὁ,article,po/lei,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kata/qou,κατατίθημι,verb,taxe/ws,ταχέως,adverb,to\n,ὁ,article,ste/fanon,στέφανος,noun,i(/n',ἵνα,conjunction,e)gw\,ἐγώ,pronoun,toutw|i\,οὗτος,pronoun,au)to\n,αὐτός,pronoun,periqw=,περιθέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kata/qou,κατατίθημι,verb,taxe/ws,ταχέως,adverb,mastigi/a,μαστιγιάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,dh=t',δῆτα,adverb,e)pei/,ἐπεί,conjunction,moi,ἐγώ,pronoun,xrhsmo/s,χρησμός,noun,e)sti,εἰμί,verb,*puqiko\s,Πυθικός,adjective,fra/zwn,φράζω,verb,u(f',ὑπό,preposition,ou(=,ἕ,pronoun,deh/sei,δέω,verb,m',ἐγώ,pronoun,h(tta=sqai,ἡσσάομαι,verb,mo/nou,μόνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou)mo/n,ἐμός,adjective,ge,γε,particle,fra/zwn,φράζω,verb,o)/noma,ὄνομα,adjective,kai\,καί,conjunction,li/an,λίαν,adverb,safw=s,σαφής,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh/n,μήν,particle,s',σύ,pronoun,e)le/gcai,ἐλέγχω,verb,bou/lomai,βούλομαι,verb,tekmhri/w|,τεκμήριον,noun,ei)/,εἰ,conjunction,ti,τις,pronoun,cunoi/seis,συμφέρω,verb,tou=,ὁ,article,qeou=,θεός,noun,toi=s,ὁ,article,qesfa/tois,θέσφατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,sou,σύ,pronoun,tosou=ton,τοσοῦτος,adjective,prw=ton,πρότερος,adjective,e)kpeira/somai,ἐκπειράομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pai=s,πᾶς,adjective,w)\n,εἰμί,verb,e)foi/tas,φοιτάω,verb,e)s,εἰς,preposition,ti/nos,τίς,pronoun,didaska/lou,διδάσκαλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,tai=sin,ὁ,article,eu(/strais,εὔστρα,noun,kondu/lois,κόνδυλος,noun,h(rmotto/mhn,ἁρμόζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,ei)=pas,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/s,ὡς,conjunction,mou,ἐγώ,pronoun,xrhsmo\s,χρησμός,noun,a(/ptetai,ἅπτω,verb,frenw=n,φρήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,paidotri/bou,παιδοτρίβης,noun,de\,δέ,particle,ti/na,τίς,pronoun,pa/lhn,πάλα,noun,e)ma/nqanes,μανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kle/ptwn,κλέπτω,verb,e)piorkei=n,ἐπιορκέω,verb,kai\,καί,conjunction,ble/pein,βλέπω,verb,e)nanti/on,ἐναντίος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,*foi=b',Φοίβη,proper,*)/apollon,Ἀπόλλων,proper,*lu/kie,Λύκιος,proper,ti/,τίς,pronoun,pote/,ποτέ,particle,m',ἐγώ,pronoun,e)rga/sei,ἐργάζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
te/xnhn,τέχνη,noun,de\,δέ,particle,ti/na,τίς,pronoun,pot',ποτέ,particle,ei)=xes,ἔχω,verb,e)candrou/menos,ἐξανδρόομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)llantopw/loun,ἀλλαντοπωλέω,verb,kai/,καί,conjunction,ti,τις,pronoun,kai\,καί,conjunction,binesko/mhn,βινέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)/moi,οἴμοι,interjection,kakodai/mwn,κακοδαίμων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)ke/t',οὐκέτι,adverb,ou)de/n,οὐδείς,pronoun,ei)m',εἰμί,verb,e)gw/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lepth/,λεπτός,adjective,tis,τις,pronoun,e)lpi/s,ἐλπίς,noun,e)st',εἰμί,verb,e)f',ἐπί,preposition,h(=s,ὅς,pronoun,o)xou/meqa,ὀχάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,moi,ἐγώ,pronoun,tosou=ton,τοσοῦτος,adjective,ei)pe/,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
po/teron,πότερος,adjective,e)n,ἐν,preposition,a)gora=|,ἀγορά,noun,h)llantopw/leis,ἀλλαντοπωλέω,verb,e)teo\n,ἐτεός,adverb,h)\,ἠέ,conjunction,'pi\,ἐπί,preposition,tai=s,ὁ,article,pu/lais,πύλη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,tai=s,ὁ,article,pu/laisin,πύλη,adjective,ou(=,ἕ,pronoun,to\,ὁ,article,ta/rixos,τάριχος,noun,w)/nion,ὤνιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)/moi,οἴμοι,interjection,pe/praktai,πράσσω,verb,tou=,ὁ,article,qeou=,θεός,noun,to\,ὁ,article,qe/sfaton,θέσφατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kuli/ndet',κυλίνδω,verb,ei)/sw,εἴσω,adverb,to/nde,ὅδε,pronoun,to\n,ὁ,article,dusdai/mona,δυσδαίμων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,ste/fane,στέφανος,noun,xai/rwn,χαίρω,verb,a)/piqi,ἄπειμι,verb,kei)/,εἰ,conjunction,s',σύ,pronoun,a)/kwn,ἀέκων,adjective,e)gw\,ἐγώ,pronoun,lei/pw,λείπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
se\,σύ,pronoun,d',δέ,particle,a)/llos,ἄλλος,adjective,tis,τις,pronoun,labw\n,λαμβάνω,verb,kekth/setai,κτάομαι,verb,kle/pths,κλέπτης,noun,me\n,μέν,particle,ou)k,οὐ,adverb,a)\n,ἄν,particle,ma=llon,μᾶλλον,adverb,eu)tuxh\s,εὐτυχής,adjective,d',δέ,particle,i)/sws,ἴσως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(ella/nie,Ἑλλάνιος,proper,*zeu=,Ζεύς,proper,so\n,σός,adjective,to\,ὁ,article,nikhth/rion,νικητήριος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,xai=re,χαίρω,verb,kalli/nike,καλλίνικος,adjective,kai\,καί,conjunction,me/mnhs',μιμνήσκω,verb,o(/ti,ὅστις,pronoun,a)nh\r,ἀνήρ,noun,gege/nhsai,γίγνομαι,verb,di',διά,preposition,e)me/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,s',σύ,pronoun,ai)tw=,αἰτέω,verb,braxu/,βραχύς,adjective,o(/pws,ὅπως,conjunction,e)/somai/,εἰμί,verb,soi,σύ,pronoun,*fano\s,Φανός,proper,u(pografeu\s,ὑπογραφεύς,noun,dikw=n,δίκη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)moi\,ἐγώ,pronoun,de/,δέ,particle,g',γε,particle,o(/,ὅς,pronoun,ti,τις,pronoun,soi,σύ,pronoun,tou)/nom',ὄνομα,adjective,ei)/p',εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,ta)gora=|,ἀγοράομαι,verb,ga\r,γάρ,particle,krino/menos,κρίνω,verb,e)bosko/mhn,βόσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)agorakri/tw|,Ἀγοράκριτος,proper,toi/nun,τοίνυν,particle,e)mauto\n,ἐμαυτοῦ,pronoun,e)pitre/pw,ἐπιτρέπω,verb,kai\,καί,conjunction,to\n,ὁ,article,*paflago/na,Παφλαγών,proper,paradi/dwmi,παραδίδωμι,verb,toutoni/,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,e)gw/,ἐγώ,pronoun,s',σύ,pronoun,w)=,ὦ,interjection,*dh=me,Δῆμος,proper,qerapeu/sw,θεραπεύω,verb,kalw=s,καλός,noun,w(/sq',ὥστε,conjunction,o(mologei=n,ὁμολογέω,verb,se,σύ,pronoun,mhde/n',μηδείς,pronoun,a)nqrw/pwn,ἄνθρωπος,noun,e)mou=,ἐγώ,pronoun,i)dei=n,εἶδον,verb,a)mei/nw,ἀμείνων,adjective,th=|,ὁ,article,*kexhnai/wn,Κεχηναῖοι,proper,po/lei,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ka/llion,κάλλιον,adverb,a)rxome/noisin,ἄρχω,verb,h)\,ἠέ,conjunction,katapauome/noisin,καταπαύω,verb,h)\,ἠέ,conjunction,qoa=n,θοός,adjective,i(/ppwn,ἵππος,noun,e)lath=ras,ἐλατήρ,noun,a)ei/dein,ἀείδω,verb,mhde\n,μηδείς,pronoun,e)s,εἰς,preposition,*lusi/straton,Λυσίστρατος,proper,mhde\,μηδέ,particle,*qou/mantin,Θούμαντις,proper,to\n,ὁ,article,a)ne/stion,ἀνέστιος,adjective,au)=,αὖ,interjection,lupei=n,λυπέω,verb,e(kou/sh|,ἑκών,adjective,kardi/a|,καρδία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,ou(=tos,οὗτος,pronoun,w)=,ὦ,interjection,fi/l',φίλος,adjective,*)/apollon,Ἀπόλλων,proper,a)ei\,ἀεί,adverb,peinh=|,πεινάω,verb,qaleroi=s,θαλερός,adjective,dakru/ois,δάκρυον,noun,sa=s,σής,noun,a(pto/menos,ἅπτω,verb,fare/tras,φαρέτρα,noun,*puqw=ni,Πυθών,proper,di/a|,δῖος,adjective,mh\,μή,conjunction,kakw=s,κακός,adjective,pe/nesqai,πένομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loidorh=sai,λοιδορέω,verb,tou\s,ὁ,article,ponhrou\s,πονηρός,adjective,ou)de/n,οὐδείς,pronoun,e)st',εἰμί,verb,e)pi/fqonon,ἐπίφθονος,adjective,a)lla\,ἀλλά,adverb,timh\,τιμή,noun,toi=si,ὁ,article,xrhstoi=s,χρηστός,adjective,o(/stis,ὅστις,pronoun,eu)=,εὖ,adverb,logi/zetai,λογίζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,me\n,μέν,particle,ou)=n,οὖν,particle,a)/nqrwpos,ἄνθρωπος,noun,o(\n,ὅς,pronoun,dei=,δέομαι,verb,po/ll',πολύς,adjective,a)kou=sai,ἀκέω,verb,kai\,καί,conjunction,kaka/,κακός,adjective,au)to\s,αὐτός,pronoun,h)=n,εἰμί,verb,e)/ndhlos,ἔνδηλος,adjective,ou)k,οὐ,adverb,a)\n,ἄν,particle,a)ndro\s,ἀνήρ,noun,e)mnh/sqhn,μιμνήσκω,verb,fi/lou,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,d',δέ,particle,*)ari/gnwton,Ἀρίγνωτος,proper,ga\r,γάρ,particle,ou)dei\s,οὐδείς,pronoun,o(/stis,ὅστις,pronoun,ou)k,οὐ,adverb,e)pi/statai,ἐφίστημι,verb,o(/stis,ὅστις,pronoun,h)\,ἠέ,conjunction,to\,ὁ,article,leuko\n,λευκός,adjective,oi)=den,οἶδα,verb,h)\,ἠέ,conjunction,to\n,ὁ,article,o)/rqion,ὄρθιος,adjective,no/mon,νόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/stin,εἰμί,verb,ou)=n,οὖν,particle,a)delfo\s,ἀδελφός,adjective,au)tw=|,αὐτός,pronoun,tou\s,ὁ,article,tro/pous,τρόπος,noun,ou),οὐ,adverb,suggenh/s,συγγενής,adverb,*)arifra/dhs,Ἀριφράδης,proper,ponhro/s,πονηρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,tou=to,οὗτος,pronoun,me\n,μέν,particle,kai\,καί,conjunction,bou/letai,βούλομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,d',δέ,particle,ou),οὐ,adverb,mo/non,μόνος,adjective,ponhro/s,πονηρός,adjective,ou),οὐ,adverb,ga\r,γάρ,particle,ou)d',οὐδέ,particle,a)\n,ἄν,particle,h)|sqo/mhn,ἀίσθω,verb,ou)de\,οὐδέ,particle,pampo/nhros,παμπόνηρος,adjective,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,prosechu/rhke/,προσεξευρίσκω,verb,ti,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th\n,ὁ,article,ga\r,γάρ,particle,au(tou=,ἑαυτοῦ,pronoun,glw=ttan,γλῶσσα,noun,ai)sxrai=s,αἰσχρός,adjective,h(donai=s,ἡδονά,noun,lumai/netai,λυμαίνομαι,verb,e)n,ἐν,preposition,kaswrei/oisi,,,lei/xwn,λείχω,verb,th\n,ὁ,article,a)po/ptuston,ἀπόπτυστος,adjective,dro/son,δρόσος,noun,kai\,καί,conjunction,molu/nwn,μολύνω,verb,th\n,ὁ,article,u(ph/nhn,ὑπήνη,noun,kai\,καί,conjunction,kukw=n,κυκάω,verb,ta\s,ὁ,article,e)sxa/ras,ἐσχάρα,noun,kai\,καί,conjunction,*polumnh/steia,Πολυμνήστεια,proper,poiw=n,ποιέω,verb,kai\,καί,conjunction,cunw\n,σύνειμι,verb,*oi)wni/xw|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/stis,ὅστις,pronoun,ou)=n,οὖν,particle,toiou=ton,τοιοῦτος,adjective,a)/ndra,ἀνήρ,noun,mh\,μή,conjunction,sfo/dra,σφόδρα,adverb,bdelu/ttetai,βδελύσσομαι,verb,ou)/,οὐ,adverb,pot',ποτέ,particle,e)k,ἐκ,preposition,tau)tou=,ταυτός,adjective,meq',μετά,preposition,h(mw=n,ἐγώ,pronoun,pi/etai,πίνω,verb,pothri/ou,ποτήριον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,polla/kis,πολλάκις,adverb,e)nnuxi/aisi,ἐννύχιος,adjective,fronti/si,φρόντισις,noun,suggege/nhmai,συγγίγνομαι,verb,kai\,καί,conjunction,diezh/thx',διαζητέω,verb,o(po/qen,ὁπόθεν,adverb,pote\,ποτός,adjective,fau/lws,φαῦλος,adjective,e)sqi/ei,ἐσθίω,verb,*klew/numos,Κλεώνυμος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
