word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS
kai\,καί,conjunction,a(/ma,ἅμα,adverb,tau=ta,οὗτος,pronoun,au)tou=,αὐτός,pronoun,le/gontos,λέγω,verb,e)k,ἐκ,preposition,tou=,ὁ,article,pro/sqe,πρόσθεν,adverb,du/o,δύο,adjective,spinqh=res,σπινθήρ,noun,w)/fqhsan,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)gw\,ἐγώ,pronoun,e)/bleya,βλέπω,verb,pro\s,πρός,preposition,to\n,ὁ,article,*qeo/doton,Θεόδοτος,proper,qauma/sas,θαυμάζω,verb,kai\,καί,conjunction,su/mbolon,σύμβολον,noun,e)poihsa/mhn,ποιέω,verb,tou=,ὁ,article,lo/gou,λόγος,noun,kai\,καί,conjunction,h)ro/mhn,ἀρόω,verb,au)to\n,αὐτός,pronoun,o(/,ὅς,pronoun,ti,τις,pronoun,ei)/h,ἀίω,verb,tau=ta,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,e)/fh,φημί,verb,a)po\,ἀπό,preposition,tou=,ὁ,article,puro\s,πῦρ,noun,tou/tou,οὗτος,pronoun,dei/cas,δείκνυμι,verb,ti/,τίς,pronoun,moi,ἐγώ,pronoun,parakei/menon,παράκειμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)fupnizo/mhn,ἀφυπνίζω,verb,te,τε,particle,dh\,δή,particle,kai\,καί,conjunction,eu(=ron,εὑρίσκω,verb,e)kei/nhn,ἐκεῖνος,pronoun,th\n,ὁ,article,w(/ran,ὥρα,adjective,ou)=san,εἰμί,verb,h(=|per,ᾗπερ,conjunction,e)/doca,δοκέω,verb,to\n,ὁ,article,*qeo/doto/n,Θεόδοτος,proper,moi,ἐγώ,pronoun,diale/gesqai,διαλέγω,verb,kai\,καί,conjunction,fi/loi,φίλος,adjective,parh=san,πάρειμι,verb,e)nteuco/menoi,ἐντυγχάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,dh\,δή,particle,e)fa/nqh,φαίνω,verb,ta\,ὁ,article,o)nei/rata,ὄνειρος,noun,i)atrou=,ἰατρός,noun,te,τε,particle,h(/kontos,ἥκω,verb,kai\,καί,conjunction,pareskeuasme/nou,παρασκευάζω,verb,bohqei=n,βοηθέω,verb,o(/sa,ὅσος,adjective,e)peno/ei,ἐπινοέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,de\,δέ,particle,h)/kouse,ἀκούω,verb,tw=n,ὁ,article,o)neira/twn,ὄνειρος,noun,au)to/s,αὐτός,pronoun,te,τε,particle,u(pexw/rei,ὑποχωρέω,verb,nou=n,νόος,adjective,e)/xwn,ἔχω,verb,tw=|,ὁ,article,qew=|,θεός,noun,kai\,καί,conjunction,h(mei=s,ἐγώ,pronoun,e)gnwri/zomen,γνωρίζω,verb,to\n,ὁ,article,a)lhqino\n,ἀληθινός,adjective,kai\,καί,conjunction,prosh/konta,προσήκω,verb,h(mi=n,ἐγώ,pronoun,i)atro\n,ἰατρός,noun,kai\,καί,conjunction,e)poiou=men,ἐποίζω,verb,a(\,ὅς,pronoun,e)pe/tace,ἐπιτάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu\c,νύξ,adjective,eu)/foros,εὔφορος,adjective,h)/dh,ἤδη,adverb,pantelw=s,παντελής,adverb,kai\,καί,conjunction,pa/nta,πᾶς,adjective,a)nw/duna,ἀνώδυνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(/steron,ὕστερος,adjective,de\,δέ,particle,ste/ar,στέαρ,noun,te,τε,particle,xh/neion,χήνειος,adjective,e)/dwken,δίδωμι,verb,e)pi\,ἐπί,preposition,tw=|,ὁ,article,newko/rou,νεώκορος,noun,*)asklhpiakou=,Ἀσκληπιακός,adjective,sxh/mati,σχῆμα,noun,kai\,καί,conjunction,e)pere/sqai,ἐπέρομαι,verb,to\n,ὁ,article,qeo\n,θεός,noun,w(=|,ὅς,pronoun,th\n,ὁ,article,a)gora\n,ἀγορά,noun,e)n,ἐν,preposition,tw=|,ὁ,article,*musi/w|,Μύσιος,proper,pedi/w|,πέδιον,noun,poiou=sin,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/sesqai,εἶμι,verb,ga\r,γάρ,particle,par',παρά,preposition,e)kei/nou,ἐκεῖνος,pronoun,peri\,περί,preposition,w(=n,ὅς,pronoun,a)\n,ἄν,particle,de/wmai,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(,ὁ,article,qeo\s,θεός,noun,a)nei=le,ἀναιρέω,verb,mhde\n,μηδείς,pronoun,e)/sesqai,εἰμί,verb,dusxere/s,δυσχερής,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,ou)=n,οὖν,particle,tw=n,ὁ,article,a)lousiw=n,ἀλουσία,noun,ti/,τίς,pronoun,tis,τις,pronoun,a)\n,ἄν,particle,le/goi,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/dh,ἤδη,adverb,ga\r,γάρ,particle,kai\,καί,conjunction,pe/nte,πέντε,adverb,e)tw=n,ἔται,noun,sunexw=s,συνεχής,adverb,e)ge/nonto/,γίγνομαι,verb,moi,ἐγώ,pronoun,kai\,καί,conjunction,prose/ti,προσέτι,adverb,mhnw=n,μήνη,noun,o(/sa,ὅσος,adjective,ge,γε,particle,mh\,μή,conjunction,xeimw=nos,χειμών,noun,w(/ra|,ὥρα,adjective,qala/tth|,θάλασσα,noun,h)\,ἠέ,conjunction,potamoi=s,ποταμός,noun,h)\,ἠέ,conjunction,fre/asin,φρέαρ,noun,e)ke/leuse,κελεύω,verb,xrh/sasqai,χράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,d',δέ,particle,au(/tws,αὔτως,adverb,kai\,καί,conjunction,to\,ὁ,article,th=s,ὁ,article,kaqa/rsews,κάθαρσις,noun,th=s,ὁ,article,a)/nw,ἄνω,adverb,sxedo\n,σχεδόν,adverb,ei)s,εἰς,preposition,du/o,δύο,adjective,e)/th,ἔτης,noun,sune/bh,συμβαίνω,verb,kai\,καί,conjunction,du/o,δύο,adjective,mh=nas,μείς,adjective,e(ch=s,ἑξῆς,adverb,o(mou=,ὁμοῦ,adverb,kai\,καί,conjunction,klu/smasi,κλύσμα,noun,kai\,καί,conjunction,flebotomi/ais,φλεβοτομία,noun,o(/sas,ὅσος,adjective,ou)dei/s,οὐδείς,pronoun,pw,πω,particle,h)ri/qmhse,ἀριθμέω,verb,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,e)n,ἐν,preposition,a)karei=,ἀκαρής,adverb,trofh=s,τροφεύς,noun,kai\,καί,conjunction,tau/ths,οὗτος,pronoun,a)nagkasth=s,ἀναγκαστός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,ta/s,ὁ,article,ge,γε,particle,a)siti/as,ἀσιτία,noun,au)ta\s,αὐτός,pronoun,a(pa/sas,ἅπας,adjective,kai\,καί,conjunction,ta\s,ὁ,article,e)/ti,ἔτι,adverb,tou/twn,οὗτος,pronoun,pro/teron,πρότερος,adjective,kai\,καί,conjunction,meta\,μετά,preposition,tou=to,οὗτος,pronoun,genome/nas,γίγνομαι,verb,h(mi=n,ἐγώ,pronoun,e)n,ἐν,preposition,tw=|,ὁ,article,xeimw=ni,χειμών,noun,tou/tw|,οὗτος,pronoun,sxedo\n,σχεδόν,adverb,dihmereu/samen,διημερεύω,verb,peri\,περί,preposition,lo/gous,λόγος,noun,gra/fonte/s,γράφω,verb,te,τε,particle,kai\,καί,conjunction,le/gontes,λέγω,verb,kai\,καί,conjunction,ta\,ὁ,article,gegramme/na,γράφω,verb,e)ceta/zontes,ἐξετάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,paretei/namen,παρατείνω,verb,ou)k,οὐ,adverb,e)/latton,ἐλάσσων,adjective,h)\,ἠέ,conjunction,ei)s,εἰς,preposition,me/sas,μέσος,adjective,nu/ktas,νύξ,adjective,ta\,ὁ,article,plei/w,πλέως,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,e)f',ἐπί,preposition,e(ka/sth|,ἕκαστος,adjective,th=|,ὁ,article,e)piou/sh|,ἔπειμι,verb,pra/cantes,πράσσω,verb,a)\n,ἄν,particle,pa/lin,πάλιν,adverb,ta\,ὁ,article,ei)wqo/ta,ἔθω,verb,ou(/tw,οὕτως,adverb,trofh\n,τροφή,noun,h(|rou/meqa,αἱρέω,verb,o(/shn,ὅσος,adjective,dh\,δή,particle,kai\,καί,conjunction,o(/te,ὅστε,pronoun,ge,γε,particle,e)pi\,ἐπί,preposition,tw=|,ὁ,article,e)me/tw|,ἔμετος,noun,a)siti/a,ἀσιτία,noun,e)gkate/labe,ἐγκαταλαμβάνω,verb,tou=to,οὗτος,pronoun,h)=n,εἰμί,verb,to\,ὁ,article,paramuqhsa/menon,παραμυθέομαι,verb,h(,ὁ,article,peri\,περί,preposition,tau=ta,οὗτος,pronoun,a)sxoli/a,ἀσχολία,noun,te,τε,particle,kai\,καί,conjunction,diatribh/,διατριβή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/sq',ὥστε,conjunction,o(/tan,ὅταν,conjunction,e)nqumhqw=,ἐνθυμέομαι,verb,tou=,ὁ,article,e)k,ἐκ,preposition,tou=,ὁ,article,sumposi/ou,συμπόσιον,noun,*swkra/tous,Σωκράτης,proper,e)n,ἐν,preposition,*lukei/w|,Λύκειον,proper,dihmereu/ontos,διημερεύω,verb,mhde\n,μηδείς,pronoun,e)la/ttw,ἐλάσσων,adjective,moi,ἐγώ,pronoun,prosh/kein,προσήκω,verb,oi)/esqai,οἴομαι,verb,th=s,ὁ,article,peri\,περί,preposition,tau=ta,οὗτος,pronoun,karteri/as,καρτερία,noun,te,τε,particle,kai\,καί,conjunction,duna/mews,δύναμις,adjective,xa/rin,χάρις,noun,ei)de/nai,οἶδα,verb,tw=|,ὁ,article,qew=|,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tosau=ta,τοσοῦτος,adjective,me\n,μέν,particle,ta\,ὁ,article,para\,παρά,preposition,tou=,ὁ,article,h)/trou,ἦτρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/moion,ὅμοιος,adjective,de\,δέ,particle,tw=|,ὁ,article,peri\,περί,preposition,to\,ὁ,article,h)=tron,ἦτρον,noun,sune/bh,συμβαίνω,verb,kai\,καί,conjunction,to\,ὁ,article,tou=,ὁ,article,fu/matos,φῦμα,noun,polloi=s,πολύς,adjective,e)/tesi,ἔτος,noun,pro/teron,πρότερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,qeo\s,θεός,noun,prou)/legen,προλέγω,verb,e)k,ἐκ,preposition,pollou=,πολύς,adjective,dei=n,δέω,verb,u(/deron,ὕδερος,noun,fula/ttesqai,φυλάσσω,verb,kai\,καί,conjunction,a)/lla,ἄλλος,adjective,te,τε,particle,e)/dwken,δίδωμι,verb,a)lecifa/rmaka,ἀλεξιφάρμακον,noun,kai\,καί,conjunction,u(podh/mata,ὑπόδημα,noun,*ai)gu/ptia,Αἰγύπτιος,proper,oi(=sper,ὅς,pronoun,oi(,ὁ,article,i(erei=s,ἱερεύς,adjective,xrh=sqai,χράομαι,verb,nomi/zousi,νομίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,dh\,δή,particle,kai\,καί,conjunction,e)/docen,δοκέω,verb,au)tw=|,αὐτός,pronoun,to\,ὁ,article,r(eu=ma,ῥεῦμα,noun,a)pa/gein,ἀπάγω,verb,ka/tw,κάτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,gi/gnetai,γίγνομαι,verb,fu=ma,φῦμα,noun,a)p',ἀπό,preposition,a)rxh=s,ἀρχή,noun,ou)demia=s,οὐδείς,pronoun,fanera=s,φανερός,adjective,to\,ὁ,article,me\n,μέν,particle,prw=ton,πρότερος,adjective,oi(=on,οἷος,adjective,a)/n,ἄν,particle,tw|,τις,pronoun,kai\,καί,conjunction,a)/llw|,ἄλλος,adjective,ge/noito,γίγνομαι,verb,e)/peita,ἔπειτα,adverb,proh=lqen,προέρχομαι,verb,ei)s,εἰς,preposition,o)/gkon,ὄγκος,noun,e)cai/sion,ἐξαίσιος,adjective,kai\,καί,conjunction,o(/,ὅς,pronoun,te,τε,particle,boubw\n,βουβών,noun,mesto\s,μεστός,adjective,h)=n,εἰμί,verb,kai\,καί,conjunction,pa/nta,πᾶς,adjective,e)cw/|dei,ἐξοιδέω,verb,kai\,καί,conjunction,o)du/nai,ὀδύνη,noun,parhkolou/qoun,παρακολουθέω,verb,deinai\,δεινός,adjective,kai\,καί,conjunction,pureto\s,πυρετός,noun,e)/stin,εἰμί,verb,a(\s,ὅς,pronoun,h(me/ras,ἡμέρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ntau=qa,ἐνταῦθα,adverb,oi(,ἕ,pronoun,me\n,μέν,particle,i)atroi\,ἰατρός,noun,pa/sas,πᾶς,adjective,fwna\s,φωνή,noun,h)fi/esan,ἀφίημι,verb,oi(,ὁ,article,me\n,μέν,particle,te/mnein,τέμνω,verb,oi(,ὁ,article,de\,δέ,particle,e)pika/ein,ἐπικαίω,verb,farma/kois,φάρμακον,noun,h)\,ἠέ,conjunction,pa/ntws,πάντως,adverb,dei=n,δέω,verb,u(po/puon,ὑπόπυος,adjective,geno/menon,γίγνομαι,verb,diafqarh=nai,διαφθείρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,qeo\s,θεός,noun,th\n,ὁ,article,e)nanti/an,ἐναντίος,adjective,e)ti/qeto,τίθημι,verb,a)nte/xein,ἀντέχω,verb,kai\,καί,conjunction,tre/fein,τρέφω,verb,to\n,ὁ,article,o)/gkon,ὄγκος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,dhladh\,δηλαδή,adverb,ou)x,οὐ,adverb,ai(/resis,αἵρεσις,noun,h)=n,εἰμί,verb,h)\,ἠέ,conjunction,tw=n,ὁ,article,i)atrw=n,ἰατρός,noun,a)kou/ein,ἀκούω,verb,h)\,ἠέ,conjunction,tou=,ὁ,article,qeou=,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,o)/gkos,ὄγκος,noun,e)/ti,ἔτι,adverb,e)pi\,ἐπί,preposition,ma=llon,μᾶλλον,adverb,h)/|reto,αἴρω,verb,kai\,καί,conjunction,h)=n,εἰμί,verb,a)pori/a,ἀπορία,noun,pollh/,πολύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,de\,δέ,particle,fi/lwn,φίλος,adjective,oi(,ὁ,article,me\n,μέν,particle,e)qau/mazon,θαυμάζω,verb,th\n,ὁ,article,karteri/an,καρτερία,noun,oi(,ὁ,article,de\,δέ,particle,e)neka/loun,ἐγκαλέω,verb,w(s,ὡς,conjunction,li/an,λίαν,adverb,a(/panta,ἅπας,adjective,e)pi\,ἐπί,preposition,toi=s,ὁ,article,o)nei/rasi,ὄνειρος,noun,poioume/nw|,ποιέω,verb,tine\s,τις,pronoun,de\,δέ,particle,kai\,καί,conjunction,w(s,ὡς,conjunction,a)/tolmon,ἄτολμος,adjective,e)ph|tiw=nto,ἐπαιτιάομαι,verb,e)peidh\,ἐπεί,conjunction,ou),οὐ,adverb,parei=xon,παρέχω,verb,te/mnein,τέμνω,verb,ou)d',οὐδέ,particle,au)=,αὖ,interjection,farma/kwn,φάρμακον,noun,h)neixo/mhn,ἀνέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,au)=,αὖ,interjection,qeo\s,θεός,noun,dia\,διά,preposition,te/lous,τέλος,noun,a)ntei=xe,ἀντέχω,verb,keleu/wn,κελεύω,verb,fe/rein,φέρω,verb,to\,ὁ,article,paro/n,πάρειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/ntws,πάντως,adverb,ga\r,γάρ,particle,au)to\,αὐτός,pronoun,u(pe\r,ὑπέρ,preposition,swthri/as,σωτηρία,noun,ei)=nai,εἰμί,verb,ei)=nai,εἰμί,verb,ga\r,γάρ,particle,tou=,ὁ,article,r(u/matos,ῥῦμα,noun,tou/tou,οὗτος,pronoun,ta\s,ὁ,article,phga\s,πηγάς,noun,a)/nw,ἄνω,adverb,tou\s,ὁ,article,de\,δέ,particle,khpourou\s,κηπουρός,noun,tou/tous,οὗτος,pronoun,ou)k,οὐ,adverb,ei)de/nai,οἶδα,verb,tou\s,ὁ,article,o)xetou\s,ὀχετός,noun,h(=|,ὅς,pronoun,xrh\,χρή,verb,tre/pein,τρέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sune/baine,συμβαίνω,verb,dh\,δή,particle,qaumasta/,θαυμαστής,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ge/nonto,γίγνομαι,verb,ga\r,γάρ,particle,mh=nes,μείς,adjective,te/ttares,τέσσαρες,noun,ma/lista,μάλιστα,adverb,th=s,ὁ,article,diatribh=s,διατριβή,noun,tau/ths,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,de\,δέ,particle,tou/tois,οὗτος,pronoun,kefalh\,κεφαλή,noun,me\n,μέν,particle,ou(/tw,οὕτως,adverb,kou/fh,κοῦφος,adjective,kai\,καί,conjunction,ta\,ὁ,article,a)/nw,ἄνω,adverb,th=s,ὁ,article,koili/as,κοιλία,noun,w(s,ὡς,conjunction,a)\n,ἄν,particle,ma/lista/,μάλιστα,adverb,tis,τις,pronoun,eu)/caito,εὔχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/ti,ἔτι,adverb,de\,δέ,particle,oi(=on,οἷος,adjective,panh/guris,πανήγυρις,noun,h)=n,εἰμί,verb,kata\,κατά,preposition,th\n,ὁ,article,oi)ki/an,οἰκία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ἕ,pronoun,ga\r,γάρ,particle,fi/loi,φίλος,adjective,ta\,ὁ,article,prw=ta,πρότερος,adjective,tw=n,ὁ,article,to/te,τότε,adverb,*(ellh/nwn,Ἕλλην,proper,o)/ntes,εἰμί,verb,a)ph/ntwn,ἀπαντάω,verb,a)ei\,ἀεί,adverb,kai\,καί,conjunction,sunh=sa/n,σύνειμι,verb,moi,ἐγώ,pronoun,kata\,κατά,preposition,tou\s,ὁ,article,lo/gous,λόγος,noun,au)to/qen,αὐτόθεν,adverb,e)k,ἐκ,preposition,kli/nhs,κλίνη,noun,tou\s,ὁ,article,a)gw=nas,ἀγών,noun,poioume/nw|,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
