word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/37/lemma/@_entry,word/37/lemma/@_POS
kai\,καί,conjunction,ko/ruqes,κόρυς,noun,kru/ptousi,κρύπτω,verb,karh/ata,κάρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mou=na,μόνος,adjective,d',δέ,particle,a)qrh/sais,ἀθρέω,verb,xei/lea/,χεῖλος,noun,te,τε,particle,r(i=na/s,ῥίς,noun,te,τε,particle,kai\,καί,conjunction,o)/mmata,ὄμμα,noun,marmai/ronta,,,,,,,,,,,,,,μαρμαίρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/nta,ἄντα,adverb,de\,δέ,particle,qhro\s,θήρ,noun,i)/asin,ἴασις,noun,a)olle/es,ἀολλής,adjective,eu)kela/doisi,εὐκέλαδος,adjective,ma/sticin,μάστιξ,noun,qaminh=|si,θαμινός,adverb,di',διά,preposition,h)e/ros,ai)qu/ssontes,αἰθύσσω,verb,,,,,,,,,,,ἀήρ,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,o(/,ὅς,pronoun,ge,γε,particle,sph/luggos,,,u(pekproqorw\n,προθρῴσκω,verb,a)li/astos,ἀλίαστος,adjective,bruxa=tai,βρυχάομαι,verb,peta/sas,πετάννυμι,verb,fo/nion,φόνιος,adverb,xa/os,a)nti/a,ἀντίον,adjective,fwtw=n,φώς,adjective,derko/menos,δέρκομαι,verb,xaropoi=sin,χαροπός,adjective,u(p',χάος,noun,ὑπό,preposition,o)/mmasin,ὄμμα,noun,ai)qo/menon,αἴθω,verb,pu=r,πῦρ,noun,qumw=|,θυμός,noun,pafla/zwn,παφλάζω,verb,i)/kelos,ἴκελος,adjective,di/oisi,δῖος,adjective,keraunoi=s,κεραυνός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,toi=on,τοῖος,adjective,*ga/ggao,Γάγγης,proper,r(o/os,ῥόος,noun,pro/sq',πρόσθεν,adverb,h)eli/oio,ἥλιος,noun,*)indo\n,Ἰνδός,proper,u(pe\r,ὑπέρ,preposition,da/pedon,δάπεδον,noun,*maruande/a,lao\n,λαός,noun,a)mei/bwn,ἀμείβω,verb,muka=tai,μυκάομαι,verb,bru/xhma,βρύχημα,noun,pelw/rion,,,πελώριος,adjective,o(ppo/te,ὁπότε,adverb,krhmnw=n,κρημνός,noun,e)kproqorw\n,προθρῴσκω,verb,e)ka/luye,καλύπτω,verb,me/lan,μέλας,adjective,de/mas,δέμας,noun,ai)gialoi=o,αἰγιαλός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ste,ὅστε,pronoun,kai\,καί,conjunction,eu)ru/tato/s,εὐρύς,adjective,per,πέρ,particle,e)w\n,εἰμί,verb,kai/,καί,conjunction,t',τε,particle,ei)/kosin,εἴκοσι,verb,a)/llois,ἄλλος,adjective,kurtou=tai,potamoi=si,ποταμός,noun,korusso/menos,κορύσσω,verb,la/bron,λάβρος,adjective,u(/dwr,ὕδωρ,noun,,κυρτόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(=on,οἷος,adjective,e)pismaragei=,ἐπισμαραγέω,verb,dri/os,δρίος,adjective,a)/speton,ἄσπετος,adjective,h)de\,ἠδέ,conjunction,xara/drai,χαράδρα,noun,bruxhqmoi=s,βρυχηθμός,noun,o)looi=sin,ὀλοός,adjective,e)pibre/metai,ἐπιβρέμω,verb,d',o(/los,ὅλος,adjective,ai)qh/r,αἰθήρ,noun,,,,,,,,δέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,r(',ἄρα,particle,o(,ὁ,article,me\n,μέν,particle,au)ti/k',αὐτίκα,adverb,o)/rouse,ὀρούω,verb,lilaio/menos,λιλαίομαι,verb,xroo\s,χρώς,noun,a)=sai,ἄω,verb,lai/lapi,xeimeri/h|,χειμέριος,adjective,panomoi/i+os,πανόμοιος,adjective,,,,,,,,λαῖλαψ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,de\,δέ,particle,me/nousin,μένω,verb,a)stemfei=s,ἀστεμφής,adjective,puro/essan,πυρόεις,adjective,e)paigi/zousan,ἐπαιγίζω,verb,e)niph/n,ἐνιπή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,o(/,ὅς,pronoun,g',γε,particle,e)/n,ἐν,preposition,t',τε,particle,o)nu/xessi,ὄνυξ,noun,ge/nussi/,γένυς,noun,te,τε,particle,leugale/h|sin,λευγαλέος,adjective,a)/sxetos,o(/n,ὅς,pronoun,ken,ἄν,particle,e(/lh|sin,ἕλη,noun,e)paiqu/sswn,ἐπαιθύσσω,verb,kerai/+zei,ἄσχετος,adjective,κεραίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,d,,,e(/teros,ἕτερος,adjective,kato/pisqe,κατόπισθεν,adverb,metaqrw/skwn,μεταθρῴσκω,verb,ai)zhw=n,αἰζηός,noun,kiklh/skei,κικλήσκω,verb,patagw=n,παταγή,noun,te,τε,particle,diapru/sio/n,te,τε,particle,gegwnw/s,γέγωνα,verb,,,,,,,,διαπρύσιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)=ya,αἶψα,adverb,d',δέ,particle,e)pistrefqei\s,ἐπιστρέφω,verb,megalh/nwr,μεγαλήνωρ,noun,h)u/+komos,εὔκομος,adjective,li=s,λίς,noun,w)=rto,ὄρνυμι,verb,lipw\n,λείπω,verb,o(\n,ὅς,pronoun,e)/maryen,u(po\,ὑπό,preposition,sto/ma,στόμα,noun,,,,,,,,μάρπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,pa/lin,πάλιν,adverb,a)/llos,ἄλλος,adjective,do/xmios,δόχμιος,adjective,h)u+ge/neion,εὐγένειος,adjective,o)ri/nei,ὀρίνω,verb,qh=ra,θήρ,noun,kelaino/n,κελαινός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/lloi,ἄλλος,adjective,d',δέ,particle,a)llaxo/qen,ἀλλαχόθεν,adverb,min,μιν,pronoun,e)passu/teroi,ἐπασσύτερος,adjective,klone/ousi,κλονέω,verb,r(inoi=sin,ῥινόν,noun,pi/sunoi,πίσυνος,adjective,sake/essi/,σάκος,adjective,te,kai\,καί,conjunction,telamw=si,τελαμών,noun,tou\s,ὁ,article,ou)/te,οὔτε,adverb,krateroi\,τε,particle,κρατερός,adjective,genu/wn,γένυς,noun,ta/mnousin,τέμνω,verb,o)do/ntes,ὀδούς,noun,ou)/te,οὔτε,adverb,sidhrei/wn,σιδήρειος,adjective,o)nu/xwn,ὄνυξ,noun,pei/rousin,ἀπολάω,verb,a)kwkai/,ἀκωκή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,o(,ὁ,article,mayi/dion,μαψίδιος,adjective,fqinu/qei,φθινύθω,verb,po/non,πόνος,noun,a)/krita,ἄκριτος,adverb,qu/wn,θύω,verb,to\n,ὁ,article,me\n,μέν,particle,kallei/pwn,to\n,ὁ,article,d',δέ,particle,ai)ro/menos,αἴρω,verb,xqono\s,χθών,noun,ai)=ya,καταλιμπάνω,verb,αἶψα,adverb,au)=,αὖ,interjection,e)ru/wn,ἐρύω,verb,tw=|,ὁ,article,d',δέ,particle,au)=tis,αὖθις,adverb,a)a/sxetos,ἄσχετος,adjective,i)qu\s,εὐθύς,adjective,o)rou/wn,ὀρούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,d',δέ,particle,o(po/t',ὁπότε,adverb,e)n,ἐν,preposition,pole/moisin,πόλεμος,noun,a)rh/i+on,ἄρειος,adjective,a)/ndra,ἀνήρ,noun,krataio\n,κραταιός,adjective,dh/i+os,δάιος,adjective,a)mfiba/lh|,stefa/nh,στεφάνη,adjective,maleroi=o,μαλερός,adjective,mo/qoio,μόθος,noun,au)ta\r,ἀτάρ,particle,o(/,ἀμφιβάλλω,verb,ὅς,pronoun,ge,γε,particle,pnei/wn,πνέω,verb,me/nos,μένος,noun,*)/areos,Ἄρεος,proper,e)/nqa,ἔνθα,adverb,kai\,καί,conjunction,e)/nqa,ἔνθα,adverb,a)i/+ssei,ἀίσσω,verb,pala/mh|,παλάμη,noun,krada/wn,κράδη,adjective,pefonwme/non,φονόω,verb,e)/gxos,ἔγχος,noun,o)ye\,ὀψέ,adverb,de/,δέ,particle,min,μιν,pronoun,da/mnhsin,δάμνημι,verb,e)nua/lios,Ἐνυάλιος,proper,lo/xos,λόχος,noun,a)ndrw=n,ἀνήρ,noun,pa/ntes,πᾶς,adjective,o(mou=,ὁμοῦ,adverb,bri/santes,βρίθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,o)kla/zei,ὀκλάζω,verb,kata\,κατά,preposition,gai/hs,γαῖα,noun,ballo/menos,βάλλω,verb,pukinh=|si,πυκινός,adjective,tanurroi/zoisin,τανύρροιζος,adjective,a)kwkai=s,ἀκωκή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,o(/,ὅς,pronoun,g',γε,particle,a)nhnu/stoisin,ἀνήνυστος,adjective,a)peipa/menos,ἀπεῖπον,verb,kama/toisin,κάματος,noun,o)ye\,ὀψέ,adverb,brotoi=sin,βροτός,noun,e)/dwke,δίδωμι,verb,brabh/i+a,pa/nta,πᾶς,adjective,mo/qoio,μόθος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)fro\n,ἀφρός,noun,a)postala/ei,ἀποσταλάω,verb,de\,δέ,particle,poti\,πρός,preposition,sxero\n,σχερός,noun,ai(mato/enta,αἱματόεις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/kelos,εἴκελος,adjective,ai)dome/nw|,αἰδέομαι,verb,de),,,poti\,πρός,preposition,xqo/na,χθών,noun,kanqo\n,κανθός,noun,e)rei/dei,ἐρείδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,de\,δέ,particle,broto\s,βροτός,noun,polloi=sin,πολύς,adjective,e)reya/menos,ἐρέφω,verb,koti/noisi,κότινον,noun,pugmaxi/hs,πυγμαχία,noun,e)n,ἐν,preposition,a)gw=sin,ἀγών,noun,u(p',a)ne/ros,ἀνήρ,noun,a)lkh/entos,ἀλκήεις,adjective,a)/nthn,ἄντην,adverb,a)ssute/rh|sin,,,u)p',ὑπό,preposition,ὑπό,preposition,w)teilh=|si,ὠτειλή,noun,damasqei/s,δαμάζω,verb,e)/sth,ἵστημι,verb,me\n,μέν,particle,prw/tista,πρώτιστος,adjective,leloume/nos,λούω,verb,ai(/mati,αἷμα,noun,la/brw|,λάβρος,adjective,oi(=a,οἷος,adjective,mequsfale/wn,μεθυσφαλής,adjective,e(terokline/wn,ἑτεροκλινής,adverb,te,τε,particle,ka/rhnon,κάρηνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,e)/peit',ἔπειτα,adverb,e)pi\,ἐπί,preposition,gai=an,γαῖα,noun,u(poklado\n,ὑποκλῄζω,verb,e)cetanu/sqh,ἐκτανύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,o(/,ὅς,pronoun,g',γε,particle,e)pi\,ἐπί,preposition,yama/qou,ψάμαθος,noun,kekafho/ta,κάπτω,verb,gui=a,γυῖον,noun,ta/nussen,τανύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,de\,δέ,particle,to/t',τότε,adverb,e)gkone/ousi,ἐγκονέω,verb,polu\,πολύς,adjective,ple/on,πλέος,adjective,ai)=ya,αἶψα,adverb,d',δέ,particle,u(/perqe,ὕπερθεν,preposition,pa/ntes,e)reisa/menoi,ἐρείδω,verb,krateroi=si,κρατερός,adjective,de/ous',δέον,adjective,u(po\,ὑπό,preposition,desmoi=s,πᾶς,adjective,δεσμός,noun,ou)de\n,οὐδείς,pronoun,a)leuo/menon,ἀλέομαι,verb,ma/la,μάλα,adverb,d',δέ,particle,h)/remon,ἤρεμος,adjective,a)treme/onta,ἀτρεμέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,me/ga,μέγας,adverb,tolmh/entes,τολμήεις,adjective,o(/son,ὅσος,adjective,xa/don,χανδάνω,verb,o(/sson,ὅσος,adjective,e)/recan,ἐρέσσω,verb,ai)no/n,αἰνός,adjective,kei=no,ἐκεῖνος,pronoun,pe/lwron,a(/te,ἅτε,adverb,kti/lon,κτίλος,adjective,a)ei/rousin,ἀείρω,verb,,,,,πέλωρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/kluon,ἐκλύω,verb,w(s,ὡς,conjunction,bo/qroisin,βόθρος,noun,o(moi/oisi/n,ὅμοιος,adjective,te,τε,particle,do/loisi,δόλος,noun,qh/rassan,,,kai\,καί,conjunction,qw=as,θώς,noun,a)naide/as,h)de\,ἠδέ,conjunction,ge/neqla,γένεθλον,noun,pordali/wn,,,a)pa/thsan,ἀπατάω,verb,a)ta\r,ἀναιδής,adjective,ἀτάρ,particle,polu\,πολύς,adjective,mei/osi,μείων,adverb,bo/qrois,βόθρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ki/ona,κίων,adjective,d',δέ,particle,ou)xi\,οὐ,adverb,li/qoio,λίθος,adjective,druo\s,δρῦς,noun,d',δέ,particle,e)ta/monto,τέμνω,verb,kerai/hn,κεραία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,me\n,μέν,particle,u(yikremh=,ὑψικρεμής,adjective,xima/rou,χίμαρος,noun,go/non,γόνος,noun,h)|w/rhsan,αἰωρέω,verb,a)lla\,ἀλλά,adverb,kuno/s,κύων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,d',δέ,particle,au)=t',αὖτε,adverb,a)po\,ἀπό,preposition,mh/dea,μῆδος,noun,dh=san,δέω,verb,i(ma/sqlais,ἱμάσθλη,adjective,leptale/ais,λεπταλέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,a)/r',ἄρα,particle,w)=ka,ὦκα,adverb,perisperxh\s,περισπερχής,adverb,o)du/nh|sin,ὀδύνη,noun,w)ruqmoi=s,ὠρυθμός,noun,u(la/ei,ὑλάω,verb,kai\,καί,conjunction,pordali/essin,a)u+tei=,ἀυτέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,de\,δέ,particle,ma/l',μάλα,adverb,i)a/nqh,ἰαίνω,verb,dia/,διά,preposition,te,τε,particle,dri/os,δρίος,adjective,i)qu\s,εὐθύς,adjective,o)rou/ei,ὀρούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
