word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS
tai=s,ὁ,article,me\n,μέν,particle,toiau/tais,τοιοῦτος,adjective,a)pokopai=s,ἀποκοπή,noun,e)n,ἐν,preposition,e(te/rois,ἕτερος,adjective,xrhste/on,χρηστέον,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*polla/kis,πολλάκις,adverb,me/ntoi,μέντοι,particle,to\,ὁ,article,me\n,μέν,particle,diano/hma,διανόημα,noun,au)to\,αὐτός,pronoun,yuxro/n,ψυχρός,adjective,ti/,τίς,pronoun,e)sti,εἰμί,verb,kai\,καί,conjunction,w(s,ὡς,conjunction,nu=n,νῦν,adverb,o)noma/zomen,ὀνομάζω,verb,kako/zhlon,κακόζηλος,adjective,h(,ὁ,article,su/nqesis,σύνθεσις,noun,d',δέ,particle,a)pokekomme/nh,ἀποκόπτω,verb,kai\,καί,conjunction,kle/ptousa,κλέπτω,verb,tou=,ὁ,article,dianoh/matos,διανόημα,noun,th\n,ὁ,article,a)/deian,ἄδεια,noun,w(/sper,ὥσπερ,adverb,e)pi\,ἐπί,preposition,tou=,ὁ,article,nekra=|,νεκρός,noun,th=|,ὁ,article,gunaiki\,γυνή,noun,mixqe/ntos,μίγνυμι,verb,e)/fh,φημί,verb,tis,τις,pronoun,o(/ti,ὅστις,pronoun,'ou),οὐ,adverb,mi/gnutai,μίγνυμι,verb,au)=,αὖ,interjection,th=|,ὁ,article,a)nqrw/pw|',ἄνθρωπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,diano/hma,διανόημα,noun,kai\,καί,conjunction,tuflw=|,τυφλός,adjective,dh=lo/n,δῆλος,adjective,fasin,φημί,verb,h(,ὁ,article,su/nqesis,σύνθεσις,noun,de\,δέ,particle,sustalei=sa,συστέλλω,verb,kle/ptei,κλέπτω,verb,me/n,μέν,particle,pws,πως,particle,th\n,ὁ,article,a)/deian,ἄδεια,noun,tou=,ὁ,article,pra/gmatos,πρᾶγμα,noun,poiei=,ποιέω,verb,de\,δέ,particle,th\n,ὁ,article,nu=n,νῦν,adverb,o)/noma,ὄνομα,adjective,e)/xousan,ἔχω,verb,chrokakozhli/an,ξηροκακοζηλία,noun,sugkeime/nhn,σύγκειμαι,verb,e)k,ἐκ,preposition,duoi=n,δύο,adjective,kakw=n,κακός,adjective,e)k,ἐκ,preposition,me\n,μέν,particle,th=s,ὁ,article,kakozhli/as,κακοζηλία,noun,dia\,διά,preposition,to\,ὁ,article,pra=gma,πρᾶγμα,noun,e)k,ἐκ,preposition,de\,δέ,particle,tou=,ὁ,article,chrou=,ξηρός,adjective,dia\,διά,preposition,th\n,ὁ,article,su/nqesin,σύνθεσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*kai\,καί,conjunction,ta\,ὁ,article,peri\,περί,preposition,th=s,ὁ,article,deino/thtos,δεινότης,noun,de\,δέ,particle,dh=la,δῆλος,adjective,a)\n,ἄν,particle,ei)/h,ἀίω,verb,loipo\n,λοιπός,adjective,e)k,ἐκ,preposition,tw=n,ὁ,article,proeirhme/nwn,προερέω,verb,o(/ti,ὅστις,pronoun,kai\,καί,conjunction,au)th\,αὐτός,pronoun,ge/noit',γίγνομαι,verb,a)\n,ἄν,particle,e)n,ἐν,preposition,trisi/n,τρεῖς,noun,e)n,ἐν,preposition,oi(=sper,ὅς,pronoun,oi(,ὁ,article,pro\,πρό,preposition,au)th=s,αὐτός,pronoun,xarakth=res,χαρακτήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,pra/gmata/,πρᾶγμα,noun,tina,τις,pronoun,e)c,ἐκ,preposition,e(autw=n,ἑαυτοῦ,pronoun,e)sti,εἰμί,verb,deina/,δεινός,adjective,w(/ste,ὥστε,conjunction,tou\s,ὁ,article,le/gontas,λέγω,verb,au)ta\,αὐτός,pronoun,deinou\s,δεινός,adjective,dokei=n,δοκέω,verb,ka)\n,κἀν,conjunction,mh\,μή,conjunction,deinw=s,δεινός,adjective,le/gwsin,λέγω,verb,kaqa/per,καθά,adverb,o(,ὁ,article,*qeo/pompos,Θεόπομπος,proper,ta\s,ὁ,article,e)n,ἐν,preposition,tw=|,ὁ,article,*peiraiei=,Πειραιεύς,proper,au)lhtri/as,αὐλήτρια,noun,kai\,καί,conjunction,ta\,ὁ,article,pornei=a,πορνεῖον,noun,kai\,καί,conjunction,tou\s,ὁ,article,au)lou=ntas,αὐλέω,verb,kai\,καί,conjunction,a(/|dontas,,,kai\,καί,conjunction,o)rxoume/nous,ὀρχέομαι,verb,tau=ta,οὗτος,pronoun,pa/nta,πᾶς,adjective,deina\,δεινός,adjective,o)no/mata,ὄνομα,adjective,o)/nta,εἰμί,verb,kai/toi,καίτοι,particle,a)sqenw=s,ἀσθενής,adjective,ei)pw\n,εἶπον,verb,deino\s,δεινός,adjective,dokei=,δοκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*kata\,κατά,preposition,de\,δέ,particle,th\n,ὁ,article,su/nqesin,σύνθεσις,noun,o(,ὁ,article,xarakth\r,χαρακτήρ,noun,ou(=tos,οὗτος,pronoun,gi/noit',γίγνομαι,verb,a)\n,ἄν,particle,prw=ton,πρότερος,adjective,me\n,μέν,particle,ei),εἰ,conjunction,ko/mmata,κόμμα,noun,e)/xoi,ἔχω,verb,a)nti\,ἀντί,preposition,kw/lwn,κῶλον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,mh=kos,μῆκος,adjective,e)klu/ei,ἐκλύω,verb,th\n,ὁ,article,sfodro/thta,σφοδρότης,noun,to\,ὁ,article,de\,δέ,particle,e)n,ἐν,preposition,o)li/gw|,ὀλίγος,adjective,polu\,πολύς,adjective,e)mfaino/menon,ἐμφαίνω,verb,deino/teron,δεινός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
para/deigma,παράδειγμα,noun,to\,ὁ,article,*lakedaimoni/wn,Λακεδαιμόνιος,proper,pro\s,πρός,preposition,*fi/lippon,Φίλιππος,proper,'*dionu/sios,,,e)n,ἐν,preposition,*kori/nqw|',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,e)ce/teinan,ἐκτείνω,verb,au)to/,αὐτός,pronoun,'*dionu/sios,,,e)kpesw\n,ἐκπίτνω,verb,th=s,ὁ,article,a)rxh=s,ἀρχή,noun,ptwxeu/ei,πτωχεύω,verb,e)n,ἐν,preposition,*kori/nqw|,Κόρινθος,adverb,dida/skwn,διδάσκω,verb,gra/mmata',γράμμα,noun,dih/ghma,διήγημα,noun,sxedo\n,σχεδόν,adverb,a)\n,ἄν,particle,h)=n,εἰμί,verb,ma=llon,μᾶλλον,adverb,a)nti\,ἀντί,preposition,loidori/as,λοιδορία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ka)n,ἐν,preposition,toi=s,ὁ,article,a)/llois,ἄλλος,adjective,de\,δέ,particle,fu/sei,φύσις,noun,e)braxulo/goun,βραχυλογέω,verb,oi(,ὁ,article,*la/kwnes,Λάκων,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deino/teron,δεινός,adjective,ga\r,γάρ,particle,to\,ὁ,article,braxu\,βραχύς,adjective,kai\,καί,conjunction,e)pitaktiko/n,ἐπιτακτικός,adjective,to\,ὁ,article,makrhgorei=n,μακρηγορέω,verb,de\,δέ,particle,tw=|,ὁ,article,i(keteu/ein,ἱκετεύω,verb,pre/pei,πρέπω,verb,kai\,καί,conjunction,ai)tei=n,αἰτέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*dio\,διό,conjunction,kai\,καί,conjunction,ta\,ὁ,article,su/mbola,σύμβολον,noun,e)/xei,ἔχω,verb,deino/thtas,δεινότης,noun,o(/ti,ὅστις,pronoun,e)mferh=,ἐμφερής,adverb,tai=s,ὁ,article,braxulogi/ais,βραχυλογία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,e)k,ἐκ,preposition,tou=,ὁ,article,braxe/ws,βραχύς,adjective,r(hqe/ntos,ἐρῶ,verb,u(ponoh=sai,ὑπονοέω,verb,ta\,ὁ,article,plei=sta,πλεῖστος,adjective,dei=,δέομαι,verb,kaqa/per,καθά,adverb,e)k,ἐκ,preposition,tw=n,ὁ,article,sumbo/lwn,σύμβολον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tws,οὕτως,adverb,kai\,καί,conjunction,to\,ὁ,article,'xamo/qen,χαμόθεν,adverb,oi(,ὁ,article,te/ttiges,τέττιξ,noun,u(mi=n,σύ,pronoun,a(/|sontai),,,deino/teron,δεινός,adjective,a)llhgorikw=s,ἀλληγορικός,adjective,r(hqe/n,ἐρῶ,verb,h)\,ἠέ,conjunction,ei)/per,εἴπερ,conjunction,a(plw=s,ἁπλῶς,adverb,e)rrh/qh,ἐρῶ,verb,'ta\,ὁ,article,de/ndra,δένδρον,adjective,u(mw=n,σύ,pronoun,e)kkoph/setai',ἐκκόπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ta/s,ὁ,article,ge,γε,particle,mh\n,μήν,particle,perio/dous,περίοδος,noun,e)sfi/gxqai,,,ma/la,μάλα,adverb,dei=,δέομαι,verb,kata\,κατά,preposition,to\,ὁ,article,te/los,τέλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,ga\r,γάρ,particle,periagwgh\,περιαγωγή,noun,deino/n,δεινός,adjective,h(,ὁ,article,de\,δέ,particle,lu/sis,λύσις,noun,a(plou/steron,ἁπλόος,adjective,kai\,καί,conjunction,xrhstohqei/as,χρηστοήθεια,noun,shmei=on,σημεῖον,noun,kaqa/per,καθά,adverb,h(,ὁ,article,a)rxai/a,ἀρχαῖος,adjective,pa=sa,πᾶς,adjective,e(rmhnei/a,ἑρμηνεία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(ploi+koi\,ἁπλοικός,adjective,ga\r,γάρ,particle,oi(,ὁ,article,a)rxai=oi,ἀρχαῖος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(/wste,ὥστε,conjunction,e)n,ἐν,preposition,deino/thti,δεινότης,noun,feu/gein,φεύγω,verb,dei=,δέομαι,verb,to\,ὁ,article,a)rxaioeide\s,ἀρχαιοειδής,adjective,kai\,καί,conjunction,tou=,ὁ,article,h)/qous,ἦθος,adjective,kai\,καί,conjunction,tou=,ὁ,article,r(uqmou=,ῥυθμός,noun,kai\,καί,conjunction,katafeu/gein,καταφεύγω,verb,ma/lista,μάλιστα,adverb,e)pi\,ἐπί,preposition,th\n,ὁ,article,nu=n,νῦν,adverb,kate/xousan,κατέχω,verb,deino/thta,δεινότης,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,ou)=n,οὖν,particle,kw/lwn,κῶλον,noun,ai(,ὁ,article,toiau=tai,τοιοῦτος,adjective,a)poqe/seis,ἀπόθεσις,noun,'w(molo/ghsa,ὁμολογέω,verb,tou/tois,οὗτος,pronoun,w(s,ὡς,conjunction,a)\n,ἄν,particle,oi(=o/s,οἷος,adjective,te,τε,particle,w)=,ὦ,interjection,sunerei=n',συνεράω,verb,e)/xontai,ἔχω,verb,ma/lista,μάλιστα,adverb,ou(=,ἕ,pronoun,ei)/rhka,ἐρῶ,verb,r(uqmou=,ῥυθμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*poiei=,ποιέω,verb,de/,δέ,particle,tina,τις,pronoun,kai\,καί,conjunction,h(,ὁ,article,bi/a,βία,adjective,kata\,κατά,preposition,th\n,ὁ,article,su/nqesin,σύνθεσις,noun,deino/thta,δεινότης,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deino\n,δεινός,adjective,ga\r,γάρ,particle,pollaxou=,πολλαχοῦ,adverb,kai\,καί,conjunction,to\,ὁ,article,du/sfqoggon,δύσφθογγος,adjective,w(/sper,ὥσπερ,adverb,ai(,ὁ,article,a)nw/maloi,ἀνώμαλος,adjective,o(doi/,ὁδός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
para/deigma,παράδειγμα,noun,to\,ὁ,article,*dhmosqeniko\n,Δημοσθενικός,adjective,to\,ὁ,article,'u(ma=s,ὑμός,adjective,to\,ὁ,article,dou=nai,δίδωμι,verb,u(mi=n,σύ,pronoun,e)cei=nai',ἔξεστι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ta\,ὁ,article,de\,δέ,particle,a)nti/qeta,ἀντίθετος,adjective,kai\,καί,conjunction,paro/moia,παρόμοιος,adjective,e)n,ἐν,preposition,tai=s,ὁ,article,perio/dois,περίοδος,noun,feukte/on,φευκτέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)/gkon,ὄγκος,noun,ga\r,γάρ,particle,poiou=sin,ποιέω,verb,ou),οὐ,adverb,deino/thta,δεινότης,noun,pollaxou=,πολλαχοῦ,adverb,de\,δέ,particle,kai\,καί,conjunction,yuxro/thta,ψυχρότης,noun,a)nti\,ἀντί,preposition,deino/thtos,δεινότης,noun,oi(=on,οἷος,adjective,w(s,ὡς,conjunction,o(,ὁ,article,*qeo/pompos,Θεόπομπος,proper,kata\,κατά,preposition,tw=n,ὁ,article,e(tai/rwn,ἑταῖρος,noun,tw=n,ὁ,article,*fili/ppou,Φίλιππος,proper,le/gwn,λέγω,verb,e)/lusen,ἐλύω,verb,th=|,ὁ,article,a)ntiqe/sei,ἀντίθεσις,noun,th\n,ὁ,article,deino/thta,δεινότης,noun,'a)ndrofo/noi,ἀνδροφόνος,adjective,de\,δέ,particle,th\n,ὁ,article,fu/sin,φύσις,noun,o)/ntes',εἰμί,verb,le/gwn,λέγω,verb,'a)ndropo/rnoi,,,to\n,ὁ,article,tro/pon,τρόπος,noun,h)=san',εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|,ὁ,article,ga\r,γάρ,particle,perissotexni/a|,περισσοτεχνία,noun,ma=llon,μᾶλλον,adverb,de\,δέ,particle,kakotexni/a|,κακοτεχνία,noun,prose/xwn,προσέχω,verb,o(,ὁ,article,a)kroath\s,ἀκροατής,noun,e)/cw,ἔξω,adverb,gi/netai,γίγνομαι,verb,qumou=,θυμός,noun,panto/s,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*polla\,πολύς,adjective,me/ntoi,μέντοι,particle,u(p',ὑπό,preposition,au)tw=n,αὐτός,pronoun,tw=n,ὁ,article,pragma/twn,πρᾶγμα,noun,w(/sper,ὥσπερ,adverb,a)nagkasqhso/meqa,ἀναγκάζω,verb,sunqei=nai,συντίθημι,verb,stroggu/lws,στρογγύλος,adjective,kai\,καί,conjunction,deinw=s,δεινός,adjective,oi(=on,οἷος,adjective,to\,ὁ,article,*dhmosqeniko\n,Δημοσθενικός,adjective,to\,ὁ,article,toiou=ton,τοιοῦτος,adjective,'w(/sper,ὥσπερ,adverb,ga\r,γάρ,particle,ei)/,εἰ,conjunction,tis,τις,pronoun,e)kei/nwn,ἐκεῖνος,pronoun,e(a/lw,ἁλίσκομαι,verb,su\,σύ,pronoun,ta/d',ὅδε,pronoun,ou)k,οὐ,adverb,a)\n,ἄν,particle,e)/grayas,γράφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tws,οὕτως,adverb,a)\n,ἄν,particle,su\,σύ,pronoun,nu=n,νῦν,adverb,a(lw=|s,ἁλίσκομαι,verb,a)/llos,ἄλλος,adjective,ou),οὐ,adverb,gra/yei',γράφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)to\,αὐτός,pronoun,ga\r,γάρ,particle,to\,ὁ,article,pra=gma,πρᾶγμα,noun,kai\,καί,conjunction,h(,ὁ,article,ta/cis,τάξις,noun,au)tou=,αὐτός,pronoun,sumpefukui=an,συμφύω,verb,safw=s,σαφής,adverb,e)/sxen,ἔχω,verb,th\n,ὁ,article,su/nqesin,σύνθεσις,noun,kai\,καί,conjunction,ou)de\,οὐδέ,particle,biasa/menos,βιάω,verb,a)/n,ἄν,particle,tis,τις,pronoun,r(a|di/ws,ῥᾴδιος,adjective,e(te/rws,ἑτέρως,adverb,sune/qhken,συντίθημι,verb,au)to/,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,ga\r,γάρ,particle,polloi=s,πολύς,adjective,pra/gmasi,πρᾶγμα,noun,sunti/qemen,συντίθημι,verb,w(/sper,ὥσπερ,adverb,oi(,ἕ,pronoun,ta\s,ὁ,article,kataba/seis,κατάβασις,noun,tre/xontes,τρέχω,verb,u(p',ὑπό,preposition,au)tw=n,αὐτός,pronoun,e(lko/menoi,ἕλκω,verb,tw=n,ὁ,article,pragma/twn,πρᾶγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*poihtiko\n,ποιητικός,adjective,de\,δέ,particle,deino/thto/s,δεινότης,noun,e)sti,εἰμί,verb,kai\,καί,conjunction,to\,ὁ,article,e)pi\,ἐπί,preposition,te/lei,τέλος,noun,tiqe/nai,τίθημι,verb,to\,ὁ,article,deino/taton,δεινός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
