word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS
e)nqe/nde,ἐνθένδε,adverb,e)s,εἰς,preposition,th\n,ὁ,article,*palaia\n,Παλαιή,proper,*)axai/+an,,,penth/konta,πεντήκοντα,verb,kai\,καί,conjunction,e(kato/n,ἑκατόν,noun,kai\,καί,conjunction,e)/nqen,ἔνθεν,adverb,e)s,εἰς,preposition,*pa/gras,,,lime/na,λιμήν,noun,penth/konta,πεντήκοντα,verb,kai\,καί,conjunction,triako/sioi,τριακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)po\,ἀπό,preposition,de\,δέ,particle,*pagrw=n,,,lime/nos,λιμήν,noun,e)s,εἰς,preposition,*(iero\n,ἱερόν,noun,lime/na,λιμήν,noun,o)gdoh/konta,ὀγδοήκοντα,noun,kai\,καί,conjunction,e(kato/n,ἑκατόν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)nqe/nde,ἐνθένδε,adverb,e)s,εἰς,preposition,*sindikh\n,,,triako/sioi,τριακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)po\,ἀπό,preposition,se\,σύ,pronoun,*sindikh=s,,,e)s,εἰς,preposition,*bo/sporon,Βόσπορος,proper,to\n,ὁ,article,*kimme/rion,Κιμμερικός,adjective,kalou/menon,καλέω,verb,kai\,καί,conjunction,po/lin,πόλις,adjective,tou=,ὁ,article,*bospo/rou,Βόσπορος,proper,*pantika/paion,,,tessara/konta,τεσσαράκοντα,adjective,kai\,καί,conjunction,pentako/sioi,πεντακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)nqe/nde,ἐνθένδε,adverb,e)pi\,ἐπί,preposition,*ta/nai+n,Τάναις,proper,potamo\n,ποταμός,noun,e(ch/konta,ἑξήκοντα,adjective,o(\s,ὅς,pronoun,le/getai,λέγω,verb,o(ri/zein,ὁρίζω,verb,a)po\,ἀπό,preposition,th=s,ὁ,article,*)asi/as,Ἄσιος,proper,th\n,ὁ,article,*eu)rw/phn,Εὐρώπη,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(rma=tai,ὁρμάω,verb,me\n,μέν,particle,a)po\,ἀπό,preposition,li/mnhs,λίμνη,noun,th=s,ὁ,article,*maiw/tidos,Μαιώτης,proper,e)sba/llei,εἰσβάλλω,verb,de\,δέ,particle,e)s,εἰς,preposition,qa/lassan,θάλασσα,noun,th\n,ὁ,article,tou=,ὁ,article,*eu)cei/nou,Εὔξεινος,proper,*po/ntou,Πόντος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,*ai)sxu/los,Αἰσχύλος,proper,e)n,ἐν,preposition,*promhqei=,Προμηθεύς,proper,*luome/nw|,λύω,verb,to\n,ὁ,article,*fa=sin,Φᾶσις,proper,o(/ron,ὅρος,adjective,th=s,ὁ,article,*eu)rw/phs,Εὐρώπη,proper,kai\,καί,conjunction,th=s,ὁ,article,*)asi/as,Ἄσιος,proper,poiei=,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/gousi,λέγω,verb,gou=n,γοῦν,particle,au)tw=|,αὐτός,pronoun,oi(,ὁ,article,*tita=nes,Τιτάν,proper,pro\s,πρός,preposition,to\n,ὁ,article,*promhqe/a,Προμηθεύς,proper,o(/ti,ὅστις,pronoun,h(/komen,ἥκω,verb,tou\s,ὁ,article,sou\s,σός,adjective,a)/qlous,ἆθλος,noun,tou/sde,ὅδε,pronoun,*promhqeu=,Προμηθεύς,proper,desmou=,δεσμός,noun,te,τε,particle,pa/qos,πάθος,adjective,to/d',ὅδε,pronoun,e)poyo/menoi,ἐποράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,katale/gousin,καταλέγω,verb,o(/shn,ὅσος,adjective,xw/ran,χώρα,noun,e)ph=lqon,ἐπέρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=|,ὁ,article,me\n,μέν,particle,di/dumon,δίδυμος,adjective,xqono\s,χθών,noun,*eu)rw/phs,Εὐρώπη,proper,me/gan,μέγας,adverb,h)d',ἠδέ,conjunction,*)asi/as,Ἄσιος,proper,te/rmona,τέρμων,noun,*fa=sin,Φᾶσις,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=s,ὁ,article,de\,δέ,particle,li/mnhs,λίμνη,noun,th=s,ὁ,article,*maiw/tidos,Μαιώτης,proper,peri/plous,περίπλους,adjective,e)n,ἐν,preposition,ku/klw|,κύκλος,noun,le/getai,λέγω,verb,stadi/wn,στάδιον,noun,a)mfi\,ἀμφί,preposition,tou\s,ὁ,article,e)nakisxili/ous,ἐνακισχίλιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)po\,ἀπό,preposition,de\,δέ,particle,*pantikapai/ou,,,e)s,εἰς,preposition,kw/mhn,κώμη,noun,*kaze/ka,,,e)pi\,ἐπί,preposition,qala/ssh|,θάλασσα,noun,w)|kisme/nhn,οἰκίζω,verb,sta/dioi,στάδιον,noun,ei)/kosi,εἴκοσι,verb,kai\,καί,conjunction,tetrako/sioi,τετρακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)nqe/nde,ἐνθένδε,adverb,e)s,εἰς,preposition,*qeudosi/an,,,po/lin,πόλις,adjective,e)rh/mhn,ἐρῆμος,adjective,sta/dioi,στάδιον,noun,o)gdoh/konta,ὀγδοήκοντα,noun,kai\,καί,conjunction,diako/sioi,διακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,au(/th,οὗτος,pronoun,palaia\,παλαιός,adjective,h)=n,εἰμί,verb,*(ella\s,Ἑλλάς,proper,po/lis,πόλις,adjective,*)iwnikh/,Ἰωνικός,adjective,*milhsi/wn,Μιλήσιος,proper,a)/poikos,ἄποικος,adjective,kai\,καί,conjunction,mnh/mh,μνήμη,noun,e)sti\n,εἰμί,verb,au)th=s,αὐτός,pronoun,e)n,ἐν,preposition,polloi=s,πολύς,adjective,gra/mmasin,γράμμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)nqe/nde,ἐνθένδε,adverb,e)s,εἰς,preposition,lime/na,λιμήν,noun,*skuqotau/rwn,,,e)/rhmon,ἐρῆμος,adjective,sta/dioi,στάδιον,noun,diako/sioi,διακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)/nqen,ἔνθεν,adverb,e)s,εἰς,preposition,*lampa/da,λαμπάς,noun,th=s,ὁ,article,*taurikh=s,Ταυρικός,adjective,sta/dioi,στάδιον,noun,e(cako/sioi,ἑξακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)po\,ἀπό,preposition,de\,δέ,particle,*lampa/dos,λαμπάς,noun,e)s,εἰς,preposition,*sumbo/lou,σύμβολον,noun,lime/na,λιμήν,noun,*tauriko\n,Ταυρικός,adjective,kai\,καί,conjunction,tou=ton,οὗτος,pronoun,sta/dioi,στάδιον,noun,ei)/kosi,εἴκοσι,verb,kai\,καί,conjunction,pentako/sioi,πεντακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)/nqen,ἔνθεν,adverb,e)s,εἰς,preposition,*xerro/nhson,Χερρόνησος,proper,th=s,ὁ,article,*taurikh=s,Ταυρικός,adjective,o)gdoh/konta,ὀγδοήκοντα,noun,kai\,καί,conjunction,e(kato/n,ἑκατόν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)po\,ἀπό,preposition,de\,δέ,particle,*xerronh/sou,Χερρόνησος,proper,e)s,εἰς,preposition,*karkini=tin,,,sta/dioi,στάδιον,noun,e(cako/sioi,ἑξακόσιοι,adjective,kai\,καί,conjunction,a)po\,ἀπό,preposition,*karkini/tidos,Καρκίνιτις,proper,e)s,εἰς,preposition,*kalo\n,καλός,noun,lime/na,λιμήν,noun,*skuqiko\n,Σκυθικός,adjective,kai\,καί,conjunction,tou=ton,οὗτος,pronoun,a)/lloi,ἄλλος,adjective,e(ptako/sioi,ἑπτακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,de\,δέ,particle,*kalou=,καλός,noun,lime/nos,λιμήν,noun,e)s,εἰς,preposition,*tamura/khn,,,triako/sioi,τριακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sw,ἔσω,adjective,de\,δέ,particle,th=s,ὁ,article,*tamura/khs,,,li/mnh,λίμνη,noun,e)sti\n,εἰμί,verb,ou),οὐ,adverb,mega/lh,μέγας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)/nqen,ἔνθεν,adverb,e)s,εἰς,preposition,ta\s,ὁ,article,e)kroa\s,ἐκροή,noun,th=s,ὁ,article,li/mnhs,λίμνη,noun,a)/lloi,ἄλλος,adjective,triako/sioi,τριακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,de\,δέ,particle,tw=n,ὁ,article,e)krow=n,ἐκροή,noun,th=s,ὁ,article,li/mnhs,λίμνη,noun,e)s,εἰς,preposition,*)hi+o/nas,ἠιών,noun,sta/dioi,στάδιον,noun,o)gdoh/konta,ὀγδοήκοντα,noun,kai\,καί,conjunction,triako/sioi,τριακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)/nqen,ἔνθεν,adverb,e)s,εἰς,preposition,potamo\n,ποταμός,noun,*borusqe/nhn,Βορυσθένης,proper,penth/konta,πεντήκοντα,verb,kai\,καί,conjunction,e(kato/n,ἑκατόν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kata\,κατά,preposition,de\,δέ,particle,to\n,ὁ,article,*borusqe/nhn,Βορυσθένης,proper,a)/nw,ἄνω,adverb,ple/onti,πλέω,verb,po/lis,πόλις,adjective,*(ella\s,Ἑλλάς,proper,a)/noma,ἄνομος,adjective,*)olbi/a,Ὀλβία,proper,pepo/listai,πολίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)po\,ἀπό,preposition,de\,δέ,particle,*borusqe/nous,Βορυσθένης,proper,sqe/nous,σθενόω,verb,e)pi\,ἐπί,preposition,nh=son,νῆσος,noun,smikra/n,μικρός,adjective,e)rh/mhn,ἐρῆμος,adjective,kai\,καί,conjunction,a)nw/numon,ἀνώνυμος,adjective,sta/dioi,στάδιον,noun,e(ch/konta,ἑξήκοντα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)/nqen,ἔνθεν,adverb,e)s,εἰς,preposition,*)odhsso\n,,,o)gdoh/konta,ὀγδοήκοντα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,*)odhssw=|,,,o(/rmos,ὅρμος,noun,nausi/n,ναῦς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)po\,ἀπό,preposition,de\,δέ,particle,*)odhssou=,,,e)/xetai,ἔχω,verb,*)istrianw=n,Ἰστριανός,proper,limh/n,λιμήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sta/dioi,στάδιον,noun,e)s,εἰς,preposition,au)to\n,αὐτός,pronoun,penth/konta,πεντήκοντα,verb,kai\,καί,conjunction,diako/sioi,διακόσιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)nqe/nde,ἐνθένδε,adverb,e)/xetai,ἔχω,verb,*)isiakw=n,Ἰσιακός,adjective,limh/n,λιμήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sta/dioi,στάδιον,noun,e)s,εἰς,preposition,au)to\n,αὐτός,pronoun,penth/konta,πεντήκοντα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)/nqen,ἔνθεν,adverb,e)s,εἰς,preposition,to\,ὁ,article,*yilo\n,ψιλός,adjective,kalou/menon,καλέω,verb,sto/ma,στόμα,noun,tou=,ὁ,article,*)/istrou,Ἴστρος,proper,diako/sioi,διακόσιοι,adjective,kai\,καί,conjunction,xi/lioi,χίλιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,de\,δέ,particle,e)n,ἐν,preposition,me/sw|,μέσος,adjective,e)/rhma,ἐρῆμος,adjective,kai\,καί,conjunction,a)nw/numa,ἀνώνυμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kata\,κατά,preposition,tou=to,οὗτος,pronoun,ma/lista,μάλιστα,adverb,to\,ὁ,article,sto/ma,στόμα,noun,e)p',ἐπί,preposition,eu)qu\,εὐθύς,adjective,ple/onti,πλέω,verb,a)ne/mw|,ἄνεμος,noun,a)parkti/a|,ἀπαρκτίας,noun,i)di/ws,ἴδιος,adjective,to/,ὁ,article,pe/lagos,πέλαγος,noun,nh=sos,νῆσος,noun,pro/keitai,πρόκειμαι,verb,h(/ntina,ὅστις,pronoun,oi(\,ἕ,pronoun,me\n,μέν,particle,*)axille/ws,Ἀχιλλεύς,proper,nh=son,νῆσος,noun,oi(\,ἕ,pronoun,de\,δέ,particle,*dro/mon,δρόμος,noun,*)axille/ws,Ἀχιλλεύς,proper,oi(\,ἕ,pronoun,de\,δέ,particle,*leukh\n,Λευκή,proper,e)pi\,ἐπί,preposition,th=s,ὁ,article,xro/as,χροιά,adjective,o)noma/zousin,ὀνομάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau/thn,οὗτος,pronoun,le/getai,λέγω,verb,*qe/tis,Θέτις,proper,a)nei=nai,ἀνίημι,verb,tw=|,ὁ,article,paidi/,παῖς,adjective,kai\,καί,conjunction,tau/thn,οὗτος,pronoun,oi)kei=n,οἰκέω,verb,to\n,ὁ,article,*)axille/a,Ἀχιλλεύς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,new/s,ναός,noun,e)stin,εἰμί,verb,e)n,ἐν,preposition,au)th=|,αὐτός,pronoun,tou=,ὁ,article,*)axille/ws,Ἀχιλλεύς,proper,kai\,καί,conjunction,co/anon,ξόανον,noun,th=s,ὁ,article,palaia=s,παλαιός,adjective,e)rgasi/as,ἐργασία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,de\,δέ,particle,nh=sos,νῆσος,noun,a)nqrw/pwn,ἄνθρωπος,noun,me\n,μέν,particle,e)rh/mh,ἐρῆμος,adjective,e)sti/n,εἰμί,verb,ne/metai,νέμω,verb,de\,δέ,particle,ai)ci\n,αἴξ,adjective,ou),οὐ,adverb,pollai=s,πολύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tau/tas,οὗτος,pronoun,a)natiqe/nai,ἀνατίθημι,verb,le/gontai,λέγω,verb,tw=|,ὁ,article,*)axillei=,Ἀχιλλεύς,proper,o(/soi,ὅσος,adjective,prosi/sxousi,προσίσχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
