word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS
pa/resti,πάρειμι,verb,d',δέ,particle,ei)pei=n,εἶπον,verb,e)p',ἐπί,preposition,a)qli/oisin,ἄθλιος,adjective,w(s,ὡς,conjunction,e)rca/thn,ἔρδω,verb,polla\,πολύς,adjective,me\n,μέν,particle,poli/tas,πολίτης,noun,ce/nwn,ξένος,noun,te,τε,particle,pa/ntwn,πᾶς,adjective,sti/xas,στίξ,noun,polufqo/rous,πολύφθορος,adjective,e)n,ἐν,preposition,dai/+,δαίς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dusdai/mwn,δυσδαίμων,adjective,sfin,σφεῖς,pronoun,a(,ὁ,article,tekou=sa,τίκτω,verb,pro\,πρό,preposition,pasa=n,πᾶς,adjective,gunaikw=n,γυνή,noun,o(po/sai,ὁπόσος,adjective,teknogo/noi,τεκνογόνος,adjective,ke/klhntai,καλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pai=da,παῖς,adjective,to\n,ὁ,article,au(ta=s,ἑαυτοῦ,pronoun,po/sin,πόσις,noun,au(ta=|,ἑαυτοῦ,pronoun,qeme/na,τίθημι,verb,tou/sd',ὅδε,pronoun,e)/tex',τίκτω,verb,oi(,ἕ,pronoun,d',δέ,particle,w(=d',ὧδε,adverb,e)teleu/tasan,τελευτάω,verb,u(p',ὑπό,preposition,a)llalofo/nois,ἀλληλοφόνοι,adjective,xersi\n,χείρ,noun,o(mospo/roisin,ὁμόσπορος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(mo/sporoi,ὁμόσπορος,adjective,dh=ta,δῆτα,adverb,kai\,καί,conjunction,panw/leqroi,πανώλεθρος,adjective,diatomai=s,διατομή,noun,ou),οὐ,adverb,fi/lois,φίλος,adjective,e)/ridi,ἔρις,noun,mainome/na|,μαίνομαι,verb,nei/keos,νεῖκος,noun,e)n,ἐν,preposition,teleuta=|,τελευτή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe/pautai,παύω,verb,d',δέ,particle,e)/xqos,ἔχθος,noun,e)n,ἐν,preposition,de\,δέ,particle,gai/a|,γαῖα,noun,zo/a,ζόη,noun,fonoru/tw|,φονόρυτος,adjective,me/meiktai,μίγνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka/rta,κάρτα,adverb,d',δέ,particle,ei)/s',εἰμί,verb,o(/maimoi,ὅμαιμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pikro\s,πικρός,adjective,luth\r,λυτήρ,noun,neike/wn,νείκη,noun,o(,ὁ,article,po/ntios,πόντιος,adjective,cei=nos,ξένος,noun,e)k,ἐκ,preposition,puro\s,πῦρ,noun,suqei\s,σεύω,verb,qakto\s,,,si/daros,σίδηρος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pikro\s,πικρός,adjective,de\,δέ,particle,xrhma/twn,χρῆμα,adjective,kako\s,κακός,adjective,dathta\s,δατητής,noun,*)/arhs,Ἄρης,proper,a)ra\n,ἀρά,noun,patrw/|an,πατρῷος,adjective,tiqei\s,τίθημι,verb,a)laqh=,ἀληθής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/xousi,ἔχω,verb,moi=ran,μοῖρα,adjective,laxo/ntes,λαγχάνω,verb,oi(,ὁ,article,me/leoi,μέλεος,adjective,diodo/twn,Διόδοτος,proper,a)xqe/wn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(po\,ὑπό,preposition,de\,δέ,particle,sw/mati,σῶμα,adjective,ga=s,γῆ,noun,plou=tos,πλοῦτος,noun,a)/bussos,ἄβυσσος,adjective,e)/stai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,polloi=s,πολύς,adjective,e)panqi/santes,ἐπανθίζω,verb,po/noisi,πόνος,noun,genea/n,γενεά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teleutai=ai,τελευταῖος,adjective,d',δέ,particle,e)phla/lacan,ἐπαλαλάζω,verb,*)arai\,Ἀρή,proper,to\n,ὁ,article,o)cu\n,ὀξύς,adjective,no/mon,νόμος,noun,tetramme/nou,τρέπω,verb,pantro/pw|,πάντροπος,adjective,fuga=|,φυγή,noun,ge/nous,γένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/stake,ἵστημι,verb,d',δέ,particle,*)/atas,Ἄτη,proper,tropai=on,τροπαῖος,adjective,e)n,ἐν,preposition,pu/lais,πύλη,adjective,e)n,ἐν,preposition,ai(=s,ὅς,pronoun,e)qei/nonto,θείνω,verb,kai\,καί,conjunction,duoi=n,δύο,adjective,krath/sas,κρατέω,verb,e)/lhce,λήγω,verb,dai/mwn,δαίμων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paisqei\s,παίω,verb,e)/paisas,ἐπαείδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,e)/qanes,θνήσκω,verb,kataktanw/n,κατακτείνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dori\,δόρυ,noun,d',δέ,particle,e)/kanes,καίνω,verb,dori\,δόρυ,noun,d',δέ,particle,e)/qanes,θνήσκω,verb,meleopo/nos,μελεοπόνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/tw,εἶμι,verb,go/os,γόος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/tw,εἶμι,verb,da/kru,δάκρυον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro/keisai,πρόκειμαι,verb,katakta/s,κατακτείνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mai/netai,μαίνομαι,verb,go/oisi,γόος,noun,frh/n,φρήν,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)nto\s,ἐντός,adverb,de\,δέ,particle,kardi/a,καρδία,noun,ste/nei,στένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,i)w\,ἰώ,interjection,pa/ndurte,,,su/,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,au)=te,αὖτε,adverb,kai\,καί,conjunction,pana/qlie,πανάθλιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,fi/lou,φίλος,adjective,e)/fqiso,φθίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,fi/lon,φίλος,adjective,e)/ktanes,κτείνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dipla=,διπλόος,adjective,le/gein,λέγω,verb,dipla=,διπλόος,adjective,d',δέ,particle,o(ra=n,ὁράω,verb,a)/xqea,ἄχθος,noun,tw=nde,ὅδε,pronoun,ta/d',ὅδε,pronoun,e)ggu/qen,ἐγγύθεν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe/las,πέλας,adverb,a)delfe/',ἀδελφός,adjective,a)delfew=n,ἀδελφή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,*moi=ra,Μοῖρα,proper,barudo/teira,βαρυδότειρα,noun,mogera/,μογερός,adjective,po/tnia/,πότνια,noun,t',τε,particle,*oi)di/pou,Οἰδίπους,proper,skia/,σκιά,noun,me/lain',μέλας,adjective,*)erinu/s,Ἐρινύς,proper,h)=,ἦ,adverb,megasqenh/s,μεγασθενής,adjective,tis,τις,pronoun,ei)=,εἶμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dusqe/ata,δυσθέατος,adjective,ph/mata,πῆμα,adjective,e)/deicen,δείκνυμι,verb,e)k,ἐκ,preposition,fuga=s,φυγή,noun,e)moi/,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)d',οὐδέ,particle,i(/keq',ἵκω,verb,w(s,ὡς,conjunction,kate/ktanen,κατακτείνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swqei\s,σώζω,verb,de\,δέ,particle,pneu=m',πνεῦμα,noun,a)pw/lesen,ἀπόλλυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)/lese,ὄλλυμι,verb,dh=t',δῆτα,adverb,a)/gan,ἄγαν,adverb,kai\,καί,conjunction,to\n,ὁ,article,e)no/sfisen,νοσφίζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/lan,τάλας,adjective,ge/nos,γένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/lan,τάλας,adjective,pa/qos,πάθος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
du/stona,δύστονος,adjective,kh/de',κῆδος,noun,o(mai/mona,ὁμαίμων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripa/ltwn,τρίπαλτος,adjective,phma/twn,πῆμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,*moi=ra,Μοῖρα,proper,barudo/teira,βαρυδότειρα,noun,mogera/,μογερός,adjective,po/tnia/,πότνια,noun,t',τε,particle,*oi)di/pou,Οἰδίπους,proper,skia/,σκιά,noun,me/lain',μέλας,adjective,*)erinu/s,Ἐρινύς,proper,h)=,ἦ,adverb,megasqenh/s,μεγασθενής,adjective,tis,τις,pronoun,ei)=,εἶμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,toi/,τοι,particle,nin,νιν,pronoun,oi)=sqa,οἶδα,verb,diaperw=n,διαπεράω,verb,su\,σύ,pronoun,d',δέ,particle,ou)de\n,οὐδείς,pronoun,u(/steros,ὕστερος,adjective,maqw/n,μανθάνω,verb,e)pei\,ἐπεί,conjunction,kath=lqes,κατέρχομαι,verb,e)s,εἰς,preposition,po/lin,πόλις,adjective,doro/s,δόρυ,noun,ge,γε,particle,tw=|d',ὅδε,pronoun,a)nthre/tas,ἀντηρέτης,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)loa\,ὀλοός,adjective,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)loa\,ὀλοός,adjective,d',δέ,particle,o(ra=n,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,po/nos,πόνος,noun,i)w\,ἰώ,interjection,kaka/,κακός,adjective,dw/masi,δῶμα,noun,kai\,καί,conjunction,xqoni/,χθών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\,πρό,preposition,pa/ntwn,πᾶς,adjective,d',δέ,particle,e)moi/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to\,ὁ,article,pro/sw,πρόσω,adverb,g',γε,particle,e)moi/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,i)w\,ἰώ,interjection,dusto/nwn,δύστονος,adjective,kakw=n,κακός,adjective,a)/nac,ἄναξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,pa/ntwn,πᾶς,adjective,polustonw/tatoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,i)w\,ἰώ,interjection,daimonw=ntes,δαιμονάω,verb,a)/ta|,ἄτη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,i)w/,ἰώ,interjection,pou=,πού,adverb,sfe,σφεῖς,pronoun,qh/somen,τίθημι,verb,xqono/s,χθών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w/,ἰώ,interjection,o(/pou,ὅπου,adverb,'s'ti,,,timiw/taton,τίμιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)w\,ἰώ,interjection,i)w/,ἰώ,interjection,ph=ma,πῆμα,adjective,patri\,πατήρ,noun,pa/reunon,πάρευνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dokou=nta,δοκέω,verb,kai\,καί,conjunction,do/cant',δοκέω,verb,a)pagge/llein,ἀπαγγέλλω,verb,me,ἐγώ,pronoun,xrh\,χρή,verb,dh/mou,δῆμος,noun,probou/lois,πρόβουλος,adjective,th=sde,ὅδε,pronoun,*kadmei/as,Καδμεῖος,proper,po/lews,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)eteokle/a,Ἐτεοκλῆς,proper,me\n,μέν,particle,to/nd',ὅδε,pronoun,e)p',ἐπί,preposition,eu)noi/a|,εὔνοια,noun,xqono\s,χθών,noun,qa/ptein,θάπτω,verb,e)/doce,δοκέω,verb,gh=s,γῆ,noun,fi/lais,φίλος,adjective,kataskafai=s,κατασκαφή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stugw=n,στυγέω,verb,ga\r,γάρ,particle,e)xqrou\s,ἐχθρός,adjective,qa/naton,θάνατος,adjective,ei(/let',αἱρέω,verb,e)n,ἐν,preposition,po/lei,πόλις,adjective,i(erw=n,ἱερά,noun,patrw/|wn,πατρῷος,adjective,d',δέ,particle,o(/sios,ὅσιος,adjective,w)\n,εἰμί,verb,momfh=s,μομφή,noun,a)/ter,ἄτερ,preposition,te/qnhken,θνήσκω,verb,ou(=per,οὗπερ,adverb,toi=s,ὁ,article,ne/ois,νέος,adjective,qnh/|skein,θνήσκω,verb,kalo/n,καλός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,me\n,μέν,particle,a)mfi\,ἀμφί,preposition,tou=d',ὅδε,pronoun,e)pe/staltai,ἐπιστέλλω,verb,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/tou,οὗτος,pronoun,d',δέ,particle,a)delfo\n,ἀδελφός,adjective,to/nde,ὅδε,pronoun,*polunei/kous,Πολυνείκης,proper,nekro\n,νεκρός,noun,e)/cw,ἔξω,adverb,balei=n,βάλλω,verb,a)/qapton,ἄθαπτος,adjective,a(rpagh\n,ἁρπαγή,noun,kusi/n,κύων,noun,w(s,ὡς,conjunction,o)/nt',εἰμί,verb,a)nastath=ra,ἀναστατήρ,noun,*kadmei/wn,Καδμεῖος,proper,xqono/s,χθών,noun,ei),εἰ,conjunction,mh\,μή,conjunction,qew=n,θέα,noun,tis,τις,pronoun,e)mpodw\n,ἐμποδών,adverb,e)/sth,ἵστημι,verb,dori\,δόρυ,noun,tw=|,ὁ,article,tou=d',ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/gos,ἄγος,noun,de\,δέ,particle,kai\,καί,conjunction,qanw\n,θνήσκω,verb,kekth/setai,κτάομαι,verb,qew=n,θέα,noun,patrw/|wn,πατρῷος,adjective,ou(\s,ὅς,pronoun,a)tima/sas,ἀτιμάω,verb,o(/de,ὅδε,pronoun,stra/teum',στράτευμα,adjective,e)pakto\n,ἐπακτός,adjective,e)mbalw\n,ἐμβάλλω,verb,h(/|rei,αἱρέω,verb,po/lin,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
