word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS
tou)nanti/on,ἐναντίον,adverb,pe/ponqe,πάσχω,verb,toi=s,ὁ,article,polloi=s,πολύς,adjective,a)/ra,ἄρα,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mequ/wn,μεθύω,verb,ga/r,γάρ,particle,w(s,ὡς,conjunction,e)/iken,,,o)cu/teron,ὀξύς,adjective,ble/pei,βλέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/k,οὐ,adverb,a)ll',ἀλλά,adverb,a)ko/lasto/s,ἀκόλαστος,adjective,e)stin,εἰμί,verb,a)ei\,ἀεί,adverb,tou\s,ὁ,article,tro/pous,τρόπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,*pontopo/seidon,,,kai\,καί,conjunction,qeoi\,θεός,noun,presbutikoi/,πρεσβυτικός,adjective,e)n,ἐν,preposition,tw=|,ὁ,article,prosw/pw|,πρόσωπον,noun,tw=n,ὁ,article,r(uti/dwn,ῥυτίς,noun,o(/sas,ὅσος,adjective,e)/xei,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=,ἆ,interjection,a)=,ἆ,interjection,th\n,ὁ,article,da=|da,δαίς,adjective,mh/,μή,conjunction,moi,ἐγώ,pronoun,pro/sfer',προσφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)=,εὖ,adverb,me/ntoi,μέντοι,particle,le/gei,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)a\n,ἐάν,conjunction,ga\r,γάρ,particle,au)th\n,αὐτός,pronoun,ei(=s,εἷς,adjective,mo/nos,μόνος,adjective,spinqh\r,σπινθήρ,noun,la/bh|,λαμβάνω,verb,w(/sper,ὥσπερ,adverb,palaia\n,παλαιός,adjective,ei)resiw/nhn,εἰρεσιώνη,noun,kau/setai,καίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bou/lei,βούλομαι,verb,dia\,διά,preposition,xro/nou,χρόνος,noun,pro/s,πρός,preposition,me,ἐγώ,pronoun,pai=sai,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poi=,ποι,adverb,ta/lan,τάλας,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)tou=,αὐτός,pronoun,labou=sa,λαμβάνω,verb,ka/rua,κάρυον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paidia\n,παιδιή,noun,ti/na,τίς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
po/sous,πόσος,adjective,e)/xeis,ἔχω,verb,o)do/ntas,ὀδούς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,gnw/somai,γιγνώσκω,verb,ka)/gwg',ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/xei,ἔχω,verb,ga\r,γάρ,particle,trei=s,τρέω,verb,i)/sws,ἴσως,adverb,h)\,ἠέ,conjunction,te/ttaras,τέσσαρες,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/na,ἕνος,adjective,ga\r,γάρ,particle,go/mfion,,,mo/non,μόνος,adjective,forei=,φορέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tala/ntat',τάλας,adjective,a)ndrw=n,ἀνήρ,noun,ou)x,οὐ,adverb,u(giai/nein,ὑγιαίνω,verb,moi,ἐγώ,pronoun,dokei=s,δοκέω,verb,pluno/n,πλυνός,noun,me,ἐγώ,pronoun,poiw=n,ποιέω,verb,e)n,ἐν,preposition,tosou/tois,τοσοῦτος,adjective,a)ndra/sin,ἀνήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)/naio,ὀνίνημι,verb,me/nta)/n,,,ei)/,εἰ,conjunction,tis,τις,pronoun,e)kplu/neie/,ἐκπλύνω,verb,se,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,dh=t',δῆτα,adverb,e)pei\,ἐπεί,conjunction,nu=n,νῦν,adverb,me\n,μέν,particle,kaphlikw=s,καπηλικός,adjective,e)/xei,ἔχω,verb,ei),εἰ,conjunction,d',δέ,particle,e)kplunei=tai,ἐκπλύνω,verb,tou=to,οὗτος,pronoun,to\,ὁ,article,yimu/qion,ψιμύθιον,noun,o)/yei,ὁράω,verb,kata/dhla,κατάδηλος,adjective,tou=,ὁ,article,prosw/pou,πρόσωπον,noun,ta\,ὁ,article,r(a/kh,ῥάκος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ge/rwn,γέρων,noun,a)nh\r,ἀνήρ,noun,w)\n,εἰμί,verb,ou)x,οὐ,adverb,u(giai/nein,ὑγιαίνω,verb,moi,ἐγώ,pronoun,dokei=s,δοκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peira=|,πειράω,verb,me\n,μέν,particle,ou)=n,οὖν,particle,i)/sws,ἴσως,adverb,se,σύ,pronoun,kai\,καί,conjunction,tw=n,ὁ,article,titqi/wn,τιτθίον,noun,e)fa/ptetai/,ἐφάπτω,verb,sou,σύ,pronoun,lanqa/nein,λανθάνω,verb,dokw=n,δοκάζω,verb,e)me/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,th\n,ὁ,article,*)afrodi/thn,Ἀφροδίτη,proper,ou)k,οὐ,adverb,e)mou=,ἐγώ,pronoun,g',γε,particle,w)=,ὦ,interjection,bdelure\,βδελυρός,adjective,su/,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,th\n,ὁ,article,*(eka/thn,Ἑκάτη,proper,ou),οὐ,adverb,dh=ta,δῆτα,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mainoi/mhn,μαίνομαι,verb,ga\r,γάρ,particle,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,w)=,ὦ,interjection,neani/sk',νεανίσκος,noun,ou)k,οὐ,adverb,e)w=,ἀίω,verb,th\n,ὁ,article,mei/raka,μεῖραξ,noun,misei=n,μισέω,verb,se,σύ,pronoun,tau/thn,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)/gwg',ἐγώ,pronoun,u(perfilw=,ὑπερφιλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,kathgorei=,κατηγορέω,verb,ge/,γε,particle,sou,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,kathgorei=,κατηγορέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=nai/,εἰμί,verb,s',σύ,pronoun,u(bristh/n,ὑβριστής,noun,fhsi,φημί,verb,kai\,καί,conjunction,le/gein,λέγω,verb,o(/ti,ὅστις,pronoun,pa/lai,πάλαι,adverb,pot',ποτέ,particle,h)=san,εἰμί,verb,a)/lkimoi,ἄλκιμος,adjective,*milh/sioi,Μιλήσιος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,peri\,περί,preposition,tau/ths,οὗτος,pronoun,ou),οὐ,adverb,maxou=mai/,μάχομαι,verb,soi,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ti/,τίς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)sxuno/menos,αἰσχύνω,verb,th\n,ὁ,article,h(liki/an,ἡλικία,noun,th\n,ὁ,article,sh/n,σός,adjective,e)pei\,ἐπεί,conjunction,ou)k,οὐ,adverb,a)/n,ἄν,particle,pot',ποτέ,particle,a)/llw|,ἄλλος,adjective,tou=t',οὗτος,pronoun,e)pe/trey',,,e)gw\,ἐγώ,pronoun,poiei=n,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,d',δέ,particle,a)/piqi,ἄπειμι,verb,xai/rwn,χαίρω,verb,sullabw\n,συλλαμβάνω,verb,th\n,ὁ,article,mei/raka,μεῖραξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)=d',οἶδα,verb,oi)=da,οἶδα,verb,to\n,ὁ,article,nou=n,νόος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)ke/t',οὐκέτι,adverb,a)cioi=s,ἀξιόω,verb,i)/sws,ἴσως,adverb,ei)=nai,εἰμί,verb,met',μετά,preposition,au)th=s,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,d',δέ,particle,e)pitre/ywn,ἐπιτρέπω,verb,e)sti\,εἰμί,verb,ti/s,τίς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)\n,ἄν,particle,dialexqei/hn,διαλέγω,verb,diesplekwme/nh|,διασπλεκόω,verb,u(po\,ὑπό,preposition,muri/wn,μυρίος,adjective,e)tw=n,ἔται,noun,ge,γε,particle,kai\,καί,conjunction,trisxili/wn,τρισχίλιοι,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/mws,ὅμως,conjunction,d',δέ,particle,e)peidh\,ἐπεί,conjunction,kai\,καί,conjunction,to\n,ὁ,article,oi)=non,οἶνον,noun,h)ci/ous,ἀξιόω,verb,pi/nein,πίνω,verb,sunekpote/',ἐκποτέομαι,verb,e)sti/,εἰμί,verb,soi,σύ,pronoun,kai\,καί,conjunction,th\n,ὁ,article,tru/ga,τρύξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)/sti,εἰμί,verb,komidh=|,κομιδῇ,adverb,tru\c,τρύξ,noun,palaia\,παλαιός,adjective,kai\,καί,conjunction,sapra/,σαπρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,tru/goipos,τρύγοιπος,noun,tau=ta,οὗτος,pronoun,pa/nt',πᾶς,adjective,i)a/setai,ἰάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ei)/siq',εἴσειμι,verb,ei)/sw,εἴσω,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=|,ὁ,article,qew=|,θεός,noun,ga\r,γάρ,particle,bou/lomai,βούλομαι,verb,e)lqw\n,ἔρχομαι,verb,a)naqei=nai,ἀνατίθημι,verb,tou\s,ὁ,article,stefa/nous,στέφανος,noun,tou/sd',ὅδε,pronoun,ou(\s,ὅς,pronoun,e)/xw,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de/,δέ,particle,g',γε,particle,au)tw=|,αὐτός,pronoun,kai\,καί,conjunction,fra/sai,φράζω,verb,ti,τις,pronoun,bou/lomai,βούλομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de/,δέ,particle,g',γε,particle,ou)k,οὐ,adverb,ei)/seimi,εἴσειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qa/rrei,θάρσος,noun,mh\,μή,conjunction,fobou=,φοβέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,bia/setai,βιάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/nu,πάνυ,adverb,kalw=s,καλός,noun,toi/nun,τοίνυν,particle,le/geis,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(kano\n,ἱκανός,adjective,ga\r,γάρ,particle,au)th\n,αὐτός,pronoun,pro/teron,πρότερος,adjective,u(pepi/ttoun,ἐπισέω,verb,xro/non,χρόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de/,δέ,particle,sou,σύ,pronoun,kato/pin,κατόπιν,adverb,ei)se/rxomai,εἰσέρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,eu)to/nws,εὔτονος,adjective,w)=,ὦ,interjection,*zeu=,Ζεύς,proper,basileu=,βασιλεύς,noun,to\,ὁ,article,gra/|dion,γραίδιον,noun,w(/sper,ὥσπερ,adverb,lepa\s,λεπάς,noun,tw=|,ὁ,article,meiraki/w|,μειράκιον,noun,prosei/xeto,προσέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,e)/sq',ἔσθω,verb,o(,ὁ,article,ko/ptwn,κόπτω,verb,th\n,ὁ,article,qu/ran,θύρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
touti\,οὗτος,pronoun,ti/,τίς,pronoun,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)dei\s,οὐδείς,pronoun,e)/oiken,ἔοικα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,dh=ta,δῆτα,adverb,to\,ὁ,article,qu/rion,θύριον,noun,fqeggo/menon,φθέγγομαι,verb,a)/llws,ἄλλως,adverb,klausia=|,κλαυσιάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
se/,σύ,pronoun,toi,τοι,particle,le/gw,λέγω,verb,o(,ὁ,article,*kari/wn,Κάριος,proper,a)na/meinon,ἀναμένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=tos,οὗτος,pronoun,ei)pe/,εἶπον,verb,moi,ἐγώ,pronoun,su\,σύ,pronoun,th\n,ὁ,article,qu/ran,θύρα,noun,e)/koptes,κόπτω,verb,ou(twsi\,οὑτωσί,adverb,sfo/dra,σφόδρα,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,*di/',Δίη,proper,a)ll',ἀλλά,adverb,e)/mellon,μέλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=t',εἶτα,adverb,a)ne/w|ca/s,ἀνοίγνυμι,verb,me,ἐγώ,pronoun,fqa/sas,φθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
