word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS
pou=,πού,adverb,dh\,δή,particle,ta\,ὁ,article,loipa\,λοιπός,adjective,*loci/ou,Λοξίας,proper,manteu/mata,μάντευμα,noun,ta\,ὁ,article,puqo/xrhsta,Πυθόχρηστος,proper,pista\,πιστός,adjective,d',δέ,particle,eu)orkw/mata,εὐόρκωμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(/pantas,ἅπας,adjective,e)xqrou\s,ἐχθρός,adjective,tw=n,ὁ,article,qew=n,θέα,noun,h(gou=,ἁγέομαι,verb,ple/on,πλέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kri/nw,κρίνω,verb,se\,σύ,pronoun,nika=n,νικάω,verb,kai\,καί,conjunction,parainei=s,παραινέω,verb,moi,ἐγώ,pronoun,kalw=s,καλός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/pou,ἕπομαι,verb,pro\s,πρός,preposition,au)to\n,αὐτός,pronoun,to/nde,ὅδε,pronoun,se\,σύ,pronoun,sfa/cai,σφάζω,verb,qe/lw,ἐθέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,zw=nta,ζάω,verb,ga/r,γάρ,particle,nin,νιν,pronoun,krei/sson',κρείσσων,verb,h(gh/sw,ἁγέομαι,verb,patro/s,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/tw|,οὗτος,pronoun,qanou=sa,θνήσκω,verb,cugka/qeud',συγκαθεύδω,verb,e)pei\,ἐπεί,conjunction,filei=s,φιλέω,verb,to\n,ὁ,article,a)/ndra,ἀνήρ,noun,tou=ton,οὗτος,pronoun,o(\n,ὅς,pronoun,d',δέ,particle,e)xrh=n,χρή,verb,filei=n,φιλέω,verb,stugei=s,στυγέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw/,ἐγώ,pronoun,s',σύ,pronoun,e)/qreya,τρέφω,verb,su\n,σύν,preposition,de\,δέ,particle,ghra/nai,γηράσκω,verb,qe/lw,ἐθέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patroktonou=sa,πατροκτονέω,verb,ga\r,γάρ,particle,cunoikh/seis,συνοικέω,verb,e)moi/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,*moi=ra,Μοῖρα,proper,tou/twn,οὗτος,pronoun,w)=,ὦ,interjection,te/knon,τέκνον,noun,paraiti/a,παραιτητής,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to/nde,ὅδε,pronoun,toi/nun,τοίνυν,particle,*moi=r',Μοῖρα,proper,e)po/rsunen,πορσύνω,verb,mo/ron,μόρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\n,οὐδείς,pronoun,sebi/zh|,σεβίζω,verb,geneqli/ous,γενέθλιος,adjective,a)ra/s,ἀρά,noun,te/knon,τέκνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tekou=sa,τίκτω,verb,ga/r,γάρ,particle,m',ἐγώ,pronoun,e)/rriyas,ῥίπτω,verb,e)s,εἰς,preposition,to\,ὁ,article,dustuxe/s,δυστυχής,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/toi,οὔτοι,adverb,s',σύ,pronoun,a)pe/rriy',ἀπορρίπτω,verb,ei)s,εἰς,preposition,do/mous,δόμος,noun,doruce/nous,δορύξενος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)kw=s,ἀικής,adjective,e)pra/qhn,πιπράσκω,verb,w)\n,εἰμί,verb,e)leuqe/rou,ἐλεύθερος,adjective,patro/s,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pou=,πού,adverb,dh=q',δῆτα,adverb,o(,ὁ,article,ti=mos,τῖμος,noun,o(/ntin',ὅστις,pronoun,a)ntedeca/mhn,ἀντιδέχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)sxu/nomai/,αἰσχύνω,verb,soi,σύ,pronoun,tou=t',οὗτος,pronoun,o)neidi/sai,ὀνειδίζω,verb,safw=s,σαφής,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,a)ll',ἀλλά,adverb,ei)/f',εἶπον,verb,o(moi/ws,ὅμοιος,adjective,kai\,καί,conjunction,patro\s,πατήρ,noun,tou=,ὁ,article,sou=,σός,adjective,ma/tas,μάτη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,'legxe,,,to\n,ὁ,article,ponou=nt',πονέομαι,verb,e)/sw,ἔσω,adjective,kaqhme/nh,κάθημαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/lgos,ἄλγος,noun,gunaici\n,γυνή,noun,a)ndro\s,ἀνήρ,noun,ei)/rgesqai,ἔργω,verb,te/knon,τέκνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tre/fei,τρέφω,verb,de/,δέ,particle,g',γε,particle,a)ndro\s,ἀνήρ,noun,mo/xqos,μόχθος,noun,h(me/nas,ἧμαι,verb,e)/sw,ἔσω,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ktenei=n,κτείνω,verb,e)/oikas,ἔοικα,verb,w)=,ὦ,interjection,te/knon,τέκνον,noun,th\n,ὁ,article,mhte/ra,μήτηρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su/,σύ,pronoun,toi,τοι,particle,seauth/n,σαυτοῦ,pronoun,ou)k,οὐ,adverb,e)gw/,ἐγώ,pronoun,kataktenei=s,κατακτείνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ra,ὁράω,verb,fu/lacai,φυλάσσω,verb,mhtro\s,μήτηρ,noun,e)gko/tous,ἔγκοτος,adjective,ku/nas,κύων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\s,ὁ,article,tou=,ὁ,article,patro\s,πατήρ,noun,de\,δέ,particle,pw=s,πῶς,adverb,fu/gw,φεύγω,verb,parei\s,παρίημι,verb,ta/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/oika,ἔοικα,verb,qrhnei=n,θρηνέω,verb,zw=sa,ζάω,verb,pro\s,πρός,preposition,tu/mbon,τύμβος,noun,ma/thn,μάτην,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patro\s,πατήρ,noun,ga\r,γάρ,particle,ai)=sa,Αἶσα,proper,to/nde,ὅδε,pronoun,sou)ri/zei,ἐρίζω,verb,mo/ron,μόρον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)\,οἰ,interjection,'gw\,ἀγός,noun,tekou=sa,τίκτω,verb,to/nd',ὅδε,pronoun,o)/fin,ὄφις,noun,e)qreya/mhn,τρέφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,ka/rta,κάρτα,adverb,ma/ntis,μάντις,noun,ou(c,ἐκ,preposition,o)neira/twn,ὄνειρος,noun,fo/bos,φόβος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/kanes,καίνω,verb,o(\n,ὅς,pronoun,ou),οὐ,adverb,xrh=n,χράω,verb,kai\,καί,conjunction,to\,ὁ,article,mh\,μή,conjunction,xrew\n,χρεών,noun,pa/qe,πάσχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ste/nw,στένω,verb,me\n,μέν,particle,ou)=n,οὖν,particle,kai\,καί,conjunction,tw=nde,ὅδε,pronoun,sumfora\n,συμφορά,noun,diplh=n,διπλόος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,de\,δέ,particle,pollw=n,πολύς,adjective,ai(ma/twn,αἷμα,noun,e)ph/krise,ἐπακρίζω,verb,tlh/mwn,τλήμων,adjective,*)ore/sths,Ὀρέστης,proper,tou=q',οὗτος,pronoun,o(/mws,ὅμως,conjunction,ai(rou/meqa,αἱρέω,verb,o)fqalmo\n,ὀφθαλμός,noun,oi)/kwn,οἶκος,noun,mh\,μή,conjunction,panw/leqron,πανώλεθρος,adjective,pesei=n,πίπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/mole,βλώσκω,verb,me\n,μέν,particle,di/ka,δίκη,adjective,*priami/dais,Πριαμίδης,proper,xro/nw|,χρόνος,noun,baru/dikos,βαρύδικος,adjective,poina/,ποινή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/mole,βλώσκω,verb,d',δέ,particle,e)s,εἰς,preposition,do/mon,δόμος,noun,to\n,ὁ,article,*)agame/mnonos,Ἀγαμέμνων,proper,diplou=s,διπλόος,adjective,le/wn,λέων,noun,diplou=s,διπλόος,adjective,*)/arhs,Ἄρης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/lase,ἐλαύνω,verb,d',δέ,particle,e)s,εἰς,preposition,to\,ὁ,article,pa=n,πᾶς,adjective,o(,ὁ,article,puqo/xrhstos,Πυθόχρηστος,proper,fuga\s,φυγάς,noun,qeo/qen,θεόθεν,adverb,eu)=,εὖ,adverb,fradai=sin,φραδή,noun,w(rmhme/nos,ὁρμάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pololu/cat',ἐπολολύζω,verb,w)=,ὦ,interjection,desposu/nwn,δεσπόσυνος,adjective,do/mwn,δόμος,noun,a)nafuga=s,,,kakw=n,κακός,adjective,kai\,καί,conjunction,ktea/nwn,κτέανον,noun,triba=s,τριβεύς,noun,u(pai\,ὑπό,preposition,duoi=n,δύο,adjective,miasto/roin,μιάστωρ,noun,dusoi/mou,δύσοιμος,adjective,tu/xas,τύχη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/mole,βλώσκω,verb,d',δέ,particle,w(=|,ὅς,pronoun,me/lei,μέλω,verb,kruptadi/ou,κρυπτάδιος,adjective,ma/xas,μάχη,noun,dolio/frwn,δολιόφρων,noun,poina/,ποινή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/qige,θιγγάνω,verb,d',δέ,particle,e)n,ἐν,preposition,ma/xa|,μάχη,noun,xero\s,χείρ,noun,e)th/tumos,ἐτήτυμος,adjective,*dio\s,Ζεύς,proper,ko/ra,κόρη,noun,*di/kan,Δίκη,proper,de/,δέ,particle,nin,νιν,pronoun,prosagoreu/omen,προσαγορεύω,verb,brotoi\,βροτός,noun,tuxo/ntes,τυγχάνω,verb,kalw=s,καλός,noun,o)le/qrion,ὀλέθριος,adjective,pne/ous',πνέω,verb,e)n,ἐν,preposition,e)xqroi=s,ἐχθρός,adjective,ko/ton,κότος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pololu/cat',ἐπολολύζω,verb,w)=,ὦ,interjection,desposu/nwn,δεσπόσυνος,adjective,do/mwn,δόμος,noun,a)nafuga=s,,,kakw=n,κακός,adjective,kai\,καί,conjunction,ktea/nwn,κτέανον,noun,triba=s,τριβεύς,noun,u(pai\,ὑπό,preposition,duoi=n,δύο,adjective,miasto/roin,μιάστωρ,noun,dusoi/mou,δύσοιμος,adjective,tu/xas,τύχη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/,τίς,pronoun,per,πέρ,particle,o(,ὁ,article,*loci/as,Λοξίας,proper,o(,ὁ,article,*parnassi/as,,,me/gan,μέγας,adverb,e)/xwn,ἔχω,verb,muxo\n,μυχός,noun,xqono\s,χθών,noun,e)pwrqi/acen,ἐπορθιάζω,verb,a)do/lws,ἄδολος,adjective,do/lois,δόλος,noun,bla/ban,βλάβη,adjective,e)gxronisqei=san,ἐγχρονίζω,verb,e)poi/xetai,ἐποίχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/cia,ἄξιος,adjective,d',δέ,particle,ou)ranou=xon,οὐρανοῦχος,adjective,a)rxa\n,ἀρχή,noun,se/bein,σέβω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/ra,παρά,preposition,te,τε,particle,fw=s,φάος,adjective,i)dei=n,εἶδον,verb,me/ga,μέγας,adverb,t',τε,particle,a)fh|re/qhn,ἀφαιρέω,verb,ya/lion,ψάλιον,noun,oi)ke/wn,οἰκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/nage,ἀνάγω,verb,ma\n,μήν,particle,do/moi,δόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polu\n,πολύς,adjective,a)/gan,ἄγαν,adverb,xro/non,χρόνος,noun,xamaipetei=s,χαμαιπετής,adverb,e)/keisq',,,a)ei/,ἀεί,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/xa,τάχα,adjective,de\,δέ,particle,pantelh\s,παντελής,adverb,xro/nos,χρόνος,noun,a)mei/yetai,ἀμείβω,verb,pro/qura,πρόθυρον,noun,dwma/twn,δῶμα,noun,o(/tan,ὅταν,conjunction,a)f',ἀπό,preposition,e(sti/as,ἑστία,noun,pa=n,πᾶς,adjective,e)laqh=|,ἐλαύνω,verb,mu/sos,μύσος,adjective,kaqarmoi=sin,καθαρμός,noun,a)ta=n,ἄτη,noun,e)lathri/ois,ἐλατήριος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tu/xai,τύχη,noun,d',δέ,particle,eu)proswpokoi=tai,,,to\,ὁ,article,pa=n,πᾶς,adjective,i)dei=n,εἶδον,verb,preumenei=s,πρευμενής,adverb,metoi/kois,μέτοικος,noun,do/mwn,δόμος,noun,pesou=ntai,πίπτω,verb,pa/lin,πάλιν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/ra,παρά,preposition,te,τε,particle,fw=s,φάος,adjective,i)dei=n,εἶδον,verb,me/ga,μέγας,adverb,t',τε,particle,a)fh|re/qhn,ἀφαιρέω,verb,ya/lion,ψάλιον,noun,oi)ke/wn,οἰκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/nage,ἀνάγω,verb,ma\n,μήν,particle,do/moi,δόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polu\n,πολύς,adjective,a)/gan,ἄγαν,adverb,xro/non,χρόνος,noun,xamaipetei=s,χαμαιπετής,adverb,e)/keisq',,,a)ei/,ἀεί,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/desqe,εἶδον,verb,xw/ras,χώρα,noun,th\n,ὁ,article,diplh=n,διπλόος,adjective,turanni/da,τυραννίς,noun,patrokto/nous,πατροκτόνος,adjective,te,τε,particle,dwma/twn,δῶμα,noun,porqh/toras,πορθήτωρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semnoi\,σεμνός,adjective,me\n,μέν,particle,h)=san,εἰμί,verb,e)n,ἐν,preposition,qro/nois,θρόνον,noun,to/q',τόθι,adverb,h(/menoi,ἧμαι,verb,fi/loi,φίλος,adjective,de\,δέ,particle,kai\,καί,conjunction,nu=n,νῦν,adverb,w(s,ὡς,conjunction,e)peika/sai,ἐπεικάζω,verb,pa/qh,πάθη,noun,pa/restin,πάρειμι,verb,o(/rkos,ὅρκος,noun,t',τε,particle,e)mme/nei,ἐμμένω,verb,pistw/masi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cunw/mosan,συνόμνυμι,verb,me\n,μέν,particle,qa/naton,θάνατος,adjective,a)qli/w|,ἄθλιος,adjective,patri\,πατήρ,noun,kai\,καί,conjunction,cunqanei=sqai,συνθνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ta/d',ὅδε,pronoun,eu)o/rkws,εὔορκος,adjective,e)/xei,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
