word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/7/lemma/@_entry,word/7/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/15/lemma/@_entry,word/15/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS
di/aita,δίαιτα,noun,de\,δέ,particle,h(,ὁ,article,e)pi\,ἐπί,preposition,toi=sde,ὅδε,pronoun,cunh\,ξυνός,adjective,toi=si,ὁ,article,a)/lloisi,pa/qesi,πάθος,adjective,ἄλλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)pi\,ἐπί,preposition,th=|,ὁ,article,diai/th|,δίαιτα,noun,a)/leiyis,ἄλειψις,noun,yuxrolousi/h,ψυχρολουσία,noun,qalassi/h,θαλασσία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma/lista,μάλιστα,adverb,me\n,μέν,particle,w)=n,οὖν,particle,a(/pasi,ἅπας,adjective,a)rqriti,,,koi=si,,,cuna\,ξυνός,adjective,a)/kea,,,,ἄκος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,kai\,καί,conjunction,toi=si,ὁ,article,podagrikoi=si,ποδαγρικός,adjective,e)lle/boros,ἑλλέβορος,noun,to\,ὁ,article,me/ga,a)/kos,ἄκος,noun,μέγας,adverb,a)lla\,ἀλλά,adverb,e)n,ἐν,preposition,th=|si,ὁ,article,prw/th|si,πρότερος,adjective,prosbolh=|si,προσβολή,noun,tou=,ὁ,article,pa/qeos,,,,,,,,,,,,,πάθος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,e)k,ἐκ,preposition,pollw=n,πολύς,adjective,me\n,μέν,particle,h)/dh,ἤδη,adverb,xro/nwn,χρόνος,noun,e)/h|,a)ta\r,ἀτάρ,particle,εἰμί,verb,kai\,καί,conjunction,e)k,ἐκ,preposition,diade/cios,διάδεξις,noun,pate/rwn,πατήρ,noun,fanh=|,φαίνω,verb,cunapoqnh/skei,συναποθνήσκω,verb,h(,nou=sos,νόσος,noun,,,,,,,,,,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)s,εἰς,preposition,de\,δέ,particle,tou\s,ὁ,article,parocusmou\s,παροξυσμός,noun,tw=n,ὁ,article,a)/rqrwn,ἄρθρον,noun,ta/de,ὅδε,pronoun,xrh\,prh/ssein,πράσσω,verb,χρή,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)ri/a,,,me\n,μέν,particle,e)/stw,εἰμί,verb,e)c,ἐκ,preposition,o)/i+os,ὄις,noun,ta\,ὁ,article,oi)supw/dea,οἰσυπώδης,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
te/gcies,τέγξις,noun,de\,δέ,particle,dia\,διά,preposition,*rodi/nou,,,kai\,καί,conjunction,oi)/nou,οἶνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metecete/roisi,μετεξέτεροι,adjective,de\,δέ,particle,kai\,καί,conjunction,spoggi/h,σπογγίας,noun,cu\n,σύν,preposition,o)cukrh/tw|,,,w)/nhsen,ὀνίνημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,e)pi/plasma,ἐπίπλασμα,noun,a)/rtos,ἄρτος,noun,cu\n,σύν,preposition,toi=si,ὁ,article,yu/xousi,ψύχω,verb,koloku/n,,,ths,kai\,καί,conjunction,,,pe/ponos,πέπων,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,siku/h,σικύα,noun,lith\,λιτός,adjective,kai\,καί,conjunction,a)rno/glwsson,ἀρνόγλωσσον,noun,h(,ὁ,article,bota/nh,βοτάνη,adjective,kai\,*ro/dwn,,,καί,conjunction,ta\,ὁ,article,fu/lla,φύλλον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ta\r,ἀτάρ,particle,kai\,καί,conjunction,h(,ὁ,article,sidhri=tis,σιδηρῖτις,noun,a)/ponos,ἄπονος,adjective,cu\n,σύν,preposition,a)/rtw|,ἄρτος,noun,kai\,bru/on,βρύον,adjective,καί,conjunction,kai\,καί,conjunction,sumfu/tou,σύμφυτος,adjective,*ri/za,,,kai\,καί,conjunction,penta/fullos,,,h(,ὁ,article,bota/nh,kai\,καί,conjunction,pra/sios,πράσιος,adjective,h(,ὁ,article,toi=si,ὁ,article,βοτάνη,adjective,fu/lloisi,φύλλον,noun,lepth/,λεπτός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=sde,ὅδε,pronoun,me/ntoi,μέντοι,particle,to\,ὁ,article,me\n,μέν,particle,a)fe/yhma,ἀφέψημα,noun,e)ca/ntlhma,,,a)/ponon,ἄπονος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)th\,αὐτός,pronoun,de\,δέ,particle,e)pi/plasma,ἐπίπλασμα,noun,cu\n,σύν,preposition,yici\,ψίξ,noun,h)\,ἠέ,conjunction,kriqw=n,κριθή,noun,a)lh/tw|,,,,ἄλητον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh/lwn,μῆλον,noun,te,τε,particle,tw=n,ὁ,article,kitri/wn,κίτριον,noun,to\,ὁ,article,a)/brwton,ἄβρωτος,adjective,cu\n,σύν,preposition,a)lfi/toisi,a)/riston,ἄριστος,adjective,ἄλφιτον,noun,su=ka,σῦκον,noun,chra\,ξηρός,adjective,kai\,καί,conjunction,qa/sia,,,cu/n,σύν,preposition,tini,τις,pronoun,tw=n,a)lh/twn,ἄλητον,noun,,,,,,,,,,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(/de,ὅδε,pronoun,me/ntoi,μέντοι,particle,yu/cios,ψῦξις,noun,h(,ὁ,article,u(/lh,ὕλη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to/de,ὅδε,pronoun,me/ntoi,μέντοι,particle,a)/llote,ἄλλοτε,adverb,a)/llon,ἄλλος,adjective,w)/nhse,ὀνίνημι,verb,kai\,καί,conjunction,twu)to\n,a)/llote,ἄλλοτε,adverb,αὐτός,pronoun,a)/llw|,ἄλλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metecete/roisi,μετεξέτεροι,adjective,de\,δέ,particle,ta\,ὁ,article,a)leai/nonta,ἀλεαίνω,verb,cumfe/rei,συμφέρω,verb,kai\,καί,conjunction,twu)to\n,αὐτός,pronoun,a)/llote,a)/llw|,ἄλλος,adjective,ἄλλοτε,adverb,w)fele/ei,ὠφελέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lo/gos,λόγος,noun,de\,δέ,particle,kai\,καί,conjunction,to/de,ὅδε,pronoun,ka/rta,κάρτα,adverb,a)/ponon,ἄπονος,adjective,e)/mmenai,εἰμί,verb,ai)=ga,xrh\,χρή,verb,αἴξ,adjective,bota/nhs,βοτάνη,adjective,th=s,ὁ,article,i)/ridos,Ἶρις,proper,e)mfagei=n,ἐνεσθίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ph\n,ἐπήν,conjunction,de\,δέ,particle,plhsqh=|,πίμπλημι,verb,dialei/ponta,διαλείπω,verb,o(ko/son,ὁπόσος,adjective,h(,ὁ,article,nomh\,νομή,noun,e)n,th=|,ὁ,article,ἐν,preposition,gastri\,γαστήρ,noun,maxqei/h,μάσσω,verb,kataqu=sai,καταθύω,verb,th\n,ὁ,article,ai)=ga,αἴξ,adjective,h)de\,ἠδέ,conjunction,e)nto\s,th=s,ὁ,article,gastro\s,γαστήρ,noun,e)s,εἰς,preposition,th\n,ὁ,article,ἐντός,adverb,ko/pron,κόπρον,noun,e)gkru/yai,ἐγκρύπτω,verb,tw\,ὁ,article,po/de,πούς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa/rmaka,φάρμακον,noun,de\,δέ,particle,muri/a,μυρίος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,tou\s,ὁ,article,nose/ontas,νοσέω,verb,e(wutw=n,ἑαυτοῦ,pronoun,farmake/as,φαρμακεύς,noun,eu)po/rous,εὔπορος,adjective,ti/qhsi,h(,ὁ,article,τίθημι,verb,cumforh/,συμφορά,noun,tw=n,ὁ,article,de\,δέ,particle,i)htrw=n,ἰατρός,noun,ta\,ὁ,article,fa/rmaka,φάρμακον,noun,e)n,th=|si,ὁ,article,grafh=|si,γραφή,noun,lele/cetai,λέγω,verb,,,,ἐν,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=n,ὁ,article,nou/swn,νόσος,noun,me/zona,μέγας,adverb,xrh\,χρή,verb,ta\,ὁ,article,a)/kea,ἄκος,noun,e)s,εἰς,preposition,lu/sin,au)te/wn,αὐτός,pronoun,λύσις,noun,e)/mmenai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)le/fantos,ἐλέφας,adjective,de\,δέ,particle,thli/kou,τηλίκος,adjective,kakou=,κακός,adjective,ti/s,τίς,pronoun,a)cio/nikos,ἀξιόνικος,adjective,gi/gnoit',γίγνομαι,verb,a)\n,i)htrei/h,,,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,me/rei+,μέρος,noun,h)\,ἠέ,conjunction,spla/gxnw|,σπλάγχνον,noun,e(ni\,εἷς,adjective,h)\,ἠέ,conjunction,e)/ndon,e)nskh/ptei,ἐνσκήπτω,verb,ἔνδον,adverb,mou=non,μόνος,adjective,h)\,ἠέ,conjunction,e)/cw,ἔξω,adverb,to\,ὁ,article,kako\n,κακός,adjective,e(/rpei,ἕρπω,verb,a)lla\,e)/ndoqi/,ἔνδοθι,adverb,te,τε,particle,o(/lw|,ὅλος,adjective,tw=|,ὁ,article,ἀλλά,adverb,a)nqrw/pw|,ἄνθρωπος,noun,e)noike/ei,ἐνοικέω,verb,kai\,καί,conjunction,o(/lon,ὅλος,adjective,e)/cwqen,ἔξωθεν,adverb,a)mpe/xei,ἀμφιχέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)terpe\s,ἀτερπής,adverb,me\n,μέν,particle,kai\,καί,conjunction,fobero\n,φοβερός,adjective,i)dei=n,εἶδον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qhri/ou,θηρίον,noun,ga\r,γάρ,particle,i)de/h,ἰδέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de/os,δέος,noun,de\,δέ,particle,cumbiou=n,συμβιόω,verb,te,τε,particle,kai\,καί,conjunction,cundiaita=sqai,συνδιαιτάομαι,verb,ou),οὐ,adverb,mei=on,h)\,ἠέ,conjunction,μείων,adverb,loimw=|,λοιμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)napnoh=s,ἀναπνοή,noun,ga\r,γάρ,particle,e)s,εἰς,preposition,meta/dosin,μετάδοσις,noun,*rhi+di/h,,,bafh/,βαφή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,a)\n,ἄν,particle,w)=n,οὖν,particle,eu(/roi,εὑρίσκω,verb,tis,τις,pronoun,e)n,ἐν,preposition,i)htrikh=|,ἰατρικός,adjective,tou=de,a)/cion,ἄξιος,adjective,ὅδε,pronoun,e)/xon,ἔχω,verb,a)/kos,ἄκος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,ga\r,γάρ,particle,pa/nta,πᾶς,adjective,xrh\,χρή,verb,cumfe/rein,συμφέρω,verb,fa/rmaka,φάρμακον,noun,kai\,καί,conjunction,diai/thn,kai\,καί,conjunction,δίειμι,verb,si/dhra,σίδηρον,noun,kai\,καί,conjunction,pu=r,πῦρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ta/de,ὅδε,pronoun,kh)\n,εἰμί,verb,me\n,μέν,particle,e)/ti,ἔτι,adverb,neoto/kw|,νεότοκος,adjective,tw=|,ὁ,article,pa/qei+,prosba/lh|s,προσδαίω,verb,πάθος,adjective,e)lpi\s,ἐλπίς,noun,i)h/sios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,e)s,εἰς,preposition,a)kmh\n,ἀκμή,noun,h(/kh|,ἥκω,verb,gene/sios,γένεσις,noun,kai\,καί,conjunction,e)n,toi=si,ὁ,article,ἐν,preposition,spla/gxnoisi,σπλάγχνον,noun,e(drai=on,ἑδραῖος,adjective,i(/zh|,ἵζω,verb,poti\,πρός,preposition,kai\,καί,conjunction,e)s,εἰς,preposition,ta\,pro/swpa,πρόσωπον,noun,prosba/llh|,προσδαίω,verb,a)ne/lpistos,ἀνέλπιστος,adjective,o(,ὁ,article,ὁ,article,nose/wn,νοσέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/mnein,τέμνω,verb,w)=n,οὖν,particle,ta\s,ὁ,article,e)p',ἐπί,preposition,a)gkw=ni,ἀγκών,noun,fle/bas,φλέψ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/mfw,ἄμφω,noun,de/,δέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/mnein,τέμνω,verb,de\,δέ,particle,kai\,καί,conjunction,ta\s,ὁ,article,e)pi\,ἐπί,preposition,sfuroi=si,σφυρόν,noun,mh\,μή,conjunction,au)th=mar,,,,αὐτῆμαρ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kre/sson,κρείσσων,verb,ga\r,γάρ,particle,h(,ὁ,article,dia/stasis,διάστασις,noun,e)/s,εἰς,preposition,te,τε,particle,pollh\n,πολύς,adjective,th\n,tou=,ὁ,article,ὁ,article,ai(/matos,αἷμα,noun,*roh\n,,,kai\,καί,conjunction,e)s,εἰς,preposition,a)na/klhsin,ἀνάκλησις,noun,th=s,ὁ,article,duna/mios,,,,,,,,,,,,,δύναμις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xrew\n,χρεών,noun,ga\r,γάρ,particle,ai(=ma,αἷμα,noun,polla/kis,πολλάκις,adverb,kai\,καί,conjunction,pollo\n,πολύς,adjective,e)kxe/ai,ἐκχέω,verb,tou=,pa/qeos,πάθος,adjective,ὁ,article,th\n,ὁ,article,trofh/n,τροφή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smikro\n,μικρός,adjective,de\,δέ,particle,e)n,ἐν,preposition,au)te/w|,,,to\,ὁ,article,xrhsto\n,χρηστός,adjective,th=s,ὁ,article,fu/sios,h(,ὁ,article,φύσις,noun,trofh/,τροφή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cuntekm,,,ai/resqai,,,w)=n,οὖν,particle,a)faire/onta,ἀφαιρέω,verb,to\,ὁ,article,ponhro\n,πονηρός,adjective,kai\,καί,conjunction,e)/nthkton,meshgu\,μεσηγύ,adverb,ἔντηκτος,adjective,to\,ὁ,article,oi)kei=on,οἰκεῖος,adjective,me/sfi,,,a)\n,ἄν,particle,proapaudh/sh|,προαπαυδάω,verb,a)trofi/h|,ἀτροφία,noun,h(,nou=sos,νόσος,noun,,,,,,,,,,ὁ,article,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,ga\r,γάρ,particle,nearh\,νεαρός,adjective,cumplakei=sa,συμπλέκω,verb,tw=|,ὁ,article,sw/mati,σῶμα,adjective,xro/nw|,χρόνος,noun,makrw=|,h)mau/rwse,ἀμαυρόω,verb,μακρός,adjective,th\n,ὁ,article,palaih/n,παλαιός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,th\n,ὁ,article,i(erh\n,ἱερός,adjective,pipi/skein,πιπίσκω,verb,mh\,μή,conjunction,e)sa/pac,εἰσάπαξ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,gigne/sqw,γίγνομαι,verb,pa/nta,πᾶς,adjective,polla/kis,πολλάκις,adverb,e)c,ἐκ,preposition,a)nalh/yios,ἀνάληψις,noun,kai\,καί,conjunction,palindromi/hs,e)/stw,εἰμί,verb,παλινδρομία,noun,kai\,καί,conjunction,h(,ὁ,article,a)/llh,ἄλλος,adjective,ka/qarsis,κάθαρσις,noun,farmakw/dhs,φαρμακώδης,adjective,e)n,ἐν,preposition,siti/w|,,,,,,,,,,,,,σιτίον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(,ὁ,article,e)pi\,ἐπί,preposition,tw=|,ὁ,article,i)sxi/w|,ἴσχιον,noun,h(/n,ὅς,pronoun,e)/leca,λέγω,verb,e)/stw,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
