word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/1/lemma/@_entry,word/1/lemma/@_POS,word/10/lemma/@_entry,word/10/lemma/@_POS,word/13/lemma/@_entry,word/13/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form
*(iere/h,,,*dh/mhtros,e)gw/,ἐγώ,pronoun,pote,ποτέ,particle,kai\,καί,conjunction,pa/lin,πάλιν,adverb,*kabei/rwn,Κάβειροι,proper,w)=ner,ἀνήρ,noun,kai\,καί,conjunction,mete/peita,μετέπειμι,verb,*dindumh/nhs,h(,ὁ,article,grh=us,γραῦς,adjective,geno/mhn,h(,ὁ,article,nu=n,νῦν,adverb,ko/nis,κόνις,noun,Δημήτηρ,proper,Δινδυμήνη,proper,γίγνομαι,verb,h(,ὁ,article,'n,ἐν,preposition,o)/tlois,,,*)eleuqou=s,,,pollw=n,πολύς,adjective,prostasi/h,προστασία,noun,ne/wn,νέος,adjective,gunaikw=n,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,moi,te/kn',τέκνον,noun,e)ge/nonto,γίγνομαι,verb,du/',δύη,adjective,a)/rsena,ἄρσην,noun,kh)pe/mus',,,e)kei/nwn,ἐκεῖνος,pronoun,eu)gh/rws,,,e)ni\,ἐν,preposition,xersi/n,,,,,,,,,,,,,,,,,ἐγώ,pronoun,χείρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/rpe,ἕρπω,verb,xai/rwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,χαίρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(/misu/,ἥμισυς,adjective,meu,yuxh=s,ψυχή,noun,e)/ti,ἔτι,adverb,to\,ὁ,article,pne/on,πνέω,verb,h(/misu,ἥμισυς,adjective,d',δέ,particle,ou)k,οὐ,adverb,oi)=d',οἶδα,verb,ei)/t',*)/eros,ἔρος,noun,ei)/t',εἴτε,adverb,*)ai/dhs,h(/rpase,ἁρπάζω,verb,plh\n,πλήν,preposition,a)fane/s,ἀφανής,adjective,ἐγώ,pronoun,εἴτε,adverb,Ἅιδης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,r(a/,tin',τις,pronoun,e)s,εἰς,preposition,pai/dwn,παῖς,adjective,pa/lin,πάλιν,adverb,w)/|ixeto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἄρα,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,me\n,a)pei=pon,ἀπεῖπον,verb,polla/ki,πολλάκις,adverb,th\n,ὁ,article,drh=stin,δρηστήρ,noun,mh\,μή,conjunction,u(pode/xesqe,ὑποδέχομαι,verb,ne/oi,νέος,adjective,,,,,,,,,,,,,,,,,,,,,μέν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)=,οὐ,adverb,tis,sundifh/son,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)kei=se,ἐκεῖσε,adverb,ga\r,h(,ὁ,article,liqo/leustos,λιθόλευστος,adjective,kei/nh,ἐκεῖνος,pronoun,kai\,καί,conjunction,du/serws,δύσερως,adjective,oi)=d',οἶδα,verb,o(/ti,ὅστις,pronoun,pou,πού,adverb,stre/fetai,,,,,,,,,,,,,,,,,γάρ,particle,στρέφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(/misu/,ἥμισυς,adjective,meu,yuxh=s,ψυχή,noun,e)/ti,ἔτι,adverb,to\,ὁ,article,pne/on,πνέω,verb,h(/misu,ἥμισυς,adjective,d',δέ,particle,ou)k,οὐ,adverb,oi)=d',οἶδα,verb,ei)/t',*)/eros,ἔρος,noun,ei)/t',εἴτε,adverb,*)ai/dhs,h(/rpase,ἁρπάζω,verb,plh\n,πλήν,preposition,a)fane/s,ἀφανής,adjective,ἐγώ,pronoun,εἴτε,adverb,Ἅιδης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,r(a/,tin',τις,pronoun,e)s,εἰς,preposition,pai/dwn,παῖς,adjective,pa/lin,πάλιν,adverb,w)/|ixeto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἄρα,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,me\n,a)pei=pon,ἀπεῖπον,verb,polla/ki,πολλάκις,adverb,th\n,ὁ,article,drh=stin,δρηστήρ,noun,mh\,μή,conjunction,u(pode/xesqe,ὑποδέχομαι,verb,ne/oi,νέος,adjective,,,,,,,,,,,,,,,,,,,,,μέν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)=,οὐ,adverb,tis,sundifh/son,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)kei=se,ἐκεῖσε,adverb,ga\r,h(,ὁ,article,liqo/leustos,λιθόλευστος,adjective,kei/nh,ἐκεῖνος,pronoun,kai\,καί,conjunction,du/serws,δύσερως,adjective,oi)=d',οἶδα,verb,o(/ti,ὅστις,pronoun,pou,πού,adverb,stre/fetai,,,,,,,,,,,,,,,,,γάρ,particle,στρέφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,me\n,e(kw/n,ἑκών,adjective,*)arxi=n',Ἀρχῖνος,proper,e)pekw/masa,ἐπικωμάζω,verb,muri/a,μυρίος,adjective,me/mfou,μέμφομαι,verb,ei),εἰ,conjunction,d',δέ,particle,a)/kwn,ἀέκων,adjective,h(/kw,th\n,ὁ,article,prope/teian,προπέτεια,noun,e)/a,,,,,,,,,,μέν,particle,ἥκω,verb,ἀίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/krhtos,ἄκρατος,adjective,kai\,*)/erws,ἔρως,noun,m',ἐγώ,pronoun,h)na/gkasan,ἀναγκάζω,verb,w(=n,ὅς,pronoun,o(,ὁ,article,me\n,μέν,particle,au)tw=n,αὐτός,pronoun,ei(=lken,ἕλκω,verb,o(,d',δέ,particle,ou)k,οὐ,adverb,ei)/a,th\n,ὁ,article,prope/teian,προπέτεια,noun,e)a=n,ἀίω,verb,καί,conjunction,ὁ,article,ἀίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)lqw\n,ἔρχομαι,verb,d',ou)k,οὐ,adverb,e)bo/hsa,βοάω,verb,ti/s,τίς,pronoun,h)\,ἠέ,conjunction,ti/nos,τίς,pronoun,a)ll',ἀλλά,adverb,e)fi/lhsa,φιλέω,verb,th\n,ὁ,article,flih/n,,,,,,,,,,,,,,,,,δέ,particle,φλιά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,tou=t',e)/st',εἰμί,verb,a)di/khm',ἀδίκημα,noun,a)dike/w,ἀδικέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,me\n,e(kw/n,ἑκών,adjective,*)arxi=n',Ἀρχῖνος,proper,e)pekw/masa,ἐπικωμάζω,verb,muri/a,μυρίος,adjective,me/mfou,μέμφομαι,verb,ei),εἰ,conjunction,d',δέ,particle,a)/kwn,ἀέκων,adjective,h(/kw,th\n,ὁ,article,prope/teian,προπέτεια,noun,e)/a,,,,,,,,,,μέν,particle,ἥκω,verb,ἀίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/krhtos,ἄκρατος,adjective,kai\,*)/erws,ἔρως,noun,m',ἐγώ,pronoun,h)na/gkasan,ἀναγκάζω,verb,w(=n,ὅς,pronoun,o(,ὁ,article,me\n,μέν,particle,au)tw=n,αὐτός,pronoun,ei(=lken,ἕλκω,verb,o(,d',δέ,particle,ou)k,οὐ,adverb,ei)/a,th\n,ὁ,article,prope/teian,προπέτεια,noun,e)a=n,ἀίω,verb,καί,conjunction,ὁ,article,ἀίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)lqw\n,ἔρχομαι,verb,d',ou)k,οὐ,adverb,e)bo/hsa,βοάω,verb,ti/s,τίς,pronoun,h)\,ἠέ,conjunction,ti/nos,τίς,pronoun,a)ll',ἀλλά,adverb,e)fi/lhsa,φιλέω,verb,th\n,ὁ,article,flih/n,,,,,,,,,,,,,,,,,δέ,particle,φλιά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,tou=t',e)/st',εἰμί,verb,a)di/khm',ἀδίκημα,noun,a)dike/w,ἀδικέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/lkos,ἕλκος,noun,e)/xwn,o(,ὁ,article,cei=nos,ξένος,noun,e)la/nqanen,λανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,a)nihro\n,pneu=ma,πνεῦμα,noun,dia\,διά,preposition,sthqe/wn,στῆθος,noun,'ei)=des,εἶδον,verb,a)nhga/geto,ἀνάγω,verb,to\,ὁ,article,tri/ton,τρίτος,adjective,h(ni/k',ἡνίκα,adverb,e)/pine,ta\,ὁ,article,de\,δέ,particle,r(o/da,fulloboleu=nta,φυλλοβολέω,verb,tw)ndro\s,ἀνήρ,noun,a)po\,ἀπό,preposition,ἀνιαρός,adjective,πίνω,verb,ῥόδον,noun,stefa/nwn,στέφανος,noun,pa/nt',πᾶς,adjective,e)ge/nonto,γίγνομαι,verb,xamai/,χαμαί,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)/pthtai,ὀπτάω,verb,me/ga,dh/,δή,particle,ti,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μέγας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,dai/monas,ou)k,οὐ,adverb,a)po\,ἀπό,preposition,r(usmou=,ῥυθμός,noun,ei)ka/zw,εἰκάζω,verb,fwro\s,φώρ,noun,d',δέ,particle,i)/xnia,ἴχνιον,noun,fw\r,φώρ,noun,e)/maqon,,,,,,,,,,,,,,,,,δαίμων,adjective,μανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/lkos,ἕλκος,noun,e)/xwn,o(,ὁ,article,cei=nos,ξένος,noun,e)la/nqanen,λανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,a)nihro\n,pneu=ma,πνεῦμα,noun,dia\,διά,preposition,sthqe/wn,στῆθος,noun,'ei)=des,εἶδον,verb,a)nhga/geto,ἀνάγω,verb,to\,ὁ,article,tri/ton,τρίτος,adjective,h(ni/k',ἡνίκα,adverb,e)/pine,ta\,ὁ,article,de\,δέ,particle,r(o/da,fulloboleu=nta,φυλλοβολέω,verb,tw)ndro\s,ἀνήρ,noun,a)po\,ἀπό,preposition,ἀνιαρός,adjective,πίνω,verb,ῥόδον,noun,stefa/nwn,στέφανος,noun,pa/nt',πᾶς,adjective,e)ge/nonto,γίγνομαι,verb,xamai/,χαμαί,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)/pthtai,ὀπτάω,verb,me/ga,dh/,δή,particle,ti,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μέγας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,dai/monas,ou)k,οὐ,adverb,a)po\,ἀπό,preposition,r(usmou=,ῥυθμός,noun,ei)ka/zw,εἰκάζω,verb,fwro\s,φώρ,noun,d',δέ,particle,i)/xnia,ἴχνιον,noun,fw\r,φώρ,noun,e)/maqon,,,,,,,,,,,,,,,,,δαίμων,adjective,μανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,ti,nai\,ναί,adverb,to\n,ὁ,article,*pa=na,Πάν,proper,kekrumme/non,κρύπτω,verb,e)/sti,εἰμί,verb,ti,τις,pronoun,tau/th|,ταύτῃ,adverb,nai\,ναί,adverb,ma\,*diw/nuson,Διόνυσος,proper,pu=r,πῦρ,noun,u(po\,th=|,ὁ,article,spodih=|,σποδιά,noun,,,,τις,pronoun,μά,particle,ὑπό,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,qarse/w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,θαρσέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,dh/,me,ἐγώ,pronoun,peri/pleke,περιπλέκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,δή,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polla/ki,πολλάκις,adverb,lh/qei,toi=xon,τοῖχος,noun,u(potrw/gwn,ὑποτρώγω,verb,h(su/xios,ἡσύχιος,adverb,potamo/s,ποταμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,λανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=,ὁ,article,kai\,nu=n,νῦν,adverb,dei/doika,δείδω,verb,*mene/cene,Μενέξενος,proper,mh/,μή,conjunction,me,ἐγώ,pronoun,pareisdu\s,παρεισδύνω,verb,ou(=tos,οὗτος,pronoun,o(,ὁ,article,sige/rphs,ei)s,εἰς,preposition,to\n,ὁ,article,e)/rwta,ba/lh|,βάλλω,verb,,,,,,,καί,conjunction,σιγέρπης,noun,ἔρως,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,ti,nai\,ναί,adverb,to\n,ὁ,article,*pa=na,Πάν,proper,kekrumme/non,κρύπτω,verb,e)/sti,εἰμί,verb,ti,τις,pronoun,tau/th|,ταύτῃ,adverb,nai\,ναί,adverb,ma\,*diw/nuson,Διόνυσος,proper,pu=r,πῦρ,noun,u(po\,th=|,ὁ,article,spodih=|,σποδιά,noun,,,,τις,pronoun,μά,particle,ὑπό,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,qarse/w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,θαρσέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,dh/,me,ἐγώ,pronoun,peri/pleke,περιπλέκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,δή,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polla/ki,πολλάκις,adverb,lh/qei,toi=xon,τοῖχος,noun,u(potrw/gwn,ὑποτρώγω,verb,h(su/xios,ἡσύχιος,adverb,potamo/s,ποταμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,λανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
