word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS
tou\s,ὁ,article,d',δέ,particle,a)/mudis,ἄμυδις,adverb,blhxh/,βληχή,noun,te,τε,particle,di',διά,preposition,h)e/ros,ἀήρ,adjective,i(/keto,ἱκνέομαι,verb,mh/lwn,μῆλον,noun,mukhqmo/s,μυκηθμός,noun,te,τε,particle,bow=n,βόα,noun,au)tosxedo\n,αὐτοσχεδόν,adverb,ou)/at',οὖς,noun,e)/ballen,βάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ta\,ὁ,article,me\n,μέν,particle,e(rsh/enta,ἑρσήεις,adjective,kata\,κατά,preposition,dri/a,δρίος,adjective,poimai/nesken,ποιμαίνω,verb,o(plote/rh,ὁπλότερος,adjective,*fae/qousa,Φαέθουσα,proper,qugatrw=n,θυγάτηρ,adjective,*)heli/oio,Ἥλιος,proper,a)rgu/reon,ἀργύρεος,adjective,xai=on,χαῖον,noun,pala/mh|,παλάμη,noun,e)/ni,ἐν,preposition,phxu/nousa,πηχύνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*lampeti/h,Λαμπετίη,proper,d',δέ,particle,e)pi\,ἐπί,preposition,bousi\n,βοῦς,noun,o)reixa/lkoio,ὀρείχαλκος,noun,faeinou=,φαεινός,adjective,pa/llen,πάλλω,verb,o)phdeu/ousa,ὀπηδεύω,verb,kalau/ropa,καλαῦροψ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\s,ὁ,article,de\,δέ,particle,kai\,καί,conjunction,au)toi\,αὐτός,pronoun,boskome/nas,βόσκω,verb,potamoi=o,ποταμός,noun,par',παρά,preposition,u(/dasin,ὕδωρ,noun,ei)soro/wnto,εἰσοράω,verb,a)\m,ἀνά,preposition,pedi/on,πεδίον,noun,kai\,καί,conjunction,e(/los,ἕλος,noun,leimw/nion,λειμώνιον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de/,οὐδέ,particle,tis,τις,pronoun,h)=en,εἰμί,verb,kuane/h,κυάνεος,adjective,meta\,μετά,preposition,th=|si,ὁ,article,de/mas,δέμας,noun,pa=sai,πᾶς,adjective,de\,δέ,particle,ga/lakti,γάλα,noun,ei)do/menai,εἴδομαι,verb,xruse/oisi,χρύσεος,adjective,kera/asi,,,kudia/askon,κυδιάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,me\n,μέν,particle,ta\s,ὁ,article,para/meibon,παραμείβω,verb,e)p',ἐπί,preposition,h)/mati,ἦμαρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nukti\,νύξ,adjective,d',δέ,particle,i)ou/sh|,εἶμι,verb,pei=ron,ἀπολάω,verb,a(lo\s,ἅλς,adjective,me/ga,μέγας,adverb,lai=tma,λαῖτμα,noun,kexarme/noi,χαίρω,verb,o)/fra,ὄφρα,conjunction,kai\,καί,conjunction,au)=tis,αὖθις,adverb,*)hw\s,Ἠώς,proper,h)rigenh\s,ἠριγενής,adjective,fe/ggos,φέγγος,noun,ba/le,βάλλω,verb,nissome/noisin,νίσσομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de/,δέ,particle,tis,τις,pronoun,porqmoi=o,πορθμός,noun,paroite/rh,παροίτερος,adjective,*)ioni/oio,Ἰόνιος,proper,a)mfilafh\s,ἀμφιλαφής,adverb,pi/eira,πίειρα,adjective,*kerauni/h|,Κεραύνιος,proper,ei)n,ἐν,preposition,a(li\,ἁλίς,noun,nh=sos,νῆσος,noun,h(=|,ὅς,pronoun,u(/po,ὑπό,preposition,dh\,δή,particle,kei=sqai,κέω,verb,dre/panon,δρέπανον,noun,fa/tis,φάτις,adjective,i(/late,,,*mou=sai,Μοῦσα,proper,ou)k,οὐ,adverb,e)qe/lwn,ἐθέλω,verb,e)ne/pw,ἐνέπω,verb,prote/rwn,πρότερος,adjective,e)/pos,ἔπος,adjective,w(=|,ὅς,pronoun,a)po\,ἀπό,preposition,patro\s,πατήρ,noun,mh/dea,μῆδος,noun,nhleiw=s,νηλειής,adverb,e)/tamen,τέμνω,verb,*kro/nos,Κρόνος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ἕ,pronoun,de/,δέ,particle,e(,ἕ,pronoun,*dhou=s,Δηώ,proper,klei/ousi,κλέω,verb,xqoni/hs,χθόνιος,adjective,kalamhto/mon,καλαμητόμος,adjective,e)/mmenai,εἰμί,verb,a(/rphn,ἅρπη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*dhw\,Δηώ,proper,ga\r,γάρ,particle,kei/nh|,ἐκεῖνος,pronoun,e)ni\,ἐν,preposition,dh/,δή,particle,pote,ποτέ,particle,na/ssato,ναίω,verb,gai/h|,γαῖα,noun,*tith=nas,Τιτάν,proper,d',δέ,particle,e)/dae,δάω,verb,sta/xun,στάχυς,adjective,o)/mpnion,ὄμπνιος,adjective,a)mh/sasqai,ἀμάω,verb,*ma/krida,Μάκρις,proper,filame/nh,φιλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*drepa/nh,δρεπάνη,adjective,to/qen,τόθεν,adverb,e)klh/istai,κλῄζω,verb,ou)/noma,ὄνομα,adjective,*faih/kwn,Φαίαξ,proper,i(erh\,ἱερός,adjective,trofo/s,τροφός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(=s,ὡς,conjunction,de\,δέ,particle,kai\,καί,conjunction,au)toi\,αὐτός,pronoun,ai(/matos,αἷμα,noun,*ou)rani/oio,Οὐράνιος,proper,ge/nos,γένος,noun,*fai/hkes,Φαίαξ,proper,e)/asin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,*)argw\,Ἀργός,proper,pole/essin,πόλις,adjective,e)nisxome/nh,ἐνέχω,verb,kama/toisin,κάματος,noun,*qrinaki/hs,Θρινάκιος,proper,au)/rh|s,αὔρα,noun,i(/ket',ἵκω,verb,e)c,ἐκ,preposition,a(lo/s,ἅλς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ἕ,pronoun,d',δέ,particle,a)ganh=|sin,ἀγανός,adjective,*)alki/noos,Ἀλκίνοος,proper,laoi/,λαός,noun,te,τε,particle,quhpoli/h|sin,θυηπολία,noun,i)o/ntas,εἶμι,verb,deide/xat',δέχομαι,verb,a)spasi/ws,ἀσπάσιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,de/,δέ,particle,sfisi,σφεῖς,pronoun,kagxala/asken,,,pa=sa,πᾶς,adjective,po/lis,πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fai/hs,φημί,verb,ken,ἄν,particle,e(oi=s,ἑός,adjective,e)pi\,ἐπί,preposition,paisi\,παῖς,adjective,ga/nusqai,γάνυμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,d',δέ,particle,au)toi\,αὐτός,pronoun,h(/rwes,ἥρως,noun,a)na\,ἀνά,preposition,plhqu\n,πληθύς,noun,kexa/ronto,χαίρω,verb,tw=|,ὁ,article,i)/keloi,ἴκελος,adjective,oi(=o/n,οἷος,adjective,te,τε,particle,mesaita/th|,μέσος,adjective,e)mbebaw=tes,ἐμβαίνω,verb,*ai(moni/h|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/llon,μέλλω,verb,de\,δέ,particle,boh=|,βοείη,noun,e)/ni,ἐν,preposition,qwrh/cesqai,θωρήσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(=de,ὧδε,adverb,ma/l',μάλα,adverb,a)gxi/molon,ἀγχίμολος,adjective,strato\s,στρατός,noun,a)/spetos,ἄσπετος,adjective,e)cefaa/nqh,ἐκφαίνω,verb,*ko/lxwn,Κόλχος,proper,oi(\,ὁ,article,*po/ntoio,Πόντος,proper,kata\,κατά,preposition,sto/ma,στόμα,noun,kai\,καί,conjunction,dia\,διά,preposition,pe/tras,πέτρα,noun,*kuane/as,Κυάνεαι,proper,masth=res,μαστήρ,noun,a)risth/wn,ἀριστεύς,noun,e)pe/rhsan,περάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*mh/deian,Μηδεία,proper,d',δέ,particle,e)/caiton,ἔξαιτος,adjective,e(ou=,ἑός,adjective,e)s,εἰς,preposition,patro\s,πατήρ,noun,a)/gesqai,ἄγω,verb,i(/ent',ἵημι,verb,a)profa/tws,ἀπρόφατος,adjective,h)e\,ἠέ,conjunction,stono/essan,στονόεις,adjective,a)uth\n,ἀυτή,noun,nwmh/sein,νωμάω,verb,xaleph=|sin,χαλεπός,adjective,o(mo/kleon,ὁμοκλάω,verb,a)tropi/h|sin,ἀτροπία,noun,au)=qi/,αὖθι,adverb,te,τε,particle,kai\,καί,conjunction,mete/peita,μετέπειμι,verb,su\n,σύν,preposition,*ai)h/tao,Αἰήτης,proper,keleu/qw|,κέλευθος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla/,ἀλλά,adverb,sfeas,σφεῖς,pronoun,kate/ruken,κατερυκάνω,verb,e)peigome/nous,ἐπείγω,verb,pole/moio,πόλεμος,noun,krei/wn,κρείων,noun,*)alki/noos,Ἀλκίνοος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leli/hto,,,ga\r,γάρ,particle,a)mfote/roisin,ἀμφότερος,adjective,dhioth=tos,δηιοτής,noun,a)/neuqen,ἄνευθε,preposition,u(pe/rbia,ὑπέρβιος,adjective,nei/kea,νεῖκος,noun,lu=sai,λύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kou/rh,κόρη,noun,d',δέ,particle,ou)lome/nw|,οὐλόμενον,noun,u(po\,ὑπό,preposition,dei/mati,δεῖμα,noun,polla\,πολύς,adjective,me\n,μέν,particle,au)tou\s,αὐτός,pronoun,*ai)soni/dew,,,e(ta/rous,ἑταῖρος,noun,meili/sseto,μειλίσσω,verb,polla\,πολύς,adjective,de\,δέ,particle,xersi\n,χείρ,noun,*)arh/ths,Ἀρήτη,proper,gou/nwn,γόνυ,noun,a)lo/xou,ἄλοχος,adjective,qi/gen,θιγγάνω,verb,*)alkino/oio,Ἀλκίνοος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gounou=mai,γουνόομαι,verb,basi/leia,βασίλειον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,i(/laqi,ἵλημι,verb,mhde/,μηδέ,particle,me,ἐγώ,pronoun,*ko/lxois,Κόλχος,proper,e)kdw/h|s,ἐκδίδωμι,verb,w(=|,ὅς,pronoun,patri\,πατήρ,noun,komize/men,κομίζω,verb,ei)/,εἰ,conjunction,nu,νῦν,adverb,kai\,καί,conjunction,au)th\,αὐτός,pronoun,a)nqrw/pwn,ἄνθρωπος,noun,geneh=s,γενεά,noun,mi/a,εἷς,adjective,fe/rbeai,φέρβω,verb,oi(=sin,ὅς,pronoun,e)s,εἰς,preposition,a)/thn,ἄτη,noun,w)ku/tatos,ὠκύτης,noun,kou/fh|si,κοῦφος,adjective,qe/ei,θέω,verb,no/os,νόος,adjective,a)mplaki/h|sin,ἀμπλάκημα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,e)moi\,ἐγώ,pronoun,e)k,ἐκ,preposition,pukinai\,πυκινός,adjective,e)/peson,ἐφέζομαι,verb,fre/nes,φρήν,noun,ou),οὐ,adverb,me\n,μέν,particle,e(/khti,ἕκητι,adverb,margosu/nhs,μαργοσύνη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/stw,οἶδα,verb,d',δέ,particle,i(ero\n,ἱερός,adjective,fa/os,φάος,adjective,*)heli/oio,Ἥλιος,proper,i)/stw,οἶδα,verb,nuktipo/lou,νυκτιπόλος,adjective,*pershi/dos,Περσηίς,proper,o)/rgia,ὄργια,noun,kou/rhs,κόρη,noun,mh\,μή,conjunction,me\n,μέν,particle,e)gw\n,ἐγώ,pronoun,e)qe/lousa,ἐθέλω,verb,su\n,σύν,preposition,a)ndra/sin,ἀνήρ,noun,a)llodapoi=sin,ἀλλοδαπός,adjective,kei=qen,ἐκεῖθεν,adverb,a)fwrmh/qhn,ἀφορμάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stugero\n,στυγερός,adjective,de/,δέ,particle,me,ἐγώ,pronoun,ta/rbos,τάρβος,noun,e)/peisen,ἐφίζω,verb,th=sge,,,fugh=s,φυγή,noun,mnh/sasqai,μιμνήσκω,verb,o(/t',ὅτε,conjunction,h)/liton,ἀλιταίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de/,οὐδέ,particle,tis,τις,pronoun,a)/llh,ἄλλος,adjective,mh=tis,μῆτις,noun,e)/hn,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/ti,ἔτι,adverb,moi,ἐγώ,pronoun,mi/trh,μίτρα,noun,me/nei,μένω,verb,w(s,ὡς,conjunction,e)ni\,ἐν,preposition,patro\s,πατήρ,noun,dw/masin,δῶμα,noun,a)/xrantos,ἄχραντος,adjective,kai\,καί,conjunction,a)kh/ratos,ἀκήρατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)le/aire,ἐλεαίρω,verb,po/tna,πότνα,adjective,teo/n,τεός,adjective,te,τε,particle,po/sin,πόσις,noun,meili/sseo,μειλίσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soi\,σύ,pronoun,d',δέ,particle,o)pa/seian,ὀπάζω,verb,a)qa/natoi,ἀθάνατος,adjective,bi/oto/n,βίοτος,noun,te,τε,particle,telesfo/ron,τελεσφόρος,adjective,a)glai/+hn,ἀγλαία,noun,te,τε,particle,kai\,καί,conjunction,pai=das,παῖς,adjective,kai\,καί,conjunction,ku=dos,κῦδος,noun,a)porqh/toio,ἀπόρθητος,adjective,po/lhos',πόλις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=a,τοῖος,adjective,me\n,μέν,particle,*)arh/thn,Ἀρήτη,proper,gouna/zeto,γουνάζομαι,verb,da/kru,δάκρυον,noun,xe/ousa,χάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=a,τοῖος,adjective,d',δέ,particle,a)risth/wn,ἀριστεύς,noun,e)pamoibadi\s,ἐπαμοιβαδίς,adverb,a)/ndra,ἀνήρ,noun,e(/kaston,ἕκαστος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(me/wn,σύ,pronoun,w)=,ὦ,interjection,pe/ri,περί,preposition,dh\,δή,particle,me/ga,μέγας,adverb,fe/rtatoi,φέρτατος,adjective,a)mfi/,ἀμφί,preposition,t',τε,particle,a)e/qlois,ἆθλον,noun,w(=n,ὅς,pronoun,ka/mon,κάμνω,verb,u(mete/roisin,ὑμέτερος,adjective,a)tu/zomai,ἀτύζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(=s,ὅς,pronoun,i)o/thti,ἰότης,adjective,tau/rous,ταῦρος,noun,t',τε,particle,e)zeu/casqe,ζεύγνυμι,verb,kai\,καί,conjunction,e)k,ἐκ,preposition,qe/ros,θέρος,noun,ou)loo\n,οὐλοός,adjective,a)ndrw=n,ἀνήρ,noun,kei/rate,κείρω,verb,ghgene/wn,γηγενής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(=s,ὅς,pronoun,ei(/neken,ἕνεκα,preposition,*ai(moni/hnde,,,xru/seon,χρύσεος,adjective,au)ti/ka,αὐτίκα,adverb,kw=as,κῶας,noun,a)na/cete,ἀνάγω,verb,nosth/santes,νοστέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(/d',ὅδε,pronoun,e)gw/,ἐγώ,pronoun,h(\,ὅς,pronoun,pa/trhn,φράτρα,noun,te,τε,particle,kai\,καί,conjunction,ou(\s,ὅς,pronoun,w)/lessa,ὄλλυμι,verb,tokh=as,τοκεύς,noun,h(\,ὅς,pronoun,do/mon,δόμος,noun,h(\,ὅς,pronoun,su/mpasan,σύμπας,adjective,e)ufrosu/nhn,εὐφροσύνη,noun,bio/toio,βίοτος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u)/mmi,σύ,pronoun,de\,δέ,particle,kai\,καί,conjunction,pa/trhn,φράτρα,noun,kai\,καί,conjunction,dw/mata,δῶμα,noun,naie/men,ναίω,verb,au)=tis,αὖθις,adverb,h)/nusa,ἀνύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
