word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
pw=s,πῶς,adverb,ga/r,γάρ,particle,tis,τις,pronoun,e)xqroi=s,ἐχθρός,adjective,e)xqra\,ἐχθρός,adjective,porsu/nwn,πορσύνω,verb,fi/lois,φίλος,adjective,dokou=sin,δοκέω,verb,ei)=nai,εἰμί,verb,phmonh=s,πημονή,noun,a)rku/stat',ἀρκύστατος,adjective,a)\n,ἄν,particle,fra/ceien,φράσσω,verb,u(/yos,ὕψος,noun,krei=sson,κρείσσων,verb,e)kphdh/matos,ἐκπήδημα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)moi\,ἐγώ,pronoun,d',δέ,particle,a)gw\n,ἀγών,noun,o(/d',ὅδε,pronoun,ou)k,οὐ,adverb,a)fro/ntistos,ἀφρόντιστος,adjective,pa/lai,πάλαι,adverb,nei/khs,νείκη,noun,palaia=s,παλαιός,adjective,h)=lqe,ἔρχομαι,verb,su\n,σύν,preposition,xro/nw|,χρόνος,noun,ge,γε,particle,mh/n,μήν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/sthka,ἵστημι,verb,d',δέ,particle,e)/nq',ἔνθα,adverb,e)/pais',ἐπαείδω,verb,e)p',ἐπί,preposition,e)ceirgasme/nois,ἐξεργάζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,d',δέ,particle,e)/praca,πράσσω,verb,kai\,καί,conjunction,ta/d',ὅδε,pronoun,ou)k,οὐ,adverb,a)rnh/somai,ἀρνέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,mh/te,μήτε,particle,feu/gein,φεύγω,verb,mh/t',μήτε,particle,a)mu/nesqai,ἀμύνω,verb,mo/ron,μόρον,noun,a)/peiron,ἄπειρος,adjective,a)mfi/blhstron,ἀμφίβληστρον,noun,w(/sper,ὥσπερ,adverb,i)xqu/wn,ἰχθύς,noun,peristixi/zw,περιστιχίζω,verb,plou=ton,πλοῦτος,noun,ei(/matos,εἷμα,noun,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pai/w,παίω,verb,de/,δέ,particle,nin,νιν,pronoun,di/s,δίς,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)n,ἐν,preposition,duoi=n,δύο,adjective,oi)mwgma/toin,οἴμωγμα,noun,meqh=ken,μεθήκω,verb,au(tou=,ἑαυτοῦ,pronoun,kw=la,κῶλον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,peptwko/ti,πίπτω,verb,tri/thn,τρίτος,adjective,e)pendi/dwmi,ἐπενδίδωμι,verb,tou=,ὁ,article,kata\,κατά,preposition,xqono\s,χθών,noun,*dio\s,Ζεύς,proper,nekrw=n,νεκρός,noun,swth=ros,σωτήρ,noun,eu)ktai/an,εὐκταῖος,adjective,xa/rin,χάρις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,to\n,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,qumo\n,θυμός,noun,o(rmai/nei,ὁρμαίνω,verb,pesw/n,πίπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)kfusiw=n,ἐκφυσιάω,verb,o)cei=an,ὀξύς,adjective,ai(/matos,αἷμα,noun,sfagh\n,σφαγή,noun,ba/llei,βάλλω,verb,m',ἐγώ,pronoun,e)remnh=|,ἐρεμνός,adjective,yaka/di,ψακάς,adjective,foini/as,φοίνιος,adjective,dro/sou,δρόσος,noun,xai/rousan,χαίρω,verb,ou)de\n,οὐδείς,pronoun,h(=sson,ἥσσων,adverb,h)\,ἠέ,conjunction,diosdo/tw|,Διόσδοτος,proper,ga/nei,γάνος,adjective,sporhto\s,σπορητός,noun,ka/lukos,κάλυξ,noun,e)n,ἐν,preposition,loxeu/masin,λόχευμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,w(=d',ὧδε,adverb,e)xo/ntwn,ἔχω,verb,pre/sbos,πρέσβος,noun,*)argei/wn,Ἀργᾶς,proper,to/de,ὅδε,pronoun,xai/roit',χαίρω,verb,a)/n,ἄν,particle,ei),εἰ,conjunction,xai/roit',χαίρω,verb,e)gw\,ἐγώ,pronoun,d',δέ,particle,e)peu/xomai,ἐπεύχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,d',δέ,particle,h)=n,εἰμί,verb,prepo/ntwn,πρέπω,verb,w(/st',ὥστε,conjunction,e)pispe/ndein,ἐπισπένδω,verb,nekrw=|,νεκρός,noun,tw=|d',ὅδε,pronoun,a)\n,ἄν,particle,dikai/ws,δίκαιος,adjective,h)=n,εἰμί,verb,u(perdi/kws,ὑπέρδικος,adjective,me\n,μέν,particle,ou)=n,οὖν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tosw=nde,τοσόσδε,adjective,krath=r',κρατήρ,noun,e)n,ἐν,preposition,do/mois,δόμος,noun,kakw=n,κακός,adjective,o(/de,ὅδε,pronoun,plh/sas,πίμπλημι,verb,a)rai/wn,ἀραῖος,adjective,au)to\s,αὐτός,pronoun,e)kpi/nei,ἐκπίνω,verb,molw/n,βλώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qauma/zome/n,θαυμάζω,verb,sou,σύ,pronoun,glw=ssan,γλῶσσα,noun,w(s,ὡς,conjunction,qrasu/stomos,θρασύστομος,adjective,h(/tis,ὅστις,pronoun,toio/nd',τοιόσδε,adjective,e)p',ἐπί,preposition,a)ndri\,ἀνδρίς,noun,kompa/zeis,κομπάζω,verb,lo/gon,λόγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peira=sqe/,πειράω,verb,mou,ἐγώ,pronoun,gunaiko\s,γυνή,noun,w(s,ὡς,conjunction,a)fra/smonos,ἀφράδμων,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,d',δέ,particle,a)tre/stw|,ἄτρεστος,adjective,kardi/a|,καρδία,noun,pro\s,πρός,preposition,ei)do/tas,οἶδα,verb,le/gw,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,ai)nei=n,αἰνέω,verb,ei)/te,εἴτε,adverb,me,ἐγώ,pronoun,ye/gein,ψέγω,verb,qe/leis,ἐθέλω,verb,o(/moion,ὅμοιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=to/s,οὗτος,pronoun,e)stin,εἰμί,verb,*)agame/mnwn,Ἀγαμέμνων,proper,e)mo\s,ἐμός,adjective,po/sis,πόσις,noun,nekro\s,νεκρός,noun,de/,δέ,particle,th=sde,ὅδε,pronoun,decia=s,δεξιός,adjective,xero\s,χείρ,noun,e)/rgon,ἔργον,noun,dikai/as,δίκαιος,adjective,te/ktonos,τέκτων,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta/d',ὅδε,pronoun,w(=d',ὧδε,adverb,e)/xei,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,kako/n,κακός,adjective,w)=,ὦ,interjection,gu/nai,γυνή,noun,xqonotrefe\s,χθονοτρεφής,adjective,e)dano\n,ἐδανός,adjective,h)\,ἠέ,conjunction,poto\n,ποτός,adjective,pasame/na,πάομαι,verb,r(uta=s,ῥυτός,adjective,e)c,ἐκ,preposition,a(lo\s,ἅλς,adjective,o)ro/menon,ὄρνυμι,verb,to/d',ὅδε,pronoun,e)pe/qou,ἐπιτίθημι,verb,qu/os,θύος,adjective,dhmoqro/ous,δημόθροος,adjective,t',τε,particle,a)ra/s,ἀρά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)pe/dikes,ἀποδικεῖν,verb,a)pe/tames,ἀποτέμνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)po/polis,ἀπόπολις,adjective,d',δέ,particle,e)/sh|,εἰμί,verb,mi=sos,μῖσος,noun,o)/brimon,ὄβριμος,adjective,a)stoi=s,ἀστός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,me\n,μέν,particle,dika/zeis,δικάζω,verb,e)k,ἐκ,preposition,po/lews,πόλις,adjective,fugh\n,φυγή,noun,e)moi\,ἐγώ,pronoun,kai\,καί,conjunction,mi=sos,μῖσος,noun,a)stw=n,ἄστυ,noun,dhmo/qrous,δημόθροος,adjective,t',τε,particle,e)/xein,ἔχω,verb,a)ra/s,ἀρά,noun,ou)de\n,οὐδείς,pronoun,to/t',τότε,adverb,a)ndri\,ἀνδρίς,noun,tw=|d',ὅδε,pronoun,e)nanti/on,ἐναντίον,adverb,fe/rwn,φέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\s,ὅς,pronoun,ou),οὐ,adverb,protimw=n,προτιμάω,verb,w(sperei\,ὥσπερ,adverb,botou=,βοτόν,noun,mo/ron,μόρον,noun,mh/lwn,μῆλον,noun,fleo/ntwn,φλέω,verb,eu)po/kois,εὔποκος,adjective,nomeu/masin,νόμευμα,noun,e)/qusen,θύω,verb,au(tou=,ἑαυτοῦ,pronoun,pai=da,παῖς,adjective,filta/thn,φίλτατος,adjective,e)moi\,ἐγώ,pronoun,w)di=n',ὠδίς,adjective,e)pw|do\n,ἐπῳδός,adjective,*qrh|ki/wn,Θράκιος,proper,a)hma/twn,ἄημα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,tou=ton,οὗτος,pronoun,e)k,ἐκ,preposition,gh=s,γῆ,noun,th=sde,ὅδε,pronoun,xrh=n,χράω,verb,s',σύ,pronoun,a)ndrhlatei=n,ἀνδρηλατέω,verb,miasma/twn,μίασμα,adjective,a)/poin',ἄποινος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ph/koos,ἐπήκοος,adjective,d',δέ,particle,e)mw=n,ἐμός,adjective,e)/rgwn,ἔργον,noun,dikasth\s,δικαστής,noun,traxu\s,τραχύς,adjective,ei)=,εἶμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/gw,λέγω,verb,de/,δέ,particle,soi,σύ,pronoun,toiau=t',τοιοῦτος,adjective,a)peilei=n,ἀπειλέω,verb,w(s,ὡς,conjunction,pareskeuasme/nhs,παρασκευάζω,verb,e)k,ἐκ,preposition,tw=n,ὁ,article,o(moi/wn,ὅμοιος,adjective,xeiri\,χείρ,noun,nikh/sant',νικάω,verb,e)mou=,ἐγώ,pronoun,a)/rxein,ἄρχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)a\n,ἐάν,conjunction,de\,δέ,particle,tou)/mpalin,ἔμπαλιν,adverb,krai/nh|,κραίνω,verb,qeo/s,θεός,noun,gnw/sh|,γιγνώσκω,verb,didaxqei\s,διδάσκω,verb,o)ye\,ὀψέ,adverb,gou=n,γοῦν,particle,to\,ὁ,article,swfronei=n,σωφρονέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
megalo/mhtis,μεγαλόμητις,adjective,ei)=,εἶμι,verb,peri/frona,περίφρων,noun,d',δέ,particle,e)/lakes,λάσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/sper,ὥσπερ,adverb,ou)=n,οὖν,particle,fonolibei=,φονολιβής,adjective,tu/xa|,τύχη,noun,frh\n,φρήν,noun,e)pimai/netai,ἐπιμαίνομαι,verb,li/pos,λίπος,adjective,e)p',ἐπί,preposition,o)mma/twn,ὄμμα,noun,ai(/matos,αἷμα,noun,eu)=,εὖ,adverb,pre/pei,πρέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ti/eton,ἀτίετος,adjective,e)/ti,ἔτι,adverb,se\,σύ,pronoun,xrh\,χρή,verb,sterome/nan,στέρομαι,verb,fi/lwn,φίλος,adjective,tu/mma,τύμμα,noun,tu/mmati,τύμμα,noun,tei=sai,τίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,th/nd',ὅδε,pronoun,a)kou/eis,ἀκούω,verb,o(rki/wn,ὅρκιον,noun,e)mw=n,ἐμός,adjective,qe/min,θέμις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma\,μά,particle,th\n,ὁ,article,te/leion,τέλειος,adjective,th=s,ὁ,article,e)mh=s,ἐμός,adjective,paido\s,παῖς,adjective,*di/khn,Δίκη,proper,*)/athn,Ἄτη,proper,*)erinu/n,Ἐρινύς,proper,q',τε,particle,ai(=si,ὅς,pronoun,to/nd',ὅδε,pronoun,e)/sfac',σφάζω,verb,e)gw/,ἐγώ,pronoun,ou)/,οὐ,adverb,moi,ἐγώ,pronoun,fo/bou,φόβος,noun,me/laqron,μέλαθρον,noun,e)lpi\s,ἐλπίς,noun,e)mpatei=,ἐμπατέω,verb,e(/ws,ἕως,conjunction,a)\n,ἄν,particle,ai)/qh|,αἴθω,verb,pu=r,πῦρ,noun,e)f',ἐπί,preposition,e(sti/as,ἑστία,noun,e)mh=s,ἐμός,adjective,*ai)/gisqos,Αἴγισθος,proper,w(s,ὡς,conjunction,to\,ὁ,article,pro/sqen,πρόσθεν,adverb,eu)=,εὖ,adverb,fronw=n,φρονέω,verb,e)moi/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=tos,οὗτος,pronoun,ga\r,γάρ,particle,h(mi=n,ἐγώ,pronoun,a)spi\s,ἀσπίς,noun,ou),οὐ,adverb,smikra\,μικρός,adjective,qra/sous,θράσος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kei=tai,κέω,verb,gunaiko\s,γυνή,noun,th=sde,ὅδε,pronoun,lumanth/rios,λυμαντήριος,adjective,*xrushi/dwn,Χρυσηίς,proper,mei/ligma,μείλιγμα,noun,tw=n,ὁ,article,u(p',ὑπό,preposition,*)ili/w|,Ἴλιον,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(/,ὅς,pronoun,t',τε,particle,ai)xma/lwtos,αἰχμάλωτος,adjective,h(/de,ὅδε,pronoun,kai\,καί,conjunction,terasko/pos,τερασκόπος,noun,kai\,καί,conjunction,koino/lektros,κοινόλεκτρος,noun,tou=de,ὅδε,pronoun,qesfathlo/gos,θεσφατηλόγος,adjective,pisth\,πιστός,adjective,cu/neunos,σύνευνος,noun,nauti/lwn,ναυτίλος,noun,de\,δέ,particle,selma/twn,σέλμα,noun,i)sotribh/s,ἰσοτριβής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/tima,ἄτιμος,adjective,d',δέ,particle,ou)k,οὐ,adverb,e)praca/thn,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,me\n,μέν,particle,ga\r,γάρ,particle,ou(/tws,οὕτως,adverb,h(,ὁ,article,de/,δέ,particle,toi,τοι,particle,ku/knou,κύκνος,noun,di/khn,δίκη,adjective,to\n,ὁ,article,u(/staton,ὕστατος,adjective,me/lyasa,μέλπω,verb,qana/simon,θανάσιμος,adjective,go/on,γόος,noun,kei=tai,κέω,verb,filh/twr,φιλήτωρ,noun,tou=d',ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)moi\,ἐγώ,pronoun,d',δέ,particle,e)ph/gagen,ἐπάγω,verb,eu)nh=s,εὐνή,noun,paroyw/nhma,παροψώνημα,noun,th=s,ὁ,article,e)mh=s,ἐμός,adjective,xlidh=s,χλιδή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feu=,φεῦ,interjection,ti/s,τίς,pronoun,a)\n,ἄν,particle,e)n,ἐν,preposition,ta/xei,τάχος,adjective,mh\,μή,conjunction,periw/dunos,περιώδυνος,adjective,mhde\,μηδέ,particle,demnioth/rhs,δεμνιοτήρης,adjective,mo/loi,βλώσκω,verb,to\n,ὁ,article,ai)ei\,ἀεί,adverb,fe/rous',φέρω,verb,e)n,ἐν,preposition,h(mi=n,ἐγώ,pronoun,*moi=r',Μοῖρα,proper,a)te/leuton,ἀτέλευτος,adjective,u(/pnon,ὕπνον,noun,dame/ntos,δαμάζω,verb,fu/lakos,φύλαξ,noun,eu)menesta/tou,εὐμενής,adverb,polla\,πολύς,adjective,tla/ntos,τλάω,verb,gunaiko\s,γυνή,noun,diai/,διά,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,gunaiko\s,γυνή,noun,d',δέ,particle,a)pe/fqisen,ἀποφθίνω,verb,bi/on,βίος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
