word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS
o(di\,ὅδε,pronoun,ga\r,γάρ,particle,au)to/s,αὐτός,pronoun,e)stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,sou=,σύ,pronoun,g',γε,particle,w)=leqre,ὄλεθρος,noun,deo/menos,δέομαι,verb,ou)de/n,οὐδείς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nh\,νή,preposition,*di/',Δίη,proper,w)=,ὦ,interjection,fqi/nulla,φθίνυλλα,noun,su\,σύ,pronoun,dei/cei,δείκνυμι,verb,ta/x',τάχα,adjective,au)to/s,αὐτός,pronoun,w(s,ὡς,conjunction,e)/gwg',ἐγώ,pronoun,a)pe/rxomai,ἀπέρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)/gwg',ἐγώ,pronoun,i(/na,ἵνα,conjunction,gnw=|s,γιγνώσκω,verb,w(s,ὡς,conjunction,polu/,πολύς,adjective,sou,σύ,pronoun,mei=zon,μέγας,adverb,fronw=,φρονέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/q',εἴθε,interjection,e)ch=n,ἔξεστι,verb,para\,παρά,preposition,th=|,ὁ,article,ne/a|,νέα,adjective,kaqeu/dein,καθεύδω,verb,kai\,καί,conjunction,mh\,μή,conjunction,d'ei,,,pro/teron,πρότερος,adjective,diaspodh=sai,διασποδέω,verb,a)na/simon,ἀνάσιμος,adjective,h)\,ἠέ,conjunction,presbute/ran,πρέσβυς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,a)nasxeto\n,ἀνασχετός,adverb,tou=to/,οὗτος,pronoun,g',γε,particle,e)leuqe/rw|,ἐλεύθερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)mw/zwn,οἰμώζω,verb,a)/ra,ἄρα,particle,nh\,νή,preposition,*di/a,Δίη,proper,spodh/seis,σποδέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,ta)pi\,ἐπί,preposition,*xarice/nhs,Χαριξένα,proper,ta/d',ὅδε,pronoun,e)sti/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kata\,κατά,preposition,to\n,ὁ,article,no/mon,νόμος,noun,tau=ta,οὗτος,pronoun,poiei=n,ποιέω,verb,e)/sti,εἰμί,verb,di/kaion,δίκαιος,adjective,ei),εἰ,conjunction,dhmokratou/meqa,δημοκρατέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ei)=mi,εἶμι,verb,thrh/sous',τηρέω,verb,o(/,ὅς,pronoun,ti,τις,pronoun,kai\,καί,conjunction,dra/sei,δρᾶσις,noun,pote/,ποτέ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/q',εἴθε,interjection,w)=,ὦ,interjection,qeoi\,θεός,noun,la/boimi,λαμβάνω,verb,th\n,ὁ,article,kalh\n,καλός,noun,mo/nhn,μόνος,adjective,e)f',ἐπί,preposition,h(\n,ὅς,pronoun,pepwkw\s,πίνω,verb,e)/rxomai,ἔρχομαι,verb,pa/lai,πάλαι,adverb,poqw=n,ποθέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)chpa/thsa,ἐξαπατάω,verb,to\,ὁ,article,kata/raton,κατάρατος,adjective,gra/|dion,γραίδιον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frou/dh,φροῦδος,adjective,ga/r,γάρ,particle,e)stin,εἰμί,verb,oi)ome/nh,οἴομαι,verb,m',ἐγώ,pronoun,e)/ndon,ἔνδον,adverb,me/nein,μένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou(tosi\,οὗτος,pronoun,ga\r,γάρ,particle,au)to\s,αὐτός,pronoun,ou(=,ἕ,pronoun,'memnh/meqa,μιμνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deu=ro,δεῦρο,adverb,dh\,δή,particle,deu=ro,δεῦρο,adverb,dh/,δή,particle,fi/lon,φίλος,adjective,e)mo/n,ἐμός,adjective,deu=ro/,δεῦρο,adverb,moi,ἐγώ,pronoun,pro/selqe,προσέρχομαι,verb,kai\,καί,conjunction,cu/neunos,σύνευνος,noun,th\n,ὁ,article,eu)fro/nhn,εὐφρόνη,noun,o(/pws,ὅπως,conjunction,e)/sei,εἴσειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/nu,πάνυ,adverb,ga/r,γάρ,particle,tis,τις,pronoun,e)/rws,ἔρος,noun,me,ἐγώ,pronoun,donei=,δονέω,verb,tw=nde,ὅδε,pronoun,tw=n,ὁ,article,sw=n,σός,adjective,bostru/xwn,βόστρυχος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/topos,ἄτοπος,adjective,d',δέ,particle,e)/gkeitai/,ἔγκειμαι,verb,moi/,ἐγώ,pronoun,tis,τις,pronoun,po/qos,πόθος,noun,o(/s,ὅς,pronoun,me,ἐγώ,pronoun,diaknai/sas,διακναίω,verb,e)/xei,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/qes,μεθίημι,verb,i(knou=mai/,ἱκνέομαι,verb,s',σύ,pronoun,*)/erws,ἔρως,noun,kai\,καί,conjunction,poi/hson,ποιέω,verb,to/nd',ὅδε,pronoun,e)s,εἰς,preposition,eu)nh\n,εὐνή,noun,th\n,ὁ,article,e)mh\n,ἐμός,adjective,i(ke/sqai,ἱκνέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deu=ro,δεῦρο,adverb,dh\,δή,particle,deu=ro,δεῦρο,adverb,dh/,δή,particle,kai\,καί,conjunction,su/,σύ,pronoun,moi,ἐγώ,pronoun,katadramou=sa,κατατρέχω,verb,th\n,ὁ,article,qu/ran,θύρα,noun,a)/noicon,ἀνοίγνυμι,verb,th/nd',ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,mh/,μή,conjunction,katapesw\n,καταπίπτω,verb,kei/somai,κεῖμαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fi/lon,φίλος,adjective,a)ll',ἀλλά,adverb,e)n,ἐν,preposition,tw=|,ὁ,article,sw=|,σός,adjective,bou/lomai,βούλομαι,verb,ko/lpw|,κόλπος,noun,plhkti/zesqai,πληκτίζομαι,verb,meta\,μετά,preposition,th=s,ὁ,article,sh=s,σός,adjective,pugh=s,πυγή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ku/pri,Κύπρις,proper,ti/,τίς,pronoun,m',ἐγώ,pronoun,e)kmai/neis,,,e)pi\,ἐπί,preposition,tau/th|,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
me/qes,μεθίημι,verb,i(knou=mai/,ἱκνέομαι,verb,s',σύ,pronoun,*)/erws,ἔρως,noun,kai\,καί,conjunction,poi/hson,ποιέω,verb,th/nd',ὅδε,pronoun,e)s,εἰς,preposition,eu)nh\n,εὐνή,noun,th\n,ὁ,article,e)mh\n,ἐμός,adjective,i(ke/sqai,ἱκνέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tau=ta,οὗτος,pronoun,me/ntoi,μέντοι,particle,metri/ws,μέτριος,adjective,pro\s,πρός,preposition,th\n,ὁ,article,e)mh\n,ἐμός,adjective,a)na/gkhn,ἀνάγκη,noun,ei)rhme/n',ἐρῶ,verb,e)sti/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,de/,δέ,particle,moi,ἐγώ,pronoun,fi/ltaton,φίλτατος,adjective,w)\,ὦ,interjection,i(keteu/w,ἱκετεύω,verb,a)/noicon,ἀνοίγνυμι,verb,a)spa/zou,ἀσπάζομαι,verb,me,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dia/,διά,preposition,toi,τοι,particle,se\,σύ,pronoun,po/nous,πόνος,noun,e)/xw,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,xrusodai/dalton,χρυσοδαίδαλτος,adjective,e)mo\n,ἐμός,adjective,me/lhma,μέλημα,noun,*ku/pridos,Κύπρις,proper,e)/rnos,ἔρνος,noun,me/litta,μέλισσα,noun,*mou/shs,Μοῦσα,proper,*xari/twn,Χάρις,proper,qre/mma,θρέμμα,noun,*trufh=s,τρυφή,noun,pro/swpon,πρόσωπον,noun,a)/noicon,ἀνοίγνυμι,verb,a)spa/zou,ἀσπάζομαι,verb,me,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dia/,διά,preposition,toi,τοι,particle,se\,σύ,pronoun,po/nous,πόνος,noun,e)/xw,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=tos,οὗτος,pronoun,ti/,τίς,pronoun,ko/pteis,κόπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mw=n,μῶν,adverb,e)me\,ἐγώ,pronoun,zhtei=s,ζητέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,th\n,ὁ,article,qu/ran,θύρα,noun,g',γε,particle,h)/rattes,ἀράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)poqa/noim',ἀποθνήσκω,verb,a)/ra,ἄρα,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,dai\,δαί,particle,deo/menos,δέομαι,verb,da=|d',δαίς,adjective,e)/xwn,ἔχω,verb,e)lh/luqas,ἔρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)anaflu/stion,Ἀναφλύστιος,proper,zhtw=n,ζητέω,verb,tin',τις,pronoun,a)/nqrwpon,ἄνθρωπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,to\n,ὁ,article,*sebi=non,Σεβῖνος,proper,o(\n,ὅς,pronoun,su\,σύ,pronoun,prosdoka=|s,προσδοκάω,verb,i)/sws,ἴσως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nh\,νή,preposition,th\n,ὁ,article,*)afrodi/thn,Ἀφροδίτη,proper,h)/n,ἐάν,conjunction,te,τε,particle,bou/lh|,βούλομαι,verb,g',γε,particle,h)/n,ἐάν,conjunction,te,τε,particle,mh/,μή,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou)xi\,οὐ,adverb,nuni\,νυνί,adverb,ta\s,ὁ,article,u(perechkonte/teis,,,ei)sa/gomen,εἰσάγω,verb,a)ll',ἀλλά,adverb,ei)sau=qis,εἰσαῦθις,adverb,a)nabeblh/meqa,ἀναβάλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\s,ὁ,article,e)nto\s,ἐντός,adverb,ei)/kosin,εἴκοσι,verb,ga\r,γάρ,particle,e)kdika/zomen,ἐκδικάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,th=s,ὁ,article,prote/ras,πρότερος,adjective,a)rxh=s,ἀρχή,noun,ge,γε,particle,tau=t',οὗτος,pronoun,h)=n,εἰμί,verb,w)=,ὦ,interjection,glu/kwn,γλύκων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuni\,νυνί,adverb,de\,δέ,particle,prw=ton,πρότερος,adjective,ei)sa/gein,εἰσάγω,verb,h(ma=s,ἐγώ,pronoun,dokei=,δοκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=|,τίς,pronoun,boulome/nw|,βούλομαι,verb,ge,γε,particle,kata\,κατά,preposition,to\n,ὁ,article,e)n,ἐν,preposition,pettoi=s,πεσσός,noun,no/mon,νόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou)de\,οὐδέ,particle,deipnei=s,δειπνέω,verb,kata\,κατά,preposition,to\n,ὁ,article,e)n,ἐν,preposition,pettoi=s,πεσσός,noun,no/mon,νόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,oi)=d',οἶδα,verb,o(/,ὅς,pronoun,ti,τις,pronoun,le/geis,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thndedi/,ὅδε,pronoun,moi,ἐγώ,pronoun,krouste/on,κρουστέον,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/tan,ὅταν,conjunction,ge,γε,particle,krou/sh|s,κρούω,verb,th\n,ὁ,article,e)mh\n,ἐμός,adjective,prw=ton,πρότερος,adjective,qu/ran,θύρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ou)xi\,οὐ,adverb,nuni\,νυνί,adverb,krhse/ran,κρησέρα,noun,ai)tou/meqa,αἰτέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)=d',οἶδα,verb,o(/ti,ὅστις,pronoun,filou=mai,φιλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,de\,δέ,particle,qauma/zeis,θαυμάζω,verb,o(/ti,ὅστις,pronoun,qu/rasi/,θύρασι,adverb,m',ἐγώ,pronoun,hu(=res,εὑρίσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,pro/sage,προσάγω,verb,to\,ὁ,article,sto/ma,στόμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,w)=,ὦ,interjection,me/l',μέλη,noun,o)rrwdw=,ὀρρωδέω,verb,to\n,ὁ,article,e)rasth/n,ἐραστής,noun,sou,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,tw=n,ὁ,article,grafe/wn,γραφεύς,noun,a)/riston,ἄριστος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=tos,οὗτος,pronoun,d',δέ,particle,e)/sti,εἰμί,verb,ti/s,τίς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\s,ὅς,pronoun,toi=s,ὁ,article,nekroi=si,νεκρός,noun,zwgrafei=,ζωγραφέω,verb,ta\s,ὁ,article,lhku/qous,λήκυθος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,a)/piq',ἄπειμι,verb,o(/pws,ὅπως,conjunction,mh/,μή,conjunction,s',σύ,pronoun,e)pi\,ἐπί,preposition,qu/raisin,θύρα,noun,o)/yetai,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)=d',οἶδα,verb,oi)=d',οἶδα,verb,o(/,ὅς,pronoun,ti,τις,pronoun,bou/lei,βούλομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,e)gw/,ἐγώ,pronoun,se,σύ,pronoun,nh\,νή,preposition,*di/a,Δίη,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
