word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/3/lemma/@_entry,word/3/lemma/@_POS,word/15/lemma/@_entry,word/15/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
kai/toi,καίτοι,particle,kalw=s,καλός,noun,ge,γε,particle,swfronei=n,parei=xe/,παρέχω,verb,soi,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,σωφρονέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/ndr',ἀνήρ,noun,ei)=xes,ἔχω,verb,ou),οὐ,adverb,kaki/on',*ai)gi/sqou,Αἴγισθος,proper,po/sin,πόσις,noun,o(\n,ὅς,pronoun,*(ella\s,Ἑλλάς,proper,au(th=s,ἑαυτοῦ,pronoun,ei(/leto,αἱρέω,verb,strathla/thn,στρατηλάτης,adjective,,,,,,,,,,,,,,,,,,,,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(ele/nhs,Ἑλένη,proper,d',δέ,particle,a)delfh=s,ἀδελφή,noun,toia/d',e)ceirgasme/nhs,ἐξεργάζομαι,verb,e)ch=n,ἔξεστι,verb,kle/os,κλέος,noun,soi,σύ,pronoun,me/ga,μέγας,adverb,labei=n,λαμβάνω,verb,,,,,,,,,,,,,,,,,,,,,,,τοιόσδε,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,ga\r,γάρ,particle,kaka\,κακός,adjective,para/deigma,toi=s,ὁ,article,e)sqloi=sin,ἐσθλός,adjective,ei)/soyi/n,εἴσοψις,noun,t',τε,particle,e)/xei,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,παράδειγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,d',δέ,particle,w(s,ὡς,conjunction,le/geis,sh\n,σός,adjective,qugate/r',θυγάτηρ,adjective,e)/kteinen,ἐκτείνω,verb,path/r,πατήρ,noun,e)gw\,ἐγώ,pronoun,ti/,τίς,pronoun,s',σύ,pronoun,h)di/khs',ἀδικέω,verb,e)mo/s,ἐμός,adjective,te,τε,particle,su/ggonos,σύγγονος,adjective,,,,,,,,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,ou),οὐ,adverb,po/sin,πόσις,noun,ktei/nasa,patrw/|ous,πατρῷος,adjective,do/mous,δόμος,noun,h(mi=n,ἐγώ,pronoun,prosh=yas,προσάπτω,verb,a)ll',ἀλλά,adverb,e)phne/gkw,ἐπιφέρω,verb,le/xei,λέχος,noun,ta)llo/tria,ἀλλότριος,adjective,misqou=,μισθός,noun,tou\s,ὁ,article,ga/mous,γάμος,adjective,w)noume/nh,,,,,,,κτείνω,verb,ὠνέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kou)/t',οὔτε,adverb,a)ntifeu/gei,ἀντιφεύγω,verb,paido\s,παῖς,adjective,a)nti\,sou=,σύ,pronoun,po/sis,πόσις,noun,ou)/t',οὔτε,adverb,a)nt',ἀντί,preposition,e)mou=,ἐγώ,pronoun,te/qnhke,θνήσκω,verb,di\s,δίς,adverb,to/sws,τόσος,adjective,e)me\,ἐγώ,pronoun,ktei/nas,κτείνω,verb,a)delfh=s,ἀδελφή,noun,zw=san,,,,,,,ἀντί,preposition,ζάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,d',δέ,particle,a)mei/yetai,ἀμείβω,verb,fo/non,dika/zwn,δικάζω,verb,fo/nos,φόνος,noun,a)poktenw=,ἀποκτείνω,verb,s',σύ,pronoun,e)gw\,ἐγώ,pronoun,kai\,καί,conjunction,pai=s,πᾶς,adjective,*)ore/sths,Ὀρέστης,proper,patri\,πατήρ,noun,timwrou/menoi,τιμωρέω,verb,,,,,,,,,,,φόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga\r,γάρ,particle,di/kai',δικαία,noun,e)kei=na,kai\,καί,conjunction,ta/d',ὅδε,pronoun,e)/ndika,ἔνδικος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐκεῖνος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w)=,ὦ,interjection,pai=,παῖς,adjective,pe/fukas,φύω,verb,pate/ra,so\n,σός,adjective,ste/rgein,στέργω,verb,a)ei/,ἀεί,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/stin,εἰμί,verb,de\,δέ,particle,kai\,καί,conjunction,to/d',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(\,ἕ,pronoun,me/n,μέν,particle,ei)sin,εἰμί,verb,a)rse/nwn,oi(\,ἕ,pronoun,d',δέ,particle,au)=,αὖ,interjection,filou=si,φιλέω,verb,mhte/ras,μήτηρ,noun,ma=llon,μᾶλλον,adverb,patro/s,πατήρ,noun,,,,,,,,,,,,,,,,,,,,ἄρσην,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suggnw/somai/,συγγιγνώσκω,verb,soi,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,ou)x,οὐ,adverb,ou(/tws,a)/gan,ἄγαν,adverb,xai/rw,χαίρω,verb,ti,τις,pronoun,te/knon,τέκνον,noun,toi=s,ὁ,article,dedrame/nois,δράω,verb,e)moi/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,οὕτως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,w(=d',ὧδε,adverb,a)/loutos,kai\,καί,conjunction,dusei/matos,δυσείματος,adjective,xro/a,χρώς,noun,lexw\,λεχώ,adjective,neognw=n,νεογνός,adjective,e)k,ἐκ,preposition,to/kwn,τόκος,noun,pepaume/nh,παύω,verb,,,,,,,,,,,,,,,,,ἄλουτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)/moi,οἴμοι,interjection,ta/laina,τάλας,adjective,tw=n,ὁ,article,e)mw=n,bouleuma/twn,βούλευμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,xrh=n,h)/las',ἐλαύνω,verb,ei)s,εἰς,preposition,o)rgh\n,ὀργή,noun,po/sin,πόσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,χράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)ye\,ὀψέ,adverb,stena/zeis,στενάζω,verb,h(ni/k',ἡνίκα,adverb,ou)k,e)/xeis,ἔχω,verb,a)/kh,ἄκος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,οὐ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path\r,πατήρ,noun,me\n,μέν,particle,ou)=n,οὖν,particle,te/qnhke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,θνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,d',δέ,particle,e)/cw,ἔξω,adverb,xqono\s,pw=s,πῶς,adverb,ou),οὐ,adverb,komi/zh|,κομίζω,verb,pai=d',παῖς,adjective,a)lhteu/onta,ἀλητεύω,verb,so/n,σός,adjective,,,,,,,,,,,,,,,,,,,,,,,χθών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou)mo\n,ἐμός,adjective,d',δέ,particle,ou)xi\,οὐ,adverb,tou)kei/nou,skopw=,σκοπάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐκεῖνος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patro\s,πατήρ,noun,ga/r,γάρ,particle,w(s,ὡς,conjunction,le/gousi,qumou=tai,θυμόω,verb,fo/nw|,φόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,dai\,δαί,particle,po/sin,πόσις,noun,so\n,a)/grion,ἄγριος,adjective,ei)s,εἰς,preposition,h(ma=s,ἐγώ,pronoun,e)/xeis,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,σός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tro/poi,τρόπος,noun,toiou=toi,τοιοῦτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,su\,σύ,pronoun,d',δέ,particle,au)qa/dhs,e)/fus,φύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,αὐθάδης,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lgw=,ἀλγέω,verb,ga/r,γάρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,pau/somai,παύω,verb,qumoume/nh,θυμόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,e)kei=nos,ἐκεῖνος,pronoun,ou)ke/t',e)/stai,εἰμί,verb,soi,σύ,pronoun,baru/s,βαρύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,οὐκέτι,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fronei=,φρονέω,verb,me/g',μέγας,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,ga\r,γάρ,particle,toi=s,ὁ,article,e)moi=s,nai/ei,ναίω,verb,do/mois,δόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)n',ἀνά,preposition,au)=,αὖ,interjection,su\,σύ,pronoun,zwpurei=s,nei/kh,νείκη,noun,ne/a,ναῦς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ζωπυρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de/doika,δείδω,verb,ga/r,γάρ,particle,nin,νιν,pronoun,w(s,de/doik',δείδω,verb,e)gw/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ὡς,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pau=sai,παύω,verb,lo/gwn,λόγος,noun,tw=nde,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,ti/,τίς,pronoun,m',ἐγώ,pronoun,e)ka/leis,te/knon,τέκνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,καλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)/kousas,ἀκούω,verb,oi)=mai,οἴομαι,verb,tw=n,ὁ,article,e)mw=n,loxeuma/twn,λόχευμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/twn,οὗτος,pronoun,u(/per,ὑπέρ,preposition,moi,ἐγώ,pronoun,qu=son,ou),οὐ,adverb,ga\r,γάρ,particle,oi)=d',οἶδα,verb,e)gw/,ἐγώ,pronoun,deka/th|,δέκατος,adjective,selh/nh|,σελήνη,noun,paido\s,παῖς,adjective,w(s,ὡς,conjunction,nomi/zetai,νομίζω,verb,,,,,,,,,,,,,,θύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tri/bwn,τρίβω,verb,ga\r,γάρ,particle,ou)k,οὐ,adverb,ei)/m',a)/tokos,ἄτοκος,adjective,ou)=s',εἰμί,verb,e)n,ἐν,preposition,tw=|,ὁ,article,pa/ros,πάρος,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/llhs,ἄλλος,adjective,to/d',ὅδε,pronoun,e)/rgon,ἔργον,noun,h(/,s',σύ,pronoun,e)/lusen,ἐλύω,verb,e)k,ἐκ,preposition,to/kwn,τόκος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ὅς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)th\,αὐτός,pronoun,'lo/xeuon,λοχεύω,verb,ka)/tekon,τίκτω,verb,mo/nh,bre/fos,βρέφος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,μόνος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tws,οὕτως,adverb,a)gei/twn,ἀγείτων,adjective,oi)=kos,οἶκος,noun,i(/drutai,fi/lwn,φίλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἱδρύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe/nhtas,πένης,noun,ou)dei\s,οὐδείς,pronoun,bou/letai,βούλομαι,verb,kta=sqai,fi/lous,φῖλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,κτάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ei)=mi,εἶμι,verb,paido\s,παῖς,adjective,a)riqmo\n,w(s,ὡς,conjunction,telesfo/ron,τελεσφόρος,adjective,qu/sw,θύω,verb,qeoi=si,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἀριθμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soi\,σύ,pronoun,d',δέ,particle,o(/tan,ὅταν,conjunction,pra/cw,xa/rin,χάρις,noun,th/nd',ὅδε,pronoun,ei)=m',εἶμι,verb,e)p',ἐπί,preposition,a)gro\n,ἀγρός,noun,ou(=,ἕ,pronoun,po/sis,πόσις,noun,quhpolei=,θυηπολέω,verb,nu/mfaisin,νύμφη,noun,,,,,,,,,,,,,,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,tou/sd',ὅδε,pronoun,o)/xous,ὄχος,noun,o)pa/ones,fa/tnais,φάτνη,noun,a)/gontes,ἄγω,verb,pro/sqeq',πρόσθετος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ὀπάων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(ni/k',ἡνίκα,adverb,a)\n,ἄν,particle,de/,δέ,particle,me,dokh=te,δοκάζω,verb,qusi/as,θυσία,noun,th=sd',ὅδε,pronoun,a)phlla/xqai,ἀπαλλάσσω,verb,qeoi=s,θεός,noun,pa/reste,πάρειμι,verb,,,,,,,,,,,,,,,,,,,,,,,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dei=,δέομαι,verb,ga\r,γάρ,particle,kai\,καί,conjunction,po/sei,dou=nai,δίδωμι,verb,xa/rin,χάρις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,πόσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xw/rei,χωρέω,verb,pe/nhtas,πένης,noun,e)s,εἰς,preposition,do/mous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,δόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frou/rei,φρουρέω,verb,de/,δέ,particle,moi,ἐγώ,pronoun,mh/,s',σύ,pronoun,ai)qalw/sh|,,,polu/kapnon,πολύκαπνος,adjective,ste/gos,στέγος,noun,pe/plous,πέπλος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,μή,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qu/seis,θύσις,noun,ga\r,γάρ,particle,oi(=a,οἷος,adjective,xrh/,se,σύ,pronoun,dai/mosin,δαίμων,adjective,qu/h,θύα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,χρή,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kanou=n,καίνω,verb,d',δέ,particle,e)nh=rktai,ἐνάρχομαι,verb,kai\,teqhgme/nh,θήγω,verb,sfagi/s,σφαγίς,noun,h(/per,ὅς,pronoun,kaqei=le,καθαιρέω,verb,tau=ron,ταῦρος,noun,ou(=,ἕ,pronoun,pe/las,πέλας,adverb,pesh=|,πίπτω,verb,plhgei=sa,πλήσσω,verb,,,,,,,,,,,,,,καί,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
